	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
0	Arcanobacterium	Actinomyces	0.853229217656	4	8	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	8
1	Actinomyces	Arcanobacterium	0.853229217656	8	4	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	8
2	Arcanobacterium	Anaeroglobus	0.976785140782	4	7	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	8
3	Anaeroglobus	Arcanobacterium	0.976785140782	7	4	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	8
4	Capnocytophaga	Bergeyella	0.80970235866	8	3	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
5	Bergeyella	Capnocytophaga	0.80970235866	3	8	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
6	Cardiobacterium	Bergeyella	0.808078781032	8	3	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
7	Bergeyella	Cardiobacterium	0.808078781032	3	8	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
8	Cellulomonas	Bulleidia	1.0	4	3	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	8
9	Bulleidia	Cellulomonas	1.0	3	4	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	8
10	Cryptobacterium	Bulleidia	0.882497503293	6	3	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	8
11	Bulleidia	Cryptobacterium	0.882497503293	3	6	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	8
12	Cryptobacterium	Cellulomonas	0.882497503293	6	4	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	8
13	Cellulomonas	Cryptobacterium	0.882497503293	4	6	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	8
14	Dialister	Arcanobacterium	0.8976763927	5	4	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	8
15	Arcanobacterium	Dialister	0.8976763927	4	5	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	8
16	Filifactor	Bacteroides	0.819990956528	6	5	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	8
17	Bacteroides	Filifactor	0.819990956528	5	6	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	8
18	Kytococcus	Bulleidia	0.882497503293	8	3	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	8
19	Bulleidia	Kytococcus	0.882497503293	3	8	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	8
20	Kytococcus	Cellulomonas	0.882497503293	8	4	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	8
21	Cellulomonas	Kytococcus	0.882497503293	4	8	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	8
22	Lachnoanaerobaculum	Bacteroides	0.867576032428	5	5	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	8
23	Bacteroides	Lachnoanaerobaculum	0.867576032428	5	5	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	8
