TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinobacillus	Attached	#622ffe	88	4.0	1.0	#ff0000	#01b3ec
Actinobaculum	Subgingival_plaque	#feb562	145	4.0	1.0	#ff0000	#01b3ec
Actinomyces	Tongue_dorsum	#ff3219	279	4.0	2.0	#ff0000	#7effb5
Aggregatibacter	Saliva	#beec8e	265	4.0	1.0	#ff0000	#01b3ec
Alistipes	Stool	#ded579	41	4.0	1.0	#ff0000	#01b3ec
Alloprevotella	Keratinized_gingiva	#01b3ec	275	4.0	0.0	#ff0000	#8000ff
Anaeroglobus	Subgingival_plaque	#feb562	36	4.0	2.0	#ff0000	#7effb5
Anaerostipes	Stool	#ded579	2	1.0	1.0	#01b3ec	#01b3ec
Arcanobacterium	L_Retroauricular_crease	#1fd3e1	33	4.0	2.0	#ff0000	#7effb5
Atopobium	Posterior_fornix	#7effb5	279	4.0	2.0	#ff0000	#7effb5
Avibacterium	Attached	#622ffe	23	4.0	2.0	#ff0000	#7effb5
Bacteroides	Stool	#ded579	203	4.0	0.0	#ff0000	#8000ff
Bergeyella	R_Retroauricular_crease	#9efaa2	2	1.0	1.0	#01b3ec	#01b3ec
Bifidobacterium	Posterior_fornix	#7effb5	63	4.0	0.0	#ff0000	#8000ff
Blautia	Stool	#ded579	16	4.0	2.0	#ff0000	#7effb5
Burkholderia	Posterior_fornix	#7effb5	1	1.0	1.0	#01b3ec	#01b3ec
Butyrivibrio	Stool	#ded579	17	4.0	0.0	#ff0000	#8000ff
Campylobacter	Attached	#622ffe	279	4.0	2.0	#ff0000	#7effb5
Capnocytophaga	Supragingival_plaque	#ff8e4a	277	4.0	1.0	#ff0000	#01b3ec
Cardiobacterium	Subgingival_plaque	#feb562	57	4.0	1.0	#ff0000	#01b3ec
Carnobacterium	Hard_palate	#218cf4	279	4.0	0.0	#ff0000	#8000ff
Catonella	Subgingival_plaque	#feb562	277	4.0	2.0	#ff0000	#7effb5
Cellulomonas	Stool	#ded579	91	4.0	2.0	#ff0000	#7effb5
Centipeda	Subgingival_plaque	#feb562	111	4.0	0.0	#ff0000	#8000ff
