	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
0	[Clostridium] innocuum	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
1	[Clostridium] aminophilum	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
2	[Clostridium] saccharogumia	4	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
3	[Clostridium] citroniae	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
4	[Clostridium] scindens	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
5	[Clostridium] aminophilum	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
6	[Clostridium] scindens	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
7	[Clostridium] innocuum	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
8	[Clostridium] spiroforme	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
9	[Bacteroides] pectinophilus	11	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
10	[Clostridium] spiroforme	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
11	[Clostridium] aminophilum	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
12	[Clostridium] spiroforme	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
13	[Clostridium] innocuum	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
14	[Clostridium] spiroforme	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
15	[Clostridium] scindens	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
16	[Clostridium] symbiosum	8	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
17	[Bacteroides] pectinophilus	11	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
18	[Eubacterium] hallii	15	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
19	[Clostridium] sordellii	1	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
20	[Eubacterium] hallii	15	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
21	[Clostridium] symbiosum	8	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
22	[Haemophilus] ducreyi	8	Buccal_mucosa	#1996f3	36.0	0.0	#ff7e41	#8000ff
23	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	36.0	0.0	#ff7e41	#8000ff
24	[Haemophilus] parasuis	2	Buccal_mucosa	#1996f3	36.0	0.0	#ff7e41	#8000ff
25	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	36.0	0.0	#ff7e41	#8000ff
26	[Haemophilus] parasuis	2	Buccal_mucosa	#1996f3	36.0	0.0	#ff7e41	#8000ff
27	[Haemophilus] ducreyi	8	Buccal_mucosa	#1996f3	36.0	0.0	#ff7e41	#8000ff
28	[Mannheimia] succiniciproducens	6	Buccal_mucosa	#1996f3	36.0	0.0	#ff7e41	#8000ff
29	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	36.0	0.0	#ff7e41	#8000ff
30	[Mannheimia] succiniciproducens	6	Buccal_mucosa	#1996f3	36.0	0.0	#ff7e41	#8000ff
31	[Haemophilus] ducreyi	8	Buccal_mucosa	#1996f3	36.0	0.0	#ff7e41	#8000ff
32	[Mannheimia] succiniciproducens	6	Buccal_mucosa	#1996f3	36.0	0.0	#ff7e41	#8000ff
33	[Haemophilus] parasuis	2	Buccal_mucosa	#1996f3	36.0	0.0	#ff7e41	#8000ff
34	Acetivibrio ethanolgignens	3	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
35	[Bacteroides] pectinophilus	11	Stool	#b2f396	9.0	1.0	#169bf2	#7610ff
36	Acidaminococcus sp. BV3L6	12	Stool	#b2f396	3.0	2.0	#5e35fe	#6a22fe
37	Acidaminococcus intestini	27	Stool	#b2f396	3.0	2.0	#5e35fe	#6a22fe
38	Acidaminococcus sp. HPA0509	2	Stool	#b2f396	3.0	2.0	#5e35fe	#6a22fe
39	Acidaminococcus intestini	27	Stool	#b2f396	3.0	2.0	#5e35fe	#6a22fe
40	Acidaminococcus sp. HPA0509	2	Stool	#b2f396	3.0	2.0	#5e35fe	#6a22fe
41	Acidaminococcus sp. BV3L6	12	Stool	#b2f396	3.0	2.0	#5e35fe	#6a22fe
42	Acidovorax ebreus	3	Buccal_mucosa	#1996f3	42.0	12.0	#ff1309	#08bee9
43	Acidovorax delafieldii	2	Buccal_mucosa	#1996f3	42.0	12.0	#ff1309	#08bee9
44	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	42.0	12.0	#ff1309	#08bee9
45	Acidovorax delafieldii	2	Buccal_mucosa	#1996f3	42.0	12.0	#ff1309	#08bee9
46	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	42.0	12.0	#ff1309	#08bee9
47	Acidovorax ebreus	3	Buccal_mucosa	#1996f3	42.0	12.0	#ff1309	#08bee9
48	Acinetobacter lwoffii	3	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
49	[Clostridium] leptum	16	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
50	Acinetobacter lwoffii	3	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
51	Acinetobacter baumannii	1	Attached	#4e4dfc	2.0	6.0	#6a22fe	#3c68f9
52	Acinetobacter lwoffii	3	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
53	Acinetobacter johnsonii	8	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
54	Acinetobacter lwoffii	3	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
55	Acinetobacter junii	12	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
56	Acinetobacter sp. MDS7A	6	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
57	[Clostridium] leptum	16	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
58	Acinetobacter sp. MDS7A	6	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
59	Acinetobacter baumannii	1	Attached	#4e4dfc	2.0	6.0	#6a22fe	#3c68f9
60	Acinetobacter sp. MDS7A	6	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
61	Acinetobacter johnsonii	8	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
62	Acinetobacter sp. MDS7A	6	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
63	Acinetobacter junii	12	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
64	Acinetobacter sp. MDS7A	6	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
65	Acinetobacter lwoffii	3	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
66	Acinetobacter towneri	1	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
67	[Clostridium] leptum	16	Anterior_nares	#8000ff	2.0	6.0	#6a22fe	#3c68f9
