	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
0	Acholeplasma	Acetivibrio	0.184697587871	3	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
1	Acetivibrio	Acholeplasma	0.184697587871	13	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
2	Acidaminococcus	Acetivibrio	0.149521479287	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
3	Acetivibrio	Acidaminococcus	0.149521479287	13	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
4	Acidaminococcus	Acholeplasma	0.809547547485	2	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
5	Acholeplasma	Acidaminococcus	0.809547547485	3	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
6	Adlercreutzia	Acetivibrio	0.61163533801	39	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
7	Acetivibrio	Adlercreutzia	0.61163533801	13	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
8	Adlercreutzia	Acholeplasma	0.104433391891	39	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
9	Acholeplasma	Adlercreutzia	0.104433391891	3	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
10	Adlercreutzia	Acidaminococcus	0.149008440945	39	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
11	Acidaminococcus	Adlercreutzia	0.149008440945	2	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
12	Akkermansia	Acholeplasma	0.221657131694	31	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
13	Acholeplasma	Akkermansia	0.221657131694	3	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
14	Alicycliphilus	Acidovorax	0.200912618068	21	11	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	61
15	Acidovorax	Alicycliphilus	0.200912618068	11	1	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	61
16	Aliterella	Acidovorax	0.473664911143	1	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
17	Acidovorax	Aliterella	0.473664911143	11	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
18	Aliterella	Acinetobacter	0.996168686298	1	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
19	Acinetobacter	Aliterella	0.996168686298	23	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
20	Alysiella	Actinobacillus	0.030222273496	29	10	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	61
21	Actinobacillus	Alysiella	0.030222273496	10	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	61
22	Anaerofustis	Acetivibrio	0.264728287546	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
23	Acetivibrio	Anaerofustis	0.264728287546	13	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
24	Anaerofustis	Adlercreutzia	0.714709200594	2	39	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
