TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinomyces sp. HPA0247	Tongue_dorsum	#ff2f18	2	33.0	2.0	#ff934d	#6a22fe
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	3	26.0	2.0	#c2ea8c	#6a22fe
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	208	29.0	3.0	#e8cb72	#5e35fe
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	8	10.0	4.0	#04b0ed	#5444fd
Alistipes obesi	Stool	#e8cb72	4	1.0	7.0	#7413ff	#3176f8
Anaerococcus lactolyticus	L_Retroauricular_crease	#34e4d9	2	23.0	1.0	#9efaa2	#7610ff
Atopobium sp. ICM42b	Saliva	#cbe486	2	26.0	2.0	#c2ea8c	#6a22fe
Atopobium sp. oral taxon 810	Buccal_mucosa	#445cfb	2	24.0	10.0	#abf69b	#10a2f0
Bacteroides eggerthii	Stool	#e8cb72	4	7.0	8.0	#2981f6	#2686f5
Bacteroides finegoldii	Stool	#e8cb72	4	30.0	13.0	#f4c069	#12c8e6
Bacteroides sp. 1_1_30	Stool	#e8cb72	2	11.0	14.0	#08bee9	#1fd3e1
Bacteroides sp. 1_1_6	Stool	#e8cb72	1	8.0	11.0	#1e91f3	#04b0ed
Bacteroides sp. 2_2_4	Stool	#e8cb72	3	12.0	14.0	#14cae5	#1fd3e1
Bacteroides sp. 3_1_13	Stool	#e8cb72	4	9.0	14.0	#11a0f1	#1fd3e1
Bacteroides sp. 3_1_19	Stool	#e8cb72	2	17.0	0.0	#52f5cb	#8000ff
Bacteroides sp. 3_1_23	Stool	#e8cb72	2	12.0	14.0	#14cae5	#1fd3e1
Bacteroides sp. 3_1_33FAA	Stool	#e8cb72	2	17.0	0.0	#52f5cb	#8000ff
Bacteroides sp. 4_1_36	Stool	#e8cb72	2	34.0	14.0	#ff8444	#1fd3e1
Bacteroides sp. 9_1_42FAA	Stool	#e8cb72	2	17.0	0.0	#52f5cb	#8000ff
Bacteroides sp. D20	Stool	#e8cb72	2	12.0	14.0	#14cae5	#1fd3e1
Bacteroides sp. D22	Stool	#e8cb72	1	13.0	16.0	#20d5e1	#34e4d9
Bacteroides uniformis	Stool	#e8cb72	10	18.0	15.0	#5efac6	#2adddd
Bacteroides vulgatus	Stool	#e8cb72	12	18.0	15.0	#5efac6	#2adddd
