TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinobacillus suis	Tongue_dorsum	#ff2f18	1	36.0	2.0	#d4dd80	#6e1cff
Actinobaculum sp. oral taxon 183	Subgingival_plaque	#ffac5c	106	21.0	1.0	#46efd1	#780dff
Actinomyces dentalis	Subgingival_plaque	#ffac5c	44	21.0	1.0	#46efd1	#780dff
Actinomyces gerencseriae	Subgingival_plaque	#ffac5c	33	21.0	1.0	#46efd1	#780dff
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	20	21.0	1.0	#46efd1	#780dff
Actinomyces massiliensis	Supragingival_plaque	#ff8646	86	21.0	1.0	#46efd1	#780dff
Actinomyces naeslundii	Supragingival_plaque	#ff8646	81	21.0	1.0	#46efd1	#780dff
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	50	21.0	1.0	#46efd1	#780dff
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	30	25.0	0.0	#6dfdbf	#8000ff
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	16	21.0	1.0	#46efd1	#780dff
Actinomyces sp. oral taxon 848	Supragingival_plaque	#ff8646	15	21.0	1.0	#46efd1	#780dff
Actinomyces sp. oral taxon 849	Supragingival_plaque	#ff8646	2	3.0	1.0	#642cfe	#780dff
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	257	27.0	7.0	#7effb5	#425ffa
Actinomyces viscosus	Attached	#622ffe	56	25.0	0.0	#6dfdbf	#8000ff
Aggregatibacter segnis	Supragingival_plaque	#ff8646	86	21.0	1.0	#46efd1	#780dff
Alistipes shahii	Stool	#e8cb72	5	51.0	9.0	#ff2f18	#3079f7
Anaerostipes hadrus	Stool	#e8cb72	2	35.0	10.0	#cbe486	#2686f5
Atopobium sp. BS2	Saliva	#cbe486	267	5.0	12.0	#5247fc	#149df1
Atopobium sp. ICM42b	Saliva	#cbe486	267	5.0	12.0	#5247fc	#149df1
Bacteroides cellulosilyticus	Stool	#e8cb72	2	51.0	9.0	#ff2f18	#3079f7
Bacteroides finegoldii	Stool	#e8cb72	3	34.0	15.0	#c0eb8d	#08bee9
Bacteroides intestinalis	Stool	#e8cb72	1	36.0	2.0	#d4dd80	#6e1cff
Bacteroides salyersiae	Stool	#e8cb72	4	34.0	15.0	#c0eb8d	#08bee9
Bacteroides stercoris	Stool	#e8cb72	20	35.0	17.0	#cbe486	#1acfe3
Bacteroides thetaiotaomicron	Stool	#e8cb72	3	40.0	16.0	#f9bb66	#10c6e6
Bacteroidetes oral taxon 274	Subgingival_plaque	#ffac5c	150	3.0	1.0	#642cfe	#780dff
Bergeyella zoohelcum	R_Retroauricular_crease	#acf59a	2	3.0	1.0	#642cfe	#780dff
Bifidobacterium bifidum	Stool	#e8cb72	5	24.0	13.0	#62fbc4	#09a9ee
Bifidobacterium breve	Posterior_fornix	#8efeac	2	24.0	13.0	#62fbc4	#09a9ee
Butyrivibrio crossotus	Stool	#e8cb72	6	42.0	9.0	#ffa558	#3079f7
Campylobacter fetus	Keratinized_gingiva	#17cbe4	2	3.0	1.0	#642cfe	#780dff
Campylobacter gracilis	Subgingival_plaque	#ffac5c	113	21.0	1.0	#46efd1	#780dff
Campylobacter rectus	Subgingival_plaque	#ffac5c	108	3.0	1.0	#642cfe	#780dff
Capnocytophaga cynodegmi	R_Retroauricular_crease	#acf59a	2	3.0	1.0	#642cfe	#780dff
Capnocytophaga ochracea	Supragingival_plaque	#ff8646	45	23.0	1.0	#58f8c9	#780dff
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8646	125	8.0	22.0	#3670f8	#48f1d0
Capnocytophaga sp. oral taxon 324	Subgingival_plaque	#ffac5c	17	38.0	1.0	#e6cd73	#780dff
Capnocytophaga sp. oral taxon 326	Subgingival_plaque	#ffac5c	206	28.0	1.0	#88ffaf	#780dff
Capnocytophaga sp. oral taxon 332	Supragingival_plaque	#ff8646	133	3.0	1.0	#642cfe	#780dff
Capnocytophaga sp. oral taxon 335	Supragingival_plaque	#ff8646	8	23.0	1.0	#58f8c9	#780dff
Capnocytophaga sp. oral taxon 336	Subgingival_plaque	#ffac5c	44	28.0	1.0	#88ffaf	#780dff
Capnocytophaga sp. oral taxon 338	Subgingival_plaque	#ffac5c	113	28.0	1.0	#88ffaf	#780dff
Capnocytophaga sp. oral taxon 380	Supragingival_plaque	#ff8646	35	38.0	1.0	#e6cd73	#780dff
Capnocytophaga sp. oral taxon 412	Supragingival_plaque	#ff8646	17	3.0	1.0	#642cfe	#780dff
Capnocytophaga sp. oral taxon 863	Supragingival_plaque	#ff8646	141	44.0	21.0	#ff8e4a	#3febd5
Capnocytophaga sputigena	Supragingival_plaque	#ff8646	248	28.0	1.0	#88ffaf	#780dff
Cardiobacterium hominis	Subgingival_plaque	#ffac5c	32	3.0	1.0	#642cfe	#780dff
Cardiobacterium valvarum	Subgingival_plaque	#ffac5c	30	21.0	1.0	#46efd1	#780dff
Carnobacterium divergens	Saliva	#cbe486	2	10.0	19.0	#218cf4	#2ddedc
Centipeda periodontii	Subgingival_plaque	#ffac5c	109	3.0	1.0	#642cfe	#780dff
Coriobacteriaceae bacterium BV3Ac1	R_Retroauricular_crease	#acf59a	2	35.0	14.0	#cbe486	#01b3ec
Corynebacterium matruchotii	Supragingival_plaque	#ff8646	220	21.0	1.0	#46efd1	#780dff
[Eubacterium] eligens	Stool	#e8cb72	3	42.0	9.0	#ffa558	#3079f7
[Eubacterium] sulci	Tongue_dorsum	#ff2f18	271	6.0	31.0	#4856fb	#9bfba5
Fusobacterium equinum	Attached	#622ffe	5	35.0	20.0	#cbe486	#37e6d8
Fusobacterium hwasookii	Supragingival_plaque	#ff8646	212	3.0	1.0	#642cfe	#780dff
Fusobacterium necrophorum	Palatine_Tonsils	#70febc	14	11.0	24.0	#1996f3	#5af8c8
Fusobacterium sp. oral taxon 370	Tongue_dorsum	#ff2f18	200	45.0	34.0	#ff8143	#b4f295
Gallibacterium anatis	Keratinized_gingiva	#17cbe4	9	36.0	2.0	#d4dd80	#6e1cff
Gemella bergeri	Keratinized_gingiva	#17cbe4	5	0.0	5.0	#8000ff	#5444fd
Gemella morbillorum	Attached	#622ffe	180	3.0	1.0	#642cfe	#780dff
Granulicatella adiacens	Attached	#622ffe	270	16.0	23.0	#17cbe4	#50f4cc
Granulicatella elegans	Keratinized_gingiva	#17cbe4	162	26.0	35.0	#74feba	#beec8e
Haemophilus parainfluenzae	Tongue_dorsum	#ff2f18	279	6.0	36.0	#4856fb	#c6e789
Helicobacter pylori	Anterior_nares	#8000ff	6	31.0	0.0	#a4f89f	#8000ff
Holdemanella biformis	L_Retroauricular_crease	#34e4d9	2	35.0	10.0	#cbe486	#2686f5
Isoptericola variabilis	Tongue_dorsum	#ff2f18	276	53.0	6.0	#ff1008	#4a53fb
Kingella denitrificans	Supragingival_plaque	#ff8646	83	21.0	1.0	#46efd1	#780dff
Lachnospiraceae bacterium 3_1_46FAA	Stool	#e8cb72	2	1.0	33.0	#780dff	#acf59a
Lachnospiraceae bacterium AC2012	Subgingival_plaque	#ffac5c	6	52.0	21.0	#ff1f10	#3febd5
Lachnospiraceae bacterium oral taxon 082	Tongue_dorsum	#ff2f18	268	14.0	38.0	#04b9ea	#dbd87b
Lachnospiraceae bacterium oral taxon 500	Supragingival_plaque	#ff8646	251	3.0	1.0	#642cfe	#780dff
Lautropia mirabilis	Supragingival_plaque	#ff8646	222	21.0	1.0	#46efd1	#780dff
Leptotrichia buccalis	Supragingival_plaque	#ff8646	166	18.0	1.0	#2adddd	#780dff
Leptotrichia goodfellowii	Subgingival_plaque	#ffac5c	158	3.0	1.0	#642cfe	#780dff
Leptotrichia shahii	Tongue_dorsum	#ff2f18	209	54.0	40.0	#ff0000	#ecc86f
Leptotrichia sp. oral taxon 212	Supragingival_plaque	#ff8646	265	3.0	1.0	#642cfe	#780dff
Leptotrichia sp. oral taxon 225	Supragingival_plaque	#ff8646	129	54.0	40.0	#ff0000	#ecc86f
Leptotrichia sp. oral taxon 879	Subgingival_plaque	#ffac5c	117	54.0	40.0	#ff0000	#ecc86f
Leptotrichia trevisanii	Palatine_Tonsils	#70febc	194	54.0	40.0	#ff0000	#ecc86f
Leptotrichia wadei	Tongue_dorsum	#ff2f18	268	54.0	40.0	#ff0000	#ecc86f
