TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Afipia broomeae	Anterior_nares	#8000ff	2	46.0	3.0	#fbb965	#6826fe
Alistipes sp. AL-1	Stool	#e8cb72	316	4.0	6.0	#6032fe	#504afc
Alkaliflexus imshenetskii	Stool	#e8cb72	2	51.0	5.0	#ff8947	#583efd
Anaerofustis stercorihominis	Stool	#e8cb72	11	37.0	8.0	#b0f397	#4062fa
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	25	17.0	4.0	#0ac0e8	#6032fe
Bacteroides sp. 3_1_23	Stool	#e8cb72	291	61.0	20.0	#ff1008	#24d8df
Bacteroides sp. D2	Stool	#e8cb72	264	39.0	15.0	#c0eb8d	#06aeed
Bacteroides sp. D22	Stool	#e8cb72	263	61.0	20.0	#ff1008	#24d8df
Bifidobacterium angulatum	Stool	#e8cb72	31	6.0	1.0	#504afc	#780dff
Bifidobacterium ruminantium	Stool	#e8cb72	8	35.0	22.0	#9efaa2	#34e4d9
Blautia obeum	Stool	#e8cb72	341	11.0	19.0	#2686f5	#1dd1e2
Blautia producta	Stool	#e8cb72	144	11.0	19.0	#2686f5	#1dd1e2
Bradyrhizobium sp. BTAi1	L_Retroauricular_crease	#34e4d9	2	46.0	3.0	#fbb965	#6826fe
Candidatus Hamiltonella defensa	Stool	#e8cb72	3	11.0	19.0	#2686f5	#1dd1e2
Candidatus Saccharibacteria oral taxon TM7x	Saliva	#cbe486	5	17.0	4.0	#0ac0e8	#6032fe
Catabacter hongkongensis	Stool	#e8cb72	41	37.0	8.0	#b0f397	#4062fa
Clostridiales bacterium VE202-18	Stool	#e8cb72	7	11.0	19.0	#2686f5	#1dd1e2
[Clostridium] innocuum	Stool	#e8cb72	44	47.0	9.0	#ffb05f	#3670f8
[Clostridium] litorale	Stool	#e8cb72	2	3.0	0.0	#6826fe	#8000ff
Clostridium sartagoforme	Stool	#e8cb72	2	57.0	36.0	#ff4121	#a8f79c
[Clostridium] sordellii	Stool	#e8cb72	6	30.0	38.0	#76ffb9	#b9ef92
Clostridium sp. 7_2_43FAA	Stool	#e8cb72	2	57.0	36.0	#ff4121	#a8f79c
Clostridium sp. ASBs410	Stool	#e8cb72	2	15.0	41.0	#06aeed	#d0e082
Clostridium sp. C8	Stool	#e8cb72	2	57.0	36.0	#ff4121	#a8f79c
Clostridium sp. JCC	L_Retroauricular_crease	#34e4d9	29	30.0	38.0	#76ffb9	#b9ef92
Clostridium sp. JCD	Stool	#e8cb72	1	12.0	10.0	#1e91f3	#2e7bf7
Collinsella sp. 4_8_47FAA	Stool	#e8cb72	262	6.0	43.0	#504afc	#e0d377
Collinsella stercoris	Stool	#e8cb72	18	17.0	4.0	#0ac0e8	#6032fe
Collinsella tanakaei	Stool	#e8cb72	34	41.0	17.0	#d0e082	#0ac0e8
Coprococcus eutactus	Stool	#e8cb72	213	45.0	42.0	#f2c26b	#d9da7d
Corynebacterium matruchotii	Supragingival_plaque	#ff8646	2	41.0	17.0	#d0e082	#0ac0e8
Desulfotomaculum nigrificans	Stool	#e8cb72	2	57.0	36.0	#ff4121	#a8f79c
Desulfovibrio sp. 6_1_46AFAA	Stool	#e8cb72	15	18.0	7.0	#14cae5	#4856fb
Dialister invisus	Stool	#e8cb72	148	17.0	4.0	#0ac0e8	#6032fe
Dialister micraerophilus	Saliva	#cbe486	2	1.0	30.0	#780dff	#76ffb9
Dialister succinatiphilus	Stool	#e8cb72	35	56.0	11.0	#ff4d27	#2686f5
Dorea sp. D27	Stool	#e8cb72	3	37.0	8.0	#b0f397	#4062fa
Dysgonomonas capnocytophagoides	Stool	#e8cb72	8	17.0	4.0	#0ac0e8	#6032fe
Dysgonomonas mossii	Stool	#e8cb72	8	48.0	21.0	#ffa759	#2ddedc
Eggerthella sp. 1_3_56FAA	Stool	#e8cb72	3	1.0	30.0	#780dff	#76ffb9
Eggerthella sp. HGA1	Stool	#e8cb72	6	5.0	10.0	#583efd	#2e7bf7
Eggerthella sp. YY7918	Stool	#e8cb72	4	47.0	9.0	#ffb05f	#3670f8
Enterobacter cloacae	Anterior_nares	#8000ff	2	2.0	25.0	#7019ff	#4df3ce
Enterobacteriaceae bacterium strain FGI 57	Stool	#e8cb72	1	40.0	25.0	#c8e688	#4df3ce
Enterococcus columbae	Stool	#e8cb72	2	24.0	47.0	#44eed2	#ffb05f
Enterococcus dispar	Stool	#e8cb72	2	12.0	10.0	#1e91f3	#2e7bf7
Enterococcus faecalis	Anterior_nares	#8000ff	13	49.0	8.0	#ff9d53	#4062fa
Erwinia tracheiphila	Stool	#e8cb72	3	11.0	19.0	#2686f5	#1dd1e2
Erysipelotrichaceae bacterium 2_2_44A	Stool	#e8cb72	21	47.0	9.0	#ffb05f	#3670f8
Erysipelotrichaceae bacterium 5_2_54FAA	Stool	#e8cb72	35	61.0	40.0	#ff1008	#c8e688
Escherichia albertii	Stool	#e8cb72	1	40.0	25.0	#c8e688	#4df3ce
Escherichia coli	Stool	#e8cb72	154	2.0	25.0	#7019ff	#4df3ce
Escherichia fergusonii	Stool	#e8cb72	2	2.0	25.0	#7019ff	#4df3ce
[Eubacterium] dolichum	Stool	#e8cb72	85	16.0	8.0	#02b7eb	#4062fa
[Eubacterium] infirmum	Subgingival_plaque	#ffac5c	2	37.0	8.0	#b0f397	#4062fa
Eubacterium sp. SB2	Stool	#e8cb72	21	5.0	10.0	#583efd	#2e7bf7
[Eubacterium] sulci	Tongue_dorsum	#ff2f18	42	17.0	4.0	#0ac0e8	#6032fe
Fenollaria massiliensis	Anterior_nares	#8000ff	11	1.0	30.0	#780dff	#76ffb9
Fermentimonas caenicola	R_Retroauricular_crease	#acf59a	2	2.0	25.0	#7019ff	#4df3ce
Fibrella aestuarina	Stool	#e8cb72	3	17.0	4.0	#0ac0e8	#6032fe
Finegoldia magna	R_Retroauricular_crease	#acf59a	4	32.0	10.0	#86ffb0	#2e7bf7
Fusobacterium varium	Attached	#622ffe	1	41.0	2.0	#d0e082	#7019ff
Gardnerella vaginalis	Vaginal_introitus	#ff0000	2	49.0	8.0	#ff9d53	#4062fa
Gemella morbillorum	Attached	#622ffe	2	57.0	36.0	#ff4121	#a8f79c
Haemophilus haemolyticus	Keratinized_gingiva	#17cbe4	3	11.0	19.0	#2686f5	#1dd1e2
Haemophilus influenzae	Attached	#622ffe	13	11.0	19.0	#2686f5	#1dd1e2
Haemophilus paraphrohaemolyticus	Buccal_mucosa	#445cfb	2	45.0	42.0	#f2c26b	#d9da7d
Halalkalibacillus halophilus	Stool	#e8cb72	2	8.0	31.0	#4062fa	#7effb5
Helicobacter pylori	Anterior_nares	#8000ff	4	1.0	30.0	#780dff	#76ffb9
Hungatella hathewayi	Stool	#e8cb72	312	53.0	10.0	#ff733b	#2e7bf7
Intestinibacter bartlettii	Stool	#e8cb72	4	45.0	42.0	#f2c26b	#d9da7d
Kandleria vitulina	Stool	#e8cb72	12	34.0	34.0	#96fca7	#96fca7
Klebsiella sp. 4_1_44FAA	Stool	#e8cb72	1	41.0	2.0	#d0e082	#7019ff
Kluyvera cryocrescens	L_Retroauricular_crease	#34e4d9	2	2.0	25.0	#7019ff	#4df3ce
Lachnospiraceae bacterium 2_1_46FAA	Stool	#e8cb72	24	6.0	46.0	#504afc	#fbb965
Lachnospiraceae bacterium 3_1_57FAA_CT1	Stool	#e8cb72	72	49.0	8.0	#ff9d53	#4062fa
Lachnospiraceae bacterium 3-2	Stool	#e8cb72	1	26.0	49.0	#54f6cb	#ff9d53
Lachnospiraceae bacterium 5_1_57FAA	Stool	#e8cb72	3	8.0	31.0	#4062fa	#7effb5
Lachnospiraceae bacterium AC2014	Stool	#e8cb72	10	58.0	26.0	#ff351b	#54f6cb
Lachnospiraceae bacterium AC2029	Stool	#e8cb72	3	21.0	27.0	#2ddedc	#5efac6
Lachnospiraceae bacterium AC3007	Stool	#e8cb72	1	55.0	28.0	#ff592d	#66fcc2
