TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinomyces massiliensis	Supragingival_plaque	#ff8646	2	4.0	0.0	#ff964f	#8000ff
Actinomyces oris	Supragingival_plaque	#ff8646	2	4.0	0.0	#ff964f	#8000ff
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	2	4.0	0.0	#ff964f	#8000ff
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	2	4.0	0.0	#ff964f	#8000ff
Aerococcus christensenii	Posterior_fornix	#8efeac	2	4.0	0.0	#ff964f	#8000ff
Aggregatibacter aphrophilus	Saliva	#cbe486	2	4.0	0.0	#ff964f	#8000ff
Campylobacter concisus	Attached	#622ffe	1	4.0	0.0	#ff964f	#8000ff
Capnocytophaga gingivalis	Supragingival_plaque	#ff8646	2	4.0	0.0	#ff964f	#8000ff
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	2	4.0	0.0	#ff964f	#8000ff
Cardiobacterium valvarum	Subgingival_plaque	#ffac5c	1	4.0	0.0	#ff964f	#8000ff
Corynebacterium durum	Supragingival_plaque	#ff8646	2	4.0	0.0	#ff964f	#8000ff
Corynebacterium matruchotii	Supragingival_plaque	#ff8646	2	4.0	0.0	#ff964f	#8000ff
Corynebacterium pyruviciproducens	R_Retroauricular_crease	#acf59a	2	4.0	0.0	#ff964f	#8000ff
Cupriavidus basilensis	Mid_vagina	#52f5cb	2	0.0	2.0	#8000ff	#4df3ce
Dialister micraerophilus	Saliva	#cbe486	2	4.0	0.0	#ff964f	#8000ff
Facklamia ignava	Mid_vagina	#52f5cb	1	2.0	1.0	#4df3ce	#1996f3
Gardnerella vaginalis	Vaginal_introitus	#ff0000	4	0.0	2.0	#8000ff	#4df3ce
Haemophilus parainfluenzae	Tongue_dorsum	#ff2f18	1	2.0	1.0	#4df3ce	#1996f3
Herbaspirillum huttiense	Vaginal_introitus	#ff0000	2	0.0	2.0	#8000ff	#4df3ce
Herbaspirillum sp. B39	Vaginal_introitus	#ff0000	2	0.0	2.0	#8000ff	#4df3ce
Kingella oralis	Supragingival_plaque	#ff8646	2	4.0	0.0	#ff964f	#8000ff
