TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Afipia broomeae	Anterior_nares	#8000ff	2	6.0	2.0	#2c7ef7	#6629fe
Alistipes onderdonkii	Stool	#e8cb72	331	5.0	5.0	#396bf9	#3e65fa
Alistipes senegalensis	Stool	#e8cb72	333	5.0	5.0	#396bf9	#3e65fa
Alistipes timonensis	Stool	#e8cb72	321	5.0	5.0	#396bf9	#3e65fa
Alkaliflexus imshenetskii	Stool	#e8cb72	2	7.0	4.0	#1e91f3	#4c50fc
Bradyrhizobium sp. BTAi1	L_Retroauricular_crease	#34e4d9	2	6.0	2.0	#2c7ef7	#6629fe
Candidatus Saccharibacteria oral taxon TM7x	Saliva	#cbe486	5	32.0	3.0	#ff592d	#583efd
[Clostridium] litorale	Stool	#e8cb72	2	19.0	0.0	#8cfead	#8000ff
Clostridium sp. 7_2_43FAA	Stool	#e8cb72	2	27.0	22.0	#feb562	#a6f89d
Clostridium sp. C8	Stool	#e8cb72	2	27.0	22.0	#feb562	#a6f89d
Collinsella sp. 4_8_47FAA	Stool	#e8cb72	262	29.0	24.0	#ff934d	#c2ea8c
Desulfotomaculum nigrificans	Stool	#e8cb72	2	27.0	22.0	#feb562	#a6f89d
Desulfovibrio sp. 6_1_46AFAA	Stool	#e8cb72	15	16.0	25.0	#62fbc4	#cee184
Dorea sp. D27	Stool	#e8cb72	3	2.0	6.0	#642cfe	#3079f7
Eggerthella sp. 1_3_56FAA	Stool	#e8cb72	3	29.0	26.0	#ff934d	#dcd67a
Enterobacter cloacae	Anterior_nares	#8000ff	2	30.0	19.0	#ff8143	#7effb5
Enterobacteriaceae bacterium strain FGI 57	Stool	#e8cb72	1	0.0	12.0	#8000ff	#20d5e1
Enterococcus columbae	Stool	#e8cb72	2	23.0	27.0	#c4e88a	#ebca70
Erwinia tracheiphila	Stool	#e8cb72	3	9.0	16.0	#01b3ec	#56f7ca
Escherichia albertii	Stool	#e8cb72	1	0.0	12.0	#8000ff	#20d5e1
Escherichia fergusonii	Stool	#e8cb72	2	30.0	19.0	#ff8143	#7effb5
[Eubacterium] infirmum	Subgingival_plaque	#ffac5c	2	2.0	6.0	#642cfe	#3079f7
Fermentimonas caenicola	R_Retroauricular_crease	#acf59a	2	30.0	19.0	#ff8143	#7effb5
Fibrella aestuarina	Stool	#e8cb72	3	32.0	3.0	#ff592d	#583efd
Fusobacterium varium	Attached	#622ffe	1	26.0	1.0	#f0c46c	#7413ff
Gardnerella vaginalis	Vaginal_introitus	#ff0000	2	2.0	6.0	#642cfe	#3079f7
Gemella morbillorum	Attached	#622ffe	2	27.0	22.0	#feb562	#a6f89d
Haemophilus haemolyticus	Keratinized_gingiva	#17cbe4	3	9.0	16.0	#01b3ec	#56f7ca
Intestinibacter bartlettii	Stool	#e8cb72	4	12.0	23.0	#2adddd	#b4f295
Klebsiella sp. 4_1_44FAA	Stool	#e8cb72	1	14.0	1.0	#46efd1	#7413ff
Kluyvera cryocrescens	L_Retroauricular_crease	#34e4d9	2	30.0	19.0	#ff8143	#7effb5
Lachnoclostridium phytofermentans	Stool	#e8cb72	5	28.0	13.0	#ffa558	#2fe0db
Lachnospiraceae bacterium 3-2	Stool	#e8cb72	1	33.0	29.0	#ff4422	#ffae5e
Lachnospiraceae bacterium 5_1_57FAA	Stool	#e8cb72	3	3.0	31.0	#5641fd	#ff8c49
Lachnospiraceae bacterium AC2014	Stool	#e8cb72	10	28.0	13.0	#ffa558	#2fe0db
Lachnospiraceae bacterium AC2029	Stool	#e8cb72	3	34.0	14.0	#ff2f18	#3ae8d6
Lachnospiraceae bacterium AC3007	Stool	#e8cb72	1	18.0	15.0	#7effb5	#48f1d0
Lachnospiraceae bacterium ND2006	Tongue_dorsum	#ff2f18	1	33.0	29.0	#ff4422	#ffae5e
Lachnospiraceae bacterium oral taxon 500	Supragingival_plaque	#ff8646	4	32.0	3.0	#ff592d	#583efd
Lachnospiraceae bacterium P6B14	Stool	#e8cb72	4	28.0	13.0	#ffa558	#2fe0db
Lachnospiraceae bacterium TWA4	Stool	#e8cb72	3	34.0	14.0	#ff2f18	#3ae8d6
Lachnospiraceae bacterium V9D3004	Stool	#e8cb72	4	2.0	6.0	#642cfe	#3079f7
Leuconostoc mesenteroides	Anterior_nares	#8000ff	2	11.0	20.0	#1acfe3	#8cfead
Marinilabilia salmonicolor	L_Retroauricular_crease	#34e4d9	3	9.0	16.0	#01b3ec	#56f7ca
Megamonas hypermegale	Stool	#e8cb72	6	21.0	10.0	#a8f79c	#07bbea
Megamonas rupellensis	Stool	#e8cb72	13	4.0	33.0	#4856fb	#ff6835
Megasphaera sp. DJF_B143	Stool	#e8cb72	27	35.0	9.0	#ff190d	#08acee
Mitsuokella jalaludinii	Stool	#e8cb72	20	35.0	9.0	#ff190d	#08acee
Mitsuokella multacida	Stool	#e8cb72	22	35.0	9.0	#ff190d	#08acee
Mobiluncus curtisii	Posterior_fornix	#8efeac	1	8.0	8.0	#10a2f0	#169bf2
Mobiluncus mulieris	Stool	#e8cb72	2	8.0	8.0	#10a2f0	#169bf2
Neisseria sp. KH1503	Throat	#ff5c2f	2	19.0	0.0	#8cfead	#8000ff
Novosphingobium nitrogenifigens	Anterior_nares	#8000ff	2	20.0	2.0	#9bfba5	#6629fe
Paludibacter propionicigenes	Stool	#e8cb72	2	31.0	35.0	#ff6d38	#ff4121
Parasutterella excrementihominis	Stool	#e8cb72	220	25.0	11.0	#e2d176	#12c8e6
Parvimonas micra	Subgingival_plaque	#ffac5c	2	17.0	28.0	#70febc	#f6be68
Peptoniphilus grossensis	R_Retroauricular_crease	#acf59a	3	29.0	26.0	#ff934d	#dcd67a
Peptostreptococcaceae bacterium VA2	Stool	#e8cb72	2	11.0	20.0	#1acfe3	#8cfead
Polaromonas sp. JS666	Anterior_nares	#8000ff	2	6.0	2.0	#2c7ef7	#6629fe
Pontibacter roseus	Anterior_nares	#8000ff	2	32.0	3.0	#ff592d	#583efd
Porphyromonas gulae	R_Retroauricular_crease	#acf59a	2	29.0	26.0	#ff934d	#dcd67a
Prevotella histicola	Palatine_Tonsils	#70febc	6	22.0	32.0	#b6f193	#ff7b40
Prevotella paludivivens	Stool	#e8cb72	11	36.0	37.0	#ff0000	#ff160b
Prolixibacter bellariivorans	Stool	#e8cb72	1	13.0	34.0	#38e7d7	#ff532a
Pseudobutyrivibrio ruminis	Stool	#e8cb72	4	34.0	14.0	#ff2f18	#3ae8d6
Pseudobutyrivibrio sp. MD2005	Stool	#e8cb72	2	1.0	7.0	#7216ff	#2489f5
Pyramidobacter piscolens	Stool	#e8cb72	21	35.0	9.0	#ff190d	#08acee
Roseburia inulinivorans	Stool	#e8cb72	334	27.0	30.0	#feb562	#ff9d53
Sanguibacteroides sp. GM7	Stool	#e8cb72	2	19.0	0.0	#8cfead	#8000ff
Shigella flexneri	Stool	#e8cb72	2	10.0	19.0	#0dc2e8	#7effb5
Sinorhizobium sp. GL28	Stool	#e8cb72	72	4.0	18.0	#4856fb	#70febc
Sphingomonas sp. Ant H11	Anterior_nares	#8000ff	2	2.0	6.0	#642cfe	#3079f7
Streptococcus agalactiae	Posterior_fornix	#8efeac	5	34.0	14.0	#ff2f18	#3ae8d6
Streptococcus gallolyticus	Buccal_mucosa	#445cfb	2	2.0	6.0	#642cfe	#3079f7
Succinispira mobilis	Stool	#e8cb72	2	1.0	17.0	#7216ff	#64fbc3
Terrisporobacter othiniensis	Stool	#e8cb72	2	11.0	20.0	#1acfe3	#8cfead
Turicibacter sanguinis	Stool	#e8cb72	2	11.0	20.0	#1acfe3	#8cfead
Turicibacter sp. HGF1	Stool	#e8cb72	2	11.0	20.0	#1acfe3	#8cfead
Varibaculum cambriense	R_Retroauricular_crease	#acf59a	2	2.0	6.0	#642cfe	#3079f7
Veillonella montpellierensis	Keratinized_gingiva	#17cbe4	2	31.0	36.0	#ff6d38	#ff2c16
Veillonella seminalis	Keratinized_gingiva	#17cbe4	2	24.0	21.0	#d4dd80	#99fca6
Veillonella sp. 6_1_27	Buccal_mucosa	#445cfb	4	11.0	38.0	#1acfe3	#ff0000
Acidovorax delafieldii	Anterior_nares	#8000ff	2	6.0	2.0	#2c7ef7	#6629fe
Alistipes finegoldii	Stool	#e8cb72	332	5.0	5.0	#396bf9	#3e65fa
Actinotignum schaalii	Buccal_mucosa	#445cfb	2	15.0	4.0	#54f6cb	#4c50fc
Actinomyces graevenitzii	Tongue_dorsum	#ff2f18	4	32.0	3.0	#ff592d	#583efd
Acetobacterium dehalogenans	Stool	#e8cb72	2	19.0	0.0	#8cfead	#8000ff
