TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidovorax sp. JS42	Buccal_mucosa	#445cfb	1	11.0	4.0	#68fcc1	#3079f7
Acinetobacter johnsonii	Anterior_nares	#8000ff	5	20.0	3.0	#ff8143	#445cfb
Acinetobacter junii	Anterior_nares	#8000ff	3	11.0	4.0	#68fcc1	#3079f7
Actinomyces dentalis	Subgingival_plaque	#ffac5c	2	8.0	0.0	#2adddd	#8000ff
Actinomyces gerencseriae	Subgingival_plaque	#ffac5c	2	8.0	0.0	#2adddd	#8000ff
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	2	8.0	0.0	#2adddd	#8000ff
Actinomyces massiliensis	Supragingival_plaque	#ff8646	6	8.0	0.0	#2adddd	#8000ff
Actinomyces naeslundii	Supragingival_plaque	#ff8646	3	8.0	0.0	#2adddd	#8000ff
Actinomyces neuii	Posterior_fornix	#8efeac	12	1.0	5.0	#6c1fff	#1996f3
Actinomyces odontolyticus	Throat	#ff5c2f	1	6.0	6.0	#01b3ec	#06aeed
Actinomyces oris	Supragingival_plaque	#ff8646	7	8.0	0.0	#2adddd	#8000ff
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	8	1.0	5.0	#6c1fff	#1996f3
Actinomyces turicensis	Anterior_nares	#8000ff	2	21.0	8.0	#ff6232	#22d6e0
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	1	0.0	7.0	#8000ff	#0fc4e7
Alcaligenes faecalis	Anterior_nares	#8000ff	1	20.0	3.0	#ff8143	#445cfb
Alistipes obesi	Stool	#e8cb72	9	12.0	10.0	#7effb5	#4df3ce
Alistipes onderdonkii	Stool	#e8cb72	4	12.0	10.0	#7effb5	#4df3ce
Alistipes senegalensis	Stool	#e8cb72	4	11.0	4.0	#68fcc1	#3079f7
Alistipes shahii	Stool	#e8cb72	22	11.0	4.0	#68fcc1	#3079f7
Alistipes sp. AL-1	Stool	#e8cb72	2	12.0	10.0	#7effb5	#4df3ce
Alistipes sp. HGB5	Stool	#e8cb72	2	12.0	10.0	#7effb5	#4df3ce
Alistipes timonensis	Stool	#e8cb72	1	12.0	10.0	#7effb5	#4df3ce
Alloiococcus otitis	Anterior_nares	#8000ff	2	20.0	3.0	#ff8143	#445cfb
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	2	12.0	10.0	#7effb5	#4df3ce
Anaerococcus provenciensis	L_Retroauricular_crease	#34e4d9	3	20.0	3.0	#ff8143	#445cfb
Anaerococcus vaginalis	L_Retroauricular_crease	#34e4d9	1	9.0	2.0	#3febd5	#583efd
Arcanobacterium sp. S3PF19	L_Retroauricular_crease	#34e4d9	1	23.0	11.0	#ff2211	#60fac5
Atopobium parvulum	Saliva	#cbe486	2	1.0	5.0	#6c1fff	#1996f3
Atopobium sp. BS2	Saliva	#cbe486	2	1.0	5.0	#6c1fff	#1996f3
Atopobium sp. ICM42b	Saliva	#cbe486	1	1.0	5.0	#6c1fff	#1996f3
bacterium LF-3	Stool	#e8cb72	1	20.0	3.0	#ff8143	#445cfb
Bacteroides caccae	Stool	#e8cb72	29	12.0	10.0	#7effb5	#4df3ce
Bacteroides cellulosilyticus	Stool	#e8cb72	5	12.0	10.0	#7effb5	#4df3ce
Bacteroides dorei	Stool	#e8cb72	8	13.0	4.0	#94fda8	#3079f7
Bacteroides faecis	Stool	#e8cb72	19	11.0	4.0	#68fcc1	#3079f7
Bacteroides finegoldii	Stool	#e8cb72	11	11.0	4.0	#68fcc1	#3079f7
Bacteroides fragilis	Stool	#e8cb72	7	12.0	10.0	#7effb5	#4df3ce
Bacteroides intestinalis	Stool	#e8cb72	10	11.0	4.0	#68fcc1	#3079f7
Bacteroides massiliensis	Stool	#e8cb72	25	11.0	4.0	#68fcc1	#3079f7
Bacteroides oleiciplenus	Stool	#e8cb72	1	11.0	4.0	#68fcc1	#3079f7
Bacteroides ovatus	Stool	#e8cb72	11	12.0	10.0	#7effb5	#4df3ce
[Bacteroides] pectinophilus	Stool	#e8cb72	1	23.0	11.0	#ff2211	#60fac5
Bacteroides salyersiae	Stool	#e8cb72	3	19.0	14.0	#ff9d53	#9cfba4
Bacteroides sartorii	Stool	#e8cb72	2	12.0	10.0	#7effb5	#4df3ce
Bacteroides sp. 1_1_30	Stool	#e8cb72	2	12.0	10.0	#7effb5	#4df3ce
Bacteroides sp. 14(A)	Stool	#e8cb72	2	12.0	10.0	#7effb5	#4df3ce
Bacteroides sp. 2_2_4	Stool	#e8cb72	2	1.0	5.0	#6c1fff	#1996f3
Bacteroides sp. 3_1_13	Stool	#e8cb72	3	1.0	5.0	#6c1fff	#1996f3
Bacteroides sp. 3_1_19	Stool	#e8cb72	2	12.0	10.0	#7effb5	#4df3ce
Bacteroides sp. 3_1_23	Stool	#e8cb72	3	1.0	5.0	#6c1fff	#1996f3
Bacteroides sp. 4_1_36	Stool	#e8cb72	1	12.0	10.0	#7effb5	#4df3ce
Bacteroides sp. 4_3_47FAA	Stool	#e8cb72	1	12.0	10.0	#7effb5	#4df3ce
Bacteroides sp. D2	Stool	#e8cb72	3	1.0	5.0	#6c1fff	#1996f3
Bacteroides sp. D20	Stool	#e8cb72	4	12.0	10.0	#7effb5	#4df3ce
Bacteroides sp. D22	Stool	#e8cb72	2	1.0	5.0	#6c1fff	#1996f3
Bacteroides thetaiotaomicron	Stool	#e8cb72	7	12.0	10.0	#7effb5	#4df3ce
Bacteroides uniformis	Stool	#e8cb72	17	12.0	10.0	#7effb5	#4df3ce
Bacteroides vulgatus	Stool	#e8cb72	25	12.0	10.0	#7effb5	#4df3ce
Barnesiella intestinihominis	Stool	#e8cb72	20	11.0	4.0	#68fcc1	#3079f7
