TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidovorax sp. JS42	Buccal_mucosa	#445cfb	1	40.0	3.0	#ff6835	#5e35fe
Actinomyces gerencseriae	Subgingival_plaque	#ffac5c	2	27.0	0.0	#abf69b	#8000ff
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	2	27.0	0.0	#abf69b	#8000ff
Actinomyces massiliensis	Supragingival_plaque	#ff8646	6	13.0	4.0	#10c6e6	#5247fc
Actinomyces naeslundii	Supragingival_plaque	#ff8646	3	18.0	0.0	#46efd1	#8000ff
Actinomyces odontolyticus	Throat	#ff5c2f	1	14.0	6.0	#1acfe3	#3c68f9
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8646	4	41.0	0.0	#ff562c	#8000ff
Actinomyces turicensis	Anterior_nares	#8000ff	2	6.0	12.0	#3e65fa	#0ac0e8
Actinomyces viscosus	Attached	#622ffe	5	41.0	0.0	#ff562c	#8000ff
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	1	1.0	10.0	#7610ff	#0ea5ef
Alcaligenes faecalis	Anterior_nares	#8000ff	1	12.0	11.0	#04b9ea	#01b3ec
Alistipes sp. HGB5	Stool	#e8cb72	2	29.0	14.0	#c0eb8d	#22d6e0
Alloiococcus otitis	Anterior_nares	#8000ff	2	7.0	2.0	#3473f8	#6a22fe
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	2	29.0	14.0	#c0eb8d	#22d6e0
Anaerococcus provenciensis	L_Retroauricular_crease	#34e4d9	3	7.0	2.0	#3473f8	#6a22fe
Anaerococcus vaginalis	L_Retroauricular_crease	#34e4d9	1	32.0	1.0	#e2d176	#7610ff
Arcanobacterium sp. S3PF19	L_Retroauricular_crease	#34e4d9	1	23.0	17.0	#7effb5	#44eed2
Atopobium sp. BS2	Saliva	#cbe486	2	28.0	19.0	#b6f193	#5df9c7
Atopobium sp. ICM42b	Saliva	#cbe486	1	11.0	9.0	#08acee	#1898f2
Bacillus thermoamylovorans	Anterior_nares	#8000ff	3	7.0	2.0	#3473f8	#6a22fe
bacterium LF-3	Stool	#e8cb72	1	12.0	11.0	#04b9ea	#01b3ec
[Bacteroides] pectinophilus	Stool	#e8cb72	1	23.0	17.0	#7effb5	#44eed2
Bacteroides salyersiae	Stool	#e8cb72	3	46.0	20.0	#ff0000	#66fcc2
Bacteroides sartorii	Stool	#e8cb72	2	29.0	14.0	#c0eb8d	#22d6e0
Bacteroides sp. 1_1_30	Stool	#e8cb72	2	29.0	14.0	#c0eb8d	#22d6e0
Bacteroides sp. 14(A)	Stool	#e8cb72	2	29.0	14.0	#c0eb8d	#22d6e0
Bacteroides sp. 2_2_4	Stool	#e8cb72	2	28.0	19.0	#b6f193	#5df9c7
Bacteroides sp. 3_1_13	Stool	#e8cb72	3	28.0	19.0	#b6f193	#5df9c7
Bacteroides sp. 3_1_19	Stool	#e8cb72	2	29.0	14.0	#c0eb8d	#22d6e0
Bacteroides sp. 3_1_23	Stool	#e8cb72	3	28.0	19.0	#b6f193	#5df9c7
Bacteroides sp. 4_1_36	Stool	#e8cb72	1	36.0	22.0	#ffa256	#7effb5
Bacteroides sp. 4_3_47FAA	Stool	#e8cb72	1	3.0	16.0	#6032fe	#38e7d7
Bacteroides sp. D2	Stool	#e8cb72	3	28.0	19.0	#b6f193	#5df9c7
Bacteroides sp. D22	Stool	#e8cb72	2	28.0	19.0	#b6f193	#5df9c7
Barnesiella intestinihominis	Stool	#e8cb72	20	30.0	15.0	#cce385	#2ddedc
Bergeyella zoohelcum	R_Retroauricular_crease	#acf59a	1	12.0	11.0	#04b9ea	#01b3ec
Bifidobacterium dentium	Posterior_fornix	#8efeac	2	28.0	19.0	#b6f193	#5df9c7
Bifidobacterium moukalabense	Posterior_fornix	#8efeac	2	28.0	19.0	#b6f193	#5df9c7
Bifidobacterium scardovii	Posterior_fornix	#8efeac	4	3.0	7.0	#6032fe	#3079f7
Bifidobacterium sp. MSTE12	Posterior_fornix	#8efeac	2	28.0	19.0	#b6f193	#5df9c7
Bilophila wadsworthia	Stool	#e8cb72	2	6.0	12.0	#3e65fa	#0ac0e8
Blautia obeum	Stool	#e8cb72	4	19.0	14.0	#52f5cb	#22d6e0
Blautia wexlerae	Stool	#e8cb72	3	29.0	14.0	#c0eb8d	#22d6e0
Bradyrhizobium sp. BTAi1	L_Retroauricular_crease	#34e4d9	2	7.0	2.0	#3473f8	#6a22fe
Brochothrix thermosphacta	Saliva	#cbe486	2	7.0	2.0	#3473f8	#6a22fe
Bulleidia extructa	Throat	#ff5c2f	1	45.0	17.0	#ff1309	#44eed2
Butyricicoccus pullicaecorum	Stool	#e8cb72	1	3.0	16.0	#6032fe	#38e7d7
Butyricimonas synergistica	Stool	#e8cb72	2	46.0	20.0	#ff0000	#66fcc2
Butyrivibrio crossotus	Stool	#e8cb72	3	29.0	14.0	#c0eb8d	#22d6e0
Butyrivibrio sp. NC3005	Stool	#e8cb72	1	23.0	17.0	#7effb5	#44eed2
Campylobacter gracilis	Subgingival_plaque	#ffac5c	3	18.0	0.0	#46efd1	#8000ff
Campylobacter showae	Supragingival_plaque	#ff8646	3	18.0	0.0	#46efd1	#8000ff
Candidatus Alistipes marseilloanorexicus	Stool	#e8cb72	6	19.0	14.0	#52f5cb	#22d6e0
Candidatus Bacteroides timonensis	Stool	#e8cb72	1	3.0	16.0	#6032fe	#38e7d7
Candidatus Saccharibacteria oral taxon TM7x	Saliva	#cbe486	4	41.0	0.0	#ff562c	#8000ff
Capnocytophaga gingivalis	Supragingival_plaque	#ff8646	10	19.0	8.0	#52f5cb	#2489f5
Capnocytophaga granulosa	Supragingival_plaque	#ff8646	2	27.0	0.0	#abf69b	#8000ff
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8646	2	27.0	0.0	#abf69b	#8000ff
Capnocytophaga sp. oral taxon 326	Subgingival_plaque	#ffac5c	1	11.0	9.0	#08acee	#1898f2
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	5	41.0	0.0	#ff562c	#8000ff
Capnocytophaga sp. oral taxon 332	Supragingival_plaque	#ff8646	2	27.0	0.0	#abf69b	#8000ff
Capnocytophaga sp. oral taxon 863	Supragingival_plaque	#ff8646	2	27.0	0.0	#abf69b	#8000ff
Carnobacterium maltaromaticum	Hard_palate	#08acee	1	1.0	10.0	#7610ff	#0ea5ef
Catenibacterium mitsuokai	Stool	#e8cb72	2	29.0	14.0	#c0eb8d	#22d6e0
Caulobacter vibrioides	Anterior_nares	#8000ff	3	7.0	2.0	#3473f8	#6a22fe
Clostridia bacterium UC5.1-1D10	Stool	#e8cb72	2	29.0	14.0	#c0eb8d	#22d6e0
Clostridiales bacterium VE202-27	Stool	#e8cb72	1	36.0	22.0	#ffa256	#7effb5
Clostridium botulinum	Stool	#e8cb72	1	45.0	17.0	#ff1309	#44eed2
[Clostridium] clostridioforme	Stool	#e8cb72	2	29.0	14.0	#c0eb8d	#22d6e0
