TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter junii	Anterior_nares	#8000ff	88	125.0	12.0	#ff1f10	#5641fd
Acinetobacter sp. MDS7A	Anterior_nares	#8000ff	10	125.0	12.0	#ff1f10	#5641fd
Acinetobacter sp. P8-3-8	R_Retroauricular_crease	#acf59a	2	111.0	9.0	#ff733b	#622ffe
Acinetobacter sp. VT 511	Anterior_nares	#8000ff	1	98.0	18.0	#ffb360	#425ffa
Acinetobacter tandoii	Anterior_nares	#8000ff	1	111.0	9.0	#ff733b	#622ffe
Acinetobacter towneri	Anterior_nares	#8000ff	8	125.0	12.0	#ff1f10	#5641fd
Acinetobacter ursingii	R_Retroauricular_crease	#acf59a	4	111.0	9.0	#ff733b	#622ffe
Actinobaculum massiliense	Vaginal_introitus	#ff0000	9	25.0	16.0	#1e91f3	#4856fb
Actinomyces europaeus	Anterior_nares	#8000ff	2	25.0	16.0	#1e91f3	#4856fb
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	36	53.0	24.0	#4ef3cd	#2c7ef7
Actinomyces naeslundii	Supragingival_plaque	#ff8646	91	34.0	26.0	#04b9ea	#2489f5
Actinomyces sp. S4-C9	Anterior_nares	#8000ff	1	78.0	20.0	#b2f396	#396bf9
Actinomyces vaccimaxillae	Anterior_nares	#8000ff	2	111.0	9.0	#ff733b	#622ffe
Actinomyces viscosus	Attached	#622ffe	71	4.0	24.0	#7216ff	#2c7ef7
Advenella kashmirensis	Anterior_nares	#8000ff	2	44.0	16.0	#2ddedc	#4856fb
Aerococcus christensenii	Posterior_fornix	#8efeac	7	25.0	16.0	#1e91f3	#4856fb
Aerococcus urinae	Anterior_nares	#8000ff	1	75.0	35.0	#a6f89d	#06aeed
Aeromonas hydrophila	L_Retroauricular_crease	#34e4d9	1	50.0	4.0	#44eed2	#7216ff
Aeromonas rivuli	Anterior_nares	#8000ff	1	75.0	35.0	#a6f89d	#06aeed
Aeromonas salmonicida	Anterior_nares	#8000ff	1	50.0	4.0	#44eed2	#7216ff
Aeromonas sanarellii	Anterior_nares	#8000ff	1	109.0	22.0	#ff7e41	#3473f8
Afipia clevelandensis	Anterior_nares	#8000ff	3	120.0	22.0	#ff3e1f	#3473f8
Agrobacterium albertimagni	Anterior_nares	#8000ff	1	25.0	16.0	#1e91f3	#4856fb
Agrobacterium sp. LC34	Anterior_nares	#8000ff	2	120.0	22.0	#ff3e1f	#3473f8
Agrobacterium sp. SUL3	Anterior_nares	#8000ff	5	120.0	22.0	#ff3e1f	#3473f8
Agrobacterium tumefaciens	R_Retroauricular_crease	#acf59a	9	120.0	22.0	#ff3e1f	#3473f8
Aliihoeflea sp. 2WW	R_Retroauricular_crease	#acf59a	1	44.0	16.0	#2ddedc	#4856fb
Aliivibrio salmonicida	Anterior_nares	#8000ff	1	27.0	34.0	#1898f2	#08acee
Alistipes obesi	Stool	#e8cb72	50	128.0	40.0	#ff0d06	#0dc2e8
Alistipes onderdonkii	Stool	#e8cb72	26	128.0	40.0	#ff0d06	#0dc2e8
Aliterella atlantica	Anterior_nares	#8000ff	20	37.0	12.0	#10c6e6	#5641fd
Anaerococcus senegalensis	L_Retroauricular_crease	#34e4d9	18	54.0	46.0	#52f5cb	#22d6e0
Anaerococcus sp. SB3	L_Retroauricular_crease	#34e4d9	19	32.0	47.0	#04b0ed	#27dade
Anaerococcus tetradius	L_Retroauricular_crease	#34e4d9	25	54.0	46.0	#52f5cb	#22d6e0
Anaerofustis stercorihominis	Stool	#e8cb72	1	67.0	14.0	#86ffb0	#504afc
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	1	124.0	32.0	#ff2613	#10a2f0
Anoxybacillus tepidamans	Anterior_nares	#8000ff	1	99.0	21.0	#ffae5e	#3670f8
Arcanobacterium haemolyticum	R_Retroauricular_crease	#acf59a	4	120.0	22.0	#ff3e1f	#3473f8
Arthrobacter castelli	Anterior_nares	#8000ff	3	122.0	1.0	#ff3219	#7e03ff
Arthrobacter sp. H14	Anterior_nares	#8000ff	1	62.0	36.0	#72febb	#01b3ec
Arthrobacter sp. L77	Anterior_nares	#8000ff	1	60.0	16.0	#6afdc0	#4856fb
Asanoa ferruginea	Anterior_nares	#8000ff	2	75.0	35.0	#a6f89d	#06aeed
Atopococcus tabaci	Anterior_nares	#8000ff	2	112.0	9.0	#ff6d38	#622ffe
Aurantimonas coralicida	Anterior_nares	#8000ff	1	113.0	9.0	#ff6835	#622ffe
Azohydromonas australica	Anterior_nares	#8000ff	4	125.0	12.0	#ff1f10	#5641fd
Bacillus nealsonii	Anterior_nares	#8000ff	1	71.0	8.0	#96fca7	#642cfe
Bacillus smithii	L_Retroauricular_crease	#34e4d9	1	75.0	35.0	#a6f89d	#06aeed
Bacillus velezensis	Anterior_nares	#8000ff	1	99.0	21.0	#ffae5e	#3670f8
bacteria symbiont BFo2 of Frankliniella occidentalis	Anterior_nares	#8000ff	8	1.0	10.0	#7e03ff	#5e35fe
bacterium LF-3	Stool	#e8cb72	12	120.0	22.0	#ff3e1f	#3473f8
Bacteroidaceae bacterium MS4	Stool	#e8cb72	1	67.0	14.0	#86ffb0	#504afc
Bacteroides barnesiae	Stool	#e8cb72	3	109.0	22.0	#ff7e41	#3473f8
Bacteroides coprophilus	Stool	#e8cb72	9	109.0	22.0	#ff7e41	#3473f8
Bacteroides graminisolvens	L_Retroauricular_crease	#34e4d9	22	10.0	69.0	#5a3bfd	#74feba
Bacteroides sartorii	Stool	#e8cb72	9	128.0	51.0	#ff0d06	#34e4d9
Bacteroides sp. 14(A)	Stool	#e8cb72	9	114.0	67.0	#ff6232	#6dfdbf
Bacteroides sp. 3_1_19	Stool	#e8cb72	10	128.0	40.0	#ff0d06	#0dc2e8
Bacteroides sp. 3_1_33FAA	Stool	#e8cb72	9	55.0	73.0	#56f7ca	#82ffb3
Bacteroides stercorirosoris	Stool	#e8cb72	2	120.0	22.0	#ff3e1f	#3473f8
Bacteroides stercoris	Stool	#e8cb72	94	50.0	71.0	#44eed2	#7affb7
Bacteroides uniformis	Stool	#e8cb72	89	128.0	40.0	#ff0d06	#0dc2e8
Bacteroides vulgatus	Stool	#e8cb72	78	128.0	40.0	#ff0d06	#0dc2e8
Barnesiella intestinihominis	Stool	#e8cb72	54	128.0	40.0	#ff0d06	#0dc2e8
Barnesiella viscericola	Stool	#e8cb72	6	120.0	22.0	#ff3e1f	#3473f8
Bdellovibrio bacteriovorus	Anterior_nares	#8000ff	1	110.0	55.0	#ff793e	#42edd3
Belnapia moabensis	L_Retroauricular_crease	#34e4d9	2	59.0	1.0	#66fcc2	#7e03ff
Belnapia sp. F-4-1	L_Retroauricular_crease	#34e4d9	1	59.0	1.0	#66fcc2	#7e03ff
Bifidobacterium angulatum	Stool	#e8cb72	2	119.0	35.0	#ff4422	#06aeed
Bifidobacterium bifidum	Stool	#e8cb72	12	119.0	35.0	#ff4422	#06aeed
Bifidobacterium kashiwanohense	L_Retroauricular_crease	#34e4d9	5	59.0	1.0	#66fcc2	#7e03ff
Bifidobacterium thermacidophilum	Anterior_nares	#8000ff	2	76.0	58.0	#abf69b	#4df3ce
Bilophila wadsworthia	Stool	#e8cb72	1	123.0	22.0	#ff2c16	#3473f8
Blautia obeum	Stool	#e8cb72	45	128.0	40.0	#ff0d06	#0dc2e8
Blautia schinkii	Stool	#e8cb72	1	116.0	76.0	#ff562c	#8cfead
Blautia wexlerae	Stool	#e8cb72	28	128.0	40.0	#ff0d06	#0dc2e8
Bordetella petrii	Anterior_nares	#8000ff	1	62.0	36.0	#72febb	#01b3ec
Bordetella trematum	Anterior_nares	#8000ff	3	32.0	57.0	#04b0ed	#48f1d0
Bosea sp. Root483D1	L_Retroauricular_crease	#34e4d9	1	105.0	63.0	#ff934d	#5efac6
Brachybacterium faecium	Anterior_nares	#8000ff	1	105.0	63.0	#ff934d	#5efac6
Brachymonas chironomi	Anterior_nares	#8000ff	3	126.0	6.0	#ff190d	#6c1fff
Bradyrhizobium elkanii	Anterior_nares	#8000ff	4	123.0	22.0	#ff2c16	#3473f8
Bradyrhizobium japonicum	Vaginal_introitus	#ff0000	5	120.0	22.0	#ff3e1f	#3473f8
Bradyrhizobium lablabi	Anterior_nares	#8000ff	2	59.0	1.0	#66fcc2	#7e03ff
Bradyrhizobium sp. OHSU_III	Anterior_nares	#8000ff	6	109.0	22.0	#ff7e41	#3473f8
Bradyrhizobium sp. URHA0002	Anterior_nares	#8000ff	4	122.0	1.0	#ff3219	#7e03ff
Brevibacillus borstelensis	Anterior_nares	#8000ff	1	124.0	32.0	#ff2613	#10a2f0
Brevibacterium linens	R_Retroauricular_crease	#acf59a	12	62.0	36.0	#72febb	#01b3ec
Brevibacterium massiliense	Anterior_nares	#8000ff	19	25.0	16.0	#1e91f3	#4856fb
Brevibacterium senegalense	Anterior_nares	#8000ff	2	59.0	1.0	#66fcc2	#7e03ff
Brevundimonas abyssalis	R_Retroauricular_crease	#acf59a	2	120.0	22.0	#ff3e1f	#3473f8
Brevundimonas nasdae	R_Retroauricular_crease	#acf59a	1	5.0	16.0	#6e1cff	#4856fb
Brevundimonas sp. BAL3	R_Retroauricular_crease	#acf59a	1	25.0	16.0	#1e91f3	#4856fb
Brevundimonas sp. DS20	R_Retroauricular_crease	#acf59a	6	5.0	16.0	#6e1cff	#4856fb
Brevundimonas sp. EAKA	R_Retroauricular_crease	#acf59a	4	120.0	22.0	#ff3e1f	#3473f8
Burkholderia ambifaria	Anterior_nares	#8000ff	2	63.0	9.0	#76ffb9	#622ffe
Burkholderia contaminans	Anterior_nares	#8000ff	1	123.0	22.0	#ff2c16	#3473f8
Burkholderia vietnamiensis	Buccal_mucosa	#445cfb	1	51.0	62.0	#48f1d0	#5af8c8
Butyricimonas synergistica	Stool	#e8cb72	1	43.0	80.0	#28dbde	#9bfba5
Butyricimonas virosa	Stool	#e8cb72	30	50.0	71.0	#44eed2	#7affb7
