TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter parvus	R_Retroauricular_crease	#acf59a	3	14.0	1.0	#4e4dfc	#7e03ff
Acinetobacter soli	R_Retroauricular_crease	#acf59a	2	14.0	1.0	#4e4dfc	#7e03ff
Acinetobacter sp. Ag2	R_Retroauricular_crease	#acf59a	3	14.0	1.0	#4e4dfc	#7e03ff
Acinetobacter sp. VT 511	Anterior_nares	#8000ff	1	68.0	13.0	#78ffb8	#583efd
Acinetobacter ursingii	R_Retroauricular_crease	#acf59a	7	14.0	8.0	#4e4dfc	#6826fe
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	719	30.0	21.0	#11a0f1	#4062fa
Actinomyces sp. ICM54	Tongue_dorsum	#ff2f18	404	21.0	23.0	#3473f8	#396bf9
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	485	87.0	23.0	#beec8e	#396bf9
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	609	127.0	22.0	#ff4724	#3c68f9
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff2f18	388	36.0	23.0	#04b9ea	#396bf9
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	405	21.0	23.0	#3473f8	#396bf9
Actinomyces sp. S4-C9	Anterior_nares	#8000ff	1	52.0	16.0	#3febd5	#4e4dfc
Actinomyces vaccimaxillae	Anterior_nares	#8000ff	2	103.0	18.0	#f9bb66	#4856fb
Actinomyces viscosus	Attached	#622ffe	677	127.0	22.0	#ff4724	#3c68f9
Advenella kashmirensis	Anterior_nares	#8000ff	2	69.0	11.0	#7dffb6	#5e35fe
Aeromonas rivuli	Anterior_nares	#8000ff	1	126.0	27.0	#ff4a26	#2c7ef7
Aeromonas sanarellii	Anterior_nares	#8000ff	1	5.0	19.0	#6e1cff	#4659fb
Afipia sp. P52-10	L_Retroauricular_crease	#34e4d9	1	76.0	29.0	#96fca7	#2686f5
Agrobacterium albertimagni	Anterior_nares	#8000ff	1	81.0	20.0	#a8f79c	#425ffa
Agrobacterium sp. LC34	Anterior_nares	#8000ff	2	135.0	31.0	#ff190d	#208ef4
Aliihoeflea sp. 2WW	R_Retroauricular_crease	#acf59a	4	14.0	1.0	#4e4dfc	#7e03ff
Aliivibrio salmonicida	Anterior_nares	#8000ff	1	9.0	25.0	#6032fe	#3176f8
Alistipes onderdonkii	Stool	#e8cb72	363	1.0	32.0	#7e03ff	#1c93f3
Alistipes senegalensis	Stool	#e8cb72	354	1.0	32.0	#7e03ff	#1c93f3
Alistipes shahii	Stool	#e8cb72	486	54.0	33.0	#46efd1	#1996f3
Alistipes sp. AL-1	Stool	#e8cb72	325	1.0	32.0	#7e03ff	#1c93f3
Alistipes sp. HGB5	Stool	#e8cb72	327	1.0	32.0	#7e03ff	#1c93f3
Alistipes timonensis	Stool	#e8cb72	319	1.0	32.0	#7e03ff	#1c93f3
Anoxybacillus tepidamans	Anterior_nares	#8000ff	1	22.0	17.0	#3079f7	#4c50fc
Arthrobacter sp. AK-YN10	Anterior_nares	#8000ff	2	45.0	41.0	#24d8df	#00b5eb
Arthrobacter sp. L77	Anterior_nares	#8000ff	1	81.0	20.0	#a8f79c	#425ffa
Atopobium sp. BS2	Saliva	#cbe486	417	21.0	23.0	#3473f8	#396bf9
Atopobium sp. ICM42b	Saliva	#cbe486	413	36.0	23.0	#04b9ea	#396bf9
Atopococcus tabaci	Anterior_nares	#8000ff	2	103.0	18.0	#f9bb66	#4856fb
Aurantimonas coralicida	Anterior_nares	#8000ff	1	106.0	10.0	#ffae5e	#622ffe
Bacillus mycoides	L_Retroauricular_crease	#34e4d9	1	86.0	36.0	#bbee91	#10a2f0
Bacillus nealsonii	Anterior_nares	#8000ff	1	119.0	46.0	#ff703a	#0fc4e7
Bacillus sp. X1(2014)	R_Retroauricular_crease	#acf59a	1	78.0	45.0	#9efaa2	#0dc2e8
Bacillus velezensis	Anterior_nares	#8000ff	1	22.0	17.0	#3079f7	#4c50fc
Bacteroides acidifaciens	Stool	#e8cb72	320	1.0	32.0	#7e03ff	#1c93f3
Bacteroides dorei	Stool	#e8cb72	464	1.0	32.0	#7e03ff	#1c93f3
Bacteroides ovatus	Stool	#e8cb72	519	1.0	32.0	#7e03ff	#1c93f3
Bacteroides sartorii	Stool	#e8cb72	318	1.0	32.0	#7e03ff	#1c93f3
Bacteroides sp. 2_2_4	Stool	#e8cb72	354	1.0	32.0	#7e03ff	#1c93f3
Bacteroides sp. 3_1_13	Stool	#e8cb72	322	1.0	32.0	#7e03ff	#1c93f3
Bacteroides sp. 3_1_33FAA	Stool	#e8cb72	321	1.0	32.0	#7e03ff	#1c93f3
Bacteroides sp. D20	Stool	#e8cb72	360	1.0	32.0	#7e03ff	#1c93f3
Bacteroides thetaiotaomicron	Stool	#e8cb72	462	1.0	32.0	#7e03ff	#1c93f3
Bacteroides vulgatus	Stool	#e8cb72	551	1.0	32.0	#7e03ff	#1c93f3
Bdellovibrio bacteriovorus	Anterior_nares	#8000ff	1	115.0	40.0	#ff8646	#04b0ed
Belnapia sp. F-4-1	L_Retroauricular_crease	#34e4d9	4	96.0	52.0	#e0d377	#22d6e0
Bhargavaea cecembensis	R_Retroauricular_crease	#acf59a	2	128.0	48.0	#ff4121	#17cbe4
Bifidobacterium sp. MSTE12	Posterior_fornix	#8efeac	2	67.0	55.0	#74feba	#2ddedc
Blautia obeum	Stool	#e8cb72	398	1.0	32.0	#7e03ff	#1c93f3
Blautia sp. KLE 1732	Stool	#e8cb72	260	56.0	58.0	#4df3ce	#34e4d9
Blautia wexlerae	Stool	#e8cb72	398	1.0	32.0	#7e03ff	#1c93f3
Bordetella petrii	Anterior_nares	#8000ff	1	46.0	42.0	#28dbde	#02b7eb
Brachybacterium faecium	Anterior_nares	#8000ff	1	33.0	47.0	#08acee	#12c8e6
Bradyrhizobium lablabi	Anterior_nares	#8000ff	2	45.0	41.0	#24d8df	#00b5eb
Bradyrhizobium sp. URHA0002	Anterior_nares	#8000ff	4	45.0	41.0	#24d8df	#00b5eb
Bradyrhizobium valentinum	Anterior_nares	#8000ff	1	12.0	26.0	#5444fd	#3079f7
Brevibacterium senegalense	Anterior_nares	#8000ff	2	45.0	41.0	#24d8df	#00b5eb
Brevundimonas aveniformis	R_Retroauricular_crease	#acf59a	1	133.0	59.0	#ff2613	#38e7d7
Brevundimonas bacteroides	R_Retroauricular_crease	#acf59a	2	14.0	1.0	#4e4dfc	#7e03ff
Brevundimonas sp. AAP58	R_Retroauricular_crease	#acf59a	1	133.0	59.0	#ff2613	#38e7d7
Brevundimonas sp. BAL3	R_Retroauricular_crease	#acf59a	4	14.0	1.0	#4e4dfc	#7e03ff
Brevundimonas sp. Leaf168	R_Retroauricular_crease	#acf59a	3	14.0	1.0	#4e4dfc	#7e03ff
Brevundimonas sp. Leaf280	R_Retroauricular_crease	#acf59a	3	14.0	1.0	#4e4dfc	#7e03ff
Brevundimonas sp. Leaf363	R_Retroauricular_crease	#acf59a	3	14.0	1.0	#4e4dfc	#7e03ff
Brevundimonas sp. Root1279	R_Retroauricular_crease	#acf59a	3	14.0	1.0	#4e4dfc	#7e03ff
Brevundimonas sp. Root1423	R_Retroauricular_crease	#acf59a	3	14.0	1.0	#4e4dfc	#7e03ff
Brevundimonas subvibrioides	R_Retroauricular_crease	#acf59a	3	14.0	1.0	#4e4dfc	#7e03ff
Burkholderia ambifaria	Anterior_nares	#8000ff	2	103.0	18.0	#f9bb66	#4856fb
Candidatus Methylopumilus planktonicus	L_Retroauricular_crease	#34e4d9	1	86.0	36.0	#bbee91	#10a2f0
Candidatus Soleaferrea massiliensis	Stool	#e8cb72	6	121.0	49.0	#ff6835	#18cde4
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8646	632	18.0	72.0	#3e65fa	#60fac5
Capnocytophaga sp. oral taxon 336	Subgingival_plaque	#ffac5c	373	53.0	73.0	#42edd3	#64fbc3
Capnocytophaga sp. oral taxon 380	Supragingival_plaque	#ff8646	362	53.0	73.0	#42edd3	#64fbc3
Carnobacterium inhibens	L_Retroauricular_crease	#34e4d9	1	86.0	36.0	#bbee91	#10a2f0
Celeribacter baekdonensis	Buccal_mucosa	#445cfb	2	78.0	44.0	#9efaa2	#08bee9
Cellulomonas gilvus	Anterior_nares	#8000ff	1	12.0	26.0	#5444fd	#3079f7
Cellulomonas sp. Root485	Anterior_nares	#8000ff	1	12.0	26.0	#5444fd	#3079f7
Chloracidobacterium thermophilum	Buccal_mucosa	#445cfb	1	24.0	34.0	#2884f6	#169bf2
Chloroflexus sp. MS-G	Buccal_mucosa	#445cfb	1	24.0	34.0	#2884f6	#169bf2
Chloroflexus sp. Y-396-1	Buccal_mucosa	#445cfb	1	24.0	34.0	#2884f6	#169bf2
