TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinobacillus suis	Tongue_dorsum	#ff2f18	1	26.0	1.0	#ff7e41	#7216ff
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	276	21.0	2.0	#d9da7d	#642cfe
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	277	8.0	2.0	#02b7eb	#642cfe
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	277	8.0	2.0	#02b7eb	#642cfe
Actinomyces sp. oral taxon 849	Supragingival_plaque	#ff8646	2	28.0	0.0	#ff4d27	#8000ff
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff2f18	277	8.0	2.0	#02b7eb	#642cfe
Anaerostipes hadrus	Stool	#e8cb72	2	7.0	7.0	#0ea5ef	#1996f3
Atopobium sp. ICM42b	Saliva	#cbe486	267	22.0	8.0	#e8cb72	#0ca7ef
Bacteroides cellulosilyticus	Stool	#e8cb72	2	30.0	5.0	#ff1c0e	#386df9
Bacteroides finegoldii	Stool	#e8cb72	3	22.0	11.0	#e8cb72	#20d5e1
Bacteroides intestinalis	Stool	#e8cb72	1	26.0	1.0	#ff7e41	#7216ff
Bacteroides thetaiotaomicron	Stool	#e8cb72	3	15.0	12.0	#76ffb9	#2fe0db
Bergeyella zoohelcum	R_Retroauricular_crease	#acf59a	2	28.0	0.0	#ff4d27	#8000ff
Bifidobacterium breve	Posterior_fornix	#8efeac	2	6.0	9.0	#1e91f3	#02b7eb
Campylobacter fetus	Keratinized_gingiva	#17cbe4	2	28.0	0.0	#ff4d27	#8000ff
Capnocytophaga cynodegmi	R_Retroauricular_crease	#acf59a	2	12.0	0.0	#44eed2	#8000ff
Capnocytophaga sp. oral taxon 323	Supragingival_plaque	#ff8646	35	19.0	17.0	#b9ef92	#76ffb9
Capnocytophaga sp. oral taxon 336	Subgingival_plaque	#ffac5c	44	19.0	17.0	#b9ef92	#76ffb9
Capnocytophaga sp. oral taxon 380	Supragingival_plaque	#ff8646	35	19.0	17.0	#b9ef92	#76ffb9
Carnobacterium divergens	Saliva	#cbe486	2	29.0	15.0	#ff351b	#5af8c8
Coriobacteriaceae bacterium BV3Ac1	R_Retroauricular_crease	#acf59a	2	2.0	10.0	#6032fe	#10c6e6
Escherichia coli	Stool	#e8cb72	3	30.0	5.0	#ff1c0e	#386df9
[Eubacterium] eligens	Stool	#e8cb72	3	25.0	6.0	#ff934d	#2981f6
Fusobacterium equinum	Attached	#622ffe	5	5.0	16.0	#2e7bf7	#68fcc1
Gemella sanguinis	Tongue_dorsum	#ff2f18	279	27.0	2.0	#ff6533	#642cfe
Histophilus somni	Buccal_mucosa	#445cfb	6	20.0	22.0	#c8e688	#c0eb8d
Holdemanella biformis	L_Retroauricular_crease	#34e4d9	2	7.0	7.0	#0ea5ef	#1996f3
Isoptericola variabilis	Tongue_dorsum	#ff2f18	276	8.0	2.0	#02b7eb	#642cfe
Lachnospiraceae bacterium 3_1_46FAA	Stool	#e8cb72	2	23.0	21.0	#fbb965	#b2f396
[Mannheimia] succiniciproducens	Buccal_mucosa	#445cfb	3	28.0	0.0	#ff4d27	#8000ff
Microbacterium sp. CH12i	Tongue_dorsum	#ff2f18	2	7.0	19.0	#0ea5ef	#94fda8
Moraxella bovis	Anterior_nares	#8000ff	2	12.0	0.0	#44eed2	#8000ff
Moraxella bovoculi	Anterior_nares	#8000ff	2	12.0	0.0	#44eed2	#8000ff
Moraxella caprae	Anterior_nares	#8000ff	2	28.0	0.0	#ff4d27	#8000ff
Moraxella catarrhalis	Anterior_nares	#8000ff	3	12.0	0.0	#44eed2	#8000ff
Moraxella macacae	Anterior_nares	#8000ff	2	12.0	0.0	#44eed2	#8000ff
Necropsobacter massiliensis	Attached	#622ffe	2	11.0	4.0	#34e4d9	#4659fb
Necropsobacter rosorum	Buccal_mucosa	#445cfb	4	20.0	22.0	#c8e688	#c0eb8d
Nitrospira defluvii	Tongue_dorsum	#ff2f18	2	31.0	24.0	#ff0000	#dcd67a
Odoribacter laneus	Stool	#e8cb72	4	25.0	6.0	#ff934d	#2981f6
Olsenella profusa	Subgingival_plaque	#ffac5c	2	3.0	25.0	#504afc	#ecc86f
