TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidovorax ebreus	Buccal_mucosa	#445cfb	18	54.0	2.0	#c6e789	#7413ff
Acidovorax sp. JS42	Buccal_mucosa	#445cfb	20	14.0	2.0	#2c7ef7	#7413ff
Acidovorax sp. MR-S7	Buccal_mucosa	#445cfb	10	14.0	2.0	#2c7ef7	#7413ff
Acidovorax temperans	L_Retroauricular_crease	#34e4d9	57	54.0	2.0	#c6e789	#7413ff
Actinomyces meyeri	Subgingival_plaque	#ffac5c	81	73.0	9.0	#ff6835	#4a53fb
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8646	246	26.0	13.0	#1dd1e2	#3176f8
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	95	73.0	9.0	#ff6835	#4a53fb
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	112	49.0	15.0	#a8f79c	#2489f5
Actinotignum schaalii	Buccal_mucosa	#445cfb	2	0.0	10.0	#8000ff	#445cfb
Adlercreutzia equolifaciens	Stool	#e8cb72	2	33.0	0.0	#48f1d0	#8000ff
Aeromonas fluvialis	Buccal_mucosa	#445cfb	1	3.0	6.0	#6e1cff	#5c38fd
Alicycliphilus denitrificans	L_Retroauricular_crease	#34e4d9	12	14.0	2.0	#2c7ef7	#7413ff
Alicycliphilus sp. B1	Anterior_nares	#8000ff	6	25.0	2.0	#17cbe4	#7413ff
Alistipes indistinctus	Stool	#e8cb72	11	20.0	20.0	#08acee	#06aeed
Alistipes putredinis	Stool	#e8cb72	91	18.0	0.0	#149df1	#8000ff
Alistipes senegalensis	Stool	#e8cb72	13	71.0	20.0	#ff793e	#06aeed
Alistipes shahii	Stool	#e8cb72	53	18.0	0.0	#149df1	#8000ff
Alistipes sp. AL-1	Stool	#e8cb72	5	6.0	21.0	#5c38fd	#00b5eb
Alistipes sp. HGB5	Stool	#e8cb72	5	53.0	0.0	#c0eb8d	#8000ff
Anaerococcus lactolyticus	L_Retroauricular_crease	#34e4d9	3	9.0	25.0	#4a53fb	#18cde4
Anaerococcus prevotii	L_Retroauricular_crease	#34e4d9	2	30.0	20.0	#37e6d8	#06aeed
Anaerococcus provenciensis	L_Retroauricular_crease	#34e4d9	1	30.0	20.0	#37e6d8	#06aeed
Anaerotruncus colihominis	Stool	#e8cb72	2	33.0	0.0	#48f1d0	#8000ff
