	source	target	weight	edge_sample	edcolor
0	Anaerostipes	Anaeroglobus	0.923380516877	Intertype	#cccccc
1	Anaeroglobus	Anaerostipes	0.923380516877	Intertype	#cccccc
2	Campylobacter	Anaerofustis	1.0	Intertype	#cccccc
3	Anaerofustis	Campylobacter	1.0	Intertype	#cccccc
4	Catabacter	Anaerococcus	1.0	Intertype	#cccccc
5	Anaerococcus	Catabacter	1.0	Intertype	#cccccc
6	Cellulomonas	Capnocytophaga	0.963671323835	Intertype	#cccccc
7	Capnocytophaga	Cellulomonas	0.963671323835	Intertype	#cccccc
8	Desulfotomaculum	Anaerofustis	1.0	Stool	#b2f396
9	Anaerofustis	Desulfotomaculum	1.0	Stool	#b2f396
10	Desulfotomaculum	Campylobacter	1.0	Intertype	#cccccc
11	Campylobacter	Desulfotomaculum	1.0	Intertype	#cccccc
12	Desulfovibrio	Anaerofustis	0.997925308968	Stool	#b2f396
13	Anaerofustis	Desulfovibrio	0.997925308968	Stool	#b2f396
14	Desulfovibrio	Campylobacter	0.997925308968	Intertype	#cccccc
15	Campylobacter	Desulfovibrio	0.997925308968	Intertype	#cccccc
16	Desulfovibrio	Desulfotomaculum	0.997925308968	Stool	#b2f396
17	Desulfotomaculum	Desulfovibrio	0.997925308968	Stool	#b2f396
18	Eggerthella	Anaerococcus	0.943370070517	Intertype	#cccccc
19	Anaerococcus	Eggerthella	0.943370070517	Intertype	#cccccc
20	Eggerthella	Catabacter	0.943370070517	Stool	#b2f396
21	Catabacter	Eggerthella	0.943370070517	Stool	#b2f396
22	Enterobacter	Anaerofustis	1.0	Intertype	#cccccc
23	Anaerofustis	Enterobacter	1.0	Intertype	#cccccc
24	Enterobacter	Campylobacter	1.0	Intertype	#cccccc
25	Campylobacter	Enterobacter	1.0	Intertype	#cccccc
26	Enterobacter	Desulfotomaculum	1.0	Intertype	#cccccc
27	Desulfotomaculum	Enterobacter	1.0	Intertype	#cccccc
28	Enterobacter	Desulfovibrio	0.997925308968	Intertype	#cccccc
29	Desulfovibrio	Enterobacter	0.997925308968	Intertype	#cccccc
30	Enterococcus	Bacillus	0.811004893776	Intertype	#cccccc
31	Bacillus	Enterococcus	0.811004893776	Intertype	#cccccc
32	Enterorhabdus	Capnocytophaga	1.0	Intertype	#cccccc
33	Capnocytophaga	Enterorhabdus	1.0	Intertype	#cccccc
34	Enterorhabdus	Cellulomonas	0.963671323835	Stool	#b2f396
35	Cellulomonas	Enterorhabdus	0.963671323835	Stool	#b2f396
36	Erysipelatoclostridium	Anaerococcus	0.984008894408	Intertype	#cccccc
37	Anaerococcus	Erysipelatoclostridium	0.984008894408	Intertype	#cccccc
38	Erysipelatoclostridium	Catabacter	0.984008894408	Stool	#b2f396
39	Catabacter	Erysipelatoclostridium	0.984008894408	Stool	#b2f396
40	Faecalicoccus	Anaerococcus	1.0	Intertype	#cccccc
41	Anaerococcus	Faecalicoccus	1.0	Intertype	#cccccc
42	Faecalicoccus	Catabacter	1.0	Stool	#b2f396
43	Catabacter	Faecalicoccus	1.0	Stool	#b2f396
44	Faecalicoccus	Eggerthella	0.943370070517	Stool	#b2f396
45	Eggerthella	Faecalicoccus	0.943370070517	Stool	#b2f396
46	Faecalicoccus	Erysipelatoclostridium	0.984008894408	Stool	#b2f396
47	Erysipelatoclostridium	Faecalicoccus	0.984008894408	Stool	#b2f396
48	Faecalitalea	Anaerotruncus	0.8581366251549999	Stool	#b2f396
49	Anaerotruncus	Faecalitalea	0.8581366251549999	Stool	#b2f396
50	Flavonifractor	Dysgonomonas	0.8079621855689999	Stool	#b2f396
51	Dysgonomonas	Flavonifractor	0.8079621855689999	Stool	#b2f396
52	Gemella	Anaerofustis	0.888634548902	Intertype	#cccccc
53	Anaerofustis	Gemella	0.888634548902	Intertype	#cccccc
54	Gemella	Campylobacter	0.888634548902	Intertype	#cccccc
55	Campylobacter	Gemella	0.888634548902	Intertype	#cccccc
56	Gemella	Desulfotomaculum	0.888634548902	Intertype	#cccccc
