	source	target	weight	edge_sample	edcolor
0	Actinobaculum	Abiotrophia	0.970378401061	Intertype	#cccccc
1	Abiotrophia	Actinobaculum	0.970378401061	Intertype	#cccccc
2	Aggregatibacter	Actinobaculum	0.804341256079	Intertype	#cccccc
3	Actinobaculum	Aggregatibacter	0.804341256079	Intertype	#cccccc
4	Avibacterium	Actinobacillus	0.875	Buccal_mucosa	#1996f3
5	Actinobacillus	Avibacterium	0.875	Buccal_mucosa	#1996f3
6	Avibacterium	Alloprevotella	0.966072239913	Intertype	#cccccc
7	Alloprevotella	Avibacterium	0.966072239913	Intertype	#cccccc
8	Bifidobacterium	Anaeroglobus	0.875	Intertype	#cccccc
9	Anaeroglobus	Bifidobacterium	0.875	Intertype	#cccccc
10	Brochothrix	Actinomyces	0.862329007978	Intertype	#cccccc
11	Actinomyces	Brochothrix	0.862329007978	Intertype	#cccccc
12	Brochothrix	Atopobium	0.9089673319	Saliva	#7effb5
13	Atopobium	Brochothrix	0.9089673319	Saliva	#7effb5
14	Carnobacterium	Actinobaculum	0.836976881276	Intertype	#cccccc
15	Actinobaculum	Carnobacterium	0.836976881276	Intertype	#cccccc
16	Cellulomonas	Actinomyces	0.862329007978	Intertype	#cccccc
17	Actinomyces	Cellulomonas	0.862329007978	Intertype	#cccccc
18	Cellulomonas	Atopobium	0.9089673319	Intertype	#cccccc
19	Atopobium	Cellulomonas	0.9089673319	Intertype	#cccccc
20	Cellulomonas	Brochothrix	1.0	Intertype	#cccccc
21	Brochothrix	Cellulomonas	1.0	Intertype	#cccccc
22	Centipeda	Anaeroglobus	0.912870929175	Intertype	#cccccc
23	Anaeroglobus	Centipeda	0.912870929175	Intertype	#cccccc
24	Centipeda	Bifidobacterium	0.912870929175	Intertype	#cccccc
25	Bifidobacterium	Centipeda	0.912870929175	Intertype	#cccccc
26	Chryseobacterium	Abiotrophia	0.970378401061	Intertype	#cccccc
27	Abiotrophia	Chryseobacterium	0.970378401061	Intertype	#cccccc
28	Chryseobacterium	Actinobaculum	1.0	Intertype	#cccccc
29	Actinobaculum	Chryseobacterium	1.0	Intertype	#cccccc
30	Chryseobacterium	Aggregatibacter	0.804341256079	Intertype	#cccccc
31	Aggregatibacter	Chryseobacterium	0.804341256079	Intertype	#cccccc
32	Chryseobacterium	Carnobacterium	0.836976881276	Intertype	#cccccc
33	Carnobacterium	Chryseobacterium	0.836976881276	Intertype	#cccccc
34	Clostridium	Actinomyces	0.856564426338	Intertype	#cccccc
35	Actinomyces	Clostridium	0.856564426338	Intertype	#cccccc
36	Clostridium	Brochothrix	0.875	Intertype	#cccccc
37	Brochothrix	Clostridium	0.875	Intertype	#cccccc
38	Clostridium	Cellulomonas	0.875	Stool	#b2f396
39	Cellulomonas	Clostridium	0.875	Stool	#b2f396
40	Corynebacterium	Actinobaculum	0.8607285626360001	Supragingival_plaque	#ff964f
