TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Afipia broomeae	Anterior_nares	#8000ff	2	26.0	2.0	#fbb965	#6629fe
Alistipes onderdonkii	Stool	#e8cb72	331	27.0	5.0	#ffa95b	#3e65fa
Alistipes senegalensis	Stool	#e8cb72	333	27.0	5.0	#ffa95b	#3e65fa
Alistipes timonensis	Stool	#e8cb72	321	27.0	5.0	#ffa95b	#3e65fa
Alkaliflexus imshenetskii	Stool	#e8cb72	2	27.0	4.0	#ffa95b	#4c50fc
Bradyrhizobium sp. BTAi1	L_Retroauricular_crease	#34e4d9	2	26.0	2.0	#fbb965	#6629fe
Candidatus Saccharibacteria oral taxon TM7x	Saliva	#cbe486	5	34.0	3.0	#ff190d	#583efd
[Clostridium] litorale	Stool	#e8cb72	2	32.0	0.0	#ff4422	#8000ff
Clostridium sp. 7_2_43FAA	Stool	#e8cb72	2	2.0	22.0	#642cfe	#a6f89d
Clostridium sp. C8	Stool	#e8cb72	2	2.0	22.0	#642cfe	#a6f89d
Collinsella sp. 4_8_47FAA	Stool	#e8cb72	262	22.0	24.0	#c0eb8d	#c2ea8c
Desulfotomaculum nigrificans	Stool	#e8cb72	2	2.0	22.0	#642cfe	#a6f89d
Desulfovibrio sp. 6_1_46AFAA	Stool	#e8cb72	15	9.0	25.0	#02b7eb	#cee184
Dorea sp. D27	Stool	#e8cb72	3	15.0	6.0	#5af8c8	#3079f7
Eggerthella sp. 1_3_56FAA	Stool	#e8cb72	3	6.0	26.0	#2981f6	#dcd67a
Enterobacter cloacae	Anterior_nares	#8000ff	2	25.0	19.0	#ecc86f	#7effb5
Enterobacteriaceae bacterium strain FGI 57	Stool	#e8cb72	1	16.0	12.0	#68fcc1	#20d5e1
Enterococcus columbae	Stool	#e8cb72	2	3.0	27.0	#5641fd	#ebca70
Erwinia tracheiphila	Stool	#e8cb72	3	10.0	16.0	#10c6e6	#56f7ca
Escherichia albertii	Stool	#e8cb72	1	16.0	12.0	#68fcc1	#20d5e1
Escherichia fergusonii	Stool	#e8cb72	2	25.0	19.0	#ecc86f	#7effb5
[Eubacterium] infirmum	Subgingival_plaque	#ffac5c	2	15.0	6.0	#5af8c8	#3079f7
Fermentimonas caenicola	R_Retroauricular_crease	#acf59a	2	25.0	19.0	#ecc86f	#7effb5
Fibrella aestuarina	Stool	#e8cb72	3	34.0	3.0	#ff190d	#583efd
Fusobacterium varium	Attached	#622ffe	1	7.0	1.0	#1996f3	#7413ff
Gardnerella vaginalis	Vaginal_introitus	#ff0000	2	15.0	6.0	#5af8c8	#3079f7
Gemella morbillorum	Attached	#622ffe	2	2.0	22.0	#642cfe	#a6f89d
Haemophilus haemolyticus	Keratinized_gingiva	#17cbe4	3	10.0	16.0	#10c6e6	#56f7ca
Intestinibacter bartlettii	Stool	#e8cb72	4	24.0	23.0	#dcd67a	#b4f295
Klebsiella sp. 4_1_44FAA	Stool	#e8cb72	1	4.0	1.0	#4659fb	#7413ff
Kluyvera cryocrescens	L_Retroauricular_crease	#34e4d9	2	25.0	19.0	#ecc86f	#7effb5
Lachnoclostridium phytofermentans	Stool	#e8cb72	5	23.0	13.0	#cee184	#2fe0db
Lachnospiraceae bacterium 3-2	Stool	#e8cb72	1	31.0	29.0	#ff5c2f	#ffae5e
Lachnospiraceae bacterium 5_1_57FAA	Stool	#e8cb72	3	17.0	31.0	#76ffb9	#ff8c49
Lachnospiraceae bacterium AC2014	Stool	#e8cb72	10	23.0	13.0	#cee184	#2fe0db
Lachnospiraceae bacterium AC2029	Stool	#e8cb72	3	21.0	14.0	#b2f396	#3ae8d6
Lachnospiraceae bacterium AC3007	Stool	#e8cb72	1	19.0	15.0	#94fda8	#48f1d0
Lachnospiraceae bacterium ND2006	Tongue_dorsum	#ff2f18	1	31.0	29.0	#ff5c2f	#ffae5e
Lachnospiraceae bacterium oral taxon 500	Supragingival_plaque	#ff8646	4	28.0	3.0	#ff964f	#583efd
Lachnospiraceae bacterium P6B14	Stool	#e8cb72	4	23.0	13.0	#cee184	#2fe0db
Lachnospiraceae bacterium TWA4	Stool	#e8cb72	3	21.0	14.0	#b2f396	#3ae8d6
Lachnospiraceae bacterium V9D3004	Stool	#e8cb72	4	15.0	6.0	#5af8c8	#3079f7
Leuconostoc mesenteroides	Anterior_nares	#8000ff	2	0.0	20.0	#8000ff	#8cfead
Marinilabilia salmonicolor	L_Retroauricular_crease	#34e4d9	3	10.0	16.0	#10c6e6	#56f7ca
Megamonas hypermegale	Stool	#e8cb72	6	5.0	10.0	#386df9	#07bbea
Megamonas rupellensis	Stool	#e8cb72	13	11.0	33.0	#20d5e1	#ff6835
Megasphaera sp. DJF_B143	Stool	#e8cb72	27	1.0	9.0	#7216ff	#08acee
Mitsuokella jalaludinii	Stool	#e8cb72	20	18.0	9.0	#86ffb0	#08acee
Mitsuokella multacida	Stool	#e8cb72	22	1.0	9.0	#7216ff	#08acee
Mobiluncus curtisii	Posterior_fornix	#8efeac	1	30.0	8.0	#ff703a	#169bf2
Mobiluncus mulieris	Stool	#e8cb72	2	30.0	8.0	#ff703a	#169bf2
Neisseria sp. KH1503	Throat	#ff5c2f	2	32.0	0.0	#ff4422	#8000ff
Novosphingobium nitrogenifigens	Anterior_nares	#8000ff	2	26.0	2.0	#fbb965	#6629fe
Paludibacter propionicigenes	Stool	#e8cb72	2	14.0	35.0	#4df3ce	#ff4121
Parasutterella excrementihominis	Stool	#e8cb72	220	15.0	11.0	#5af8c8	#12c8e6
Parvimonas micra	Subgingival_plaque	#ffac5c	2	13.0	28.0	#3dead5	#f6be68
Peptoniphilus grossensis	R_Retroauricular_crease	#acf59a	3	6.0	26.0	#2981f6	#dcd67a
Peptostreptococcaceae bacterium VA2	Stool	#e8cb72	2	0.0	20.0	#8000ff	#8cfead
Polaromonas sp. JS666	Anterior_nares	#8000ff	2	26.0	2.0	#fbb965	#6629fe
Pontibacter roseus	Anterior_nares	#8000ff	2	34.0	3.0	#ff190d	#583efd
Porphyromonas gulae	R_Retroauricular_crease	#acf59a	2	6.0	26.0	#2981f6	#dcd67a
Prevotella histicola	Palatine_Tonsils	#70febc	6	33.0	32.0	#ff2f18	#ff7b40
Prevotella paludivivens	Stool	#e8cb72	11	19.0	37.0	#94fda8	#ff160b
Prolixibacter bellariivorans	Stool	#e8cb72	1	15.0	34.0	#5af8c8	#ff532a
Pseudobutyrivibrio ruminis	Stool	#e8cb72	4	21.0	14.0	#b2f396	#3ae8d6
Pseudobutyrivibrio sp. MD2005	Stool	#e8cb72	2	19.0	7.0	#94fda8	#2489f5
