TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidovorax sp. JS42	Buccal_mucosa	#445cfb	20	39.0	2.0	#c0eb8d	#7216ff
Acidovorax sp. MR-S7	Buccal_mucosa	#445cfb	10	52.0	2.0	#ff7e41	#7216ff
Adlercreutzia equolifaciens	Stool	#e8cb72	2	5.0	0.0	#583efd	#8000ff
Aeromonas fluvialis	Buccal_mucosa	#445cfb	1	51.0	7.0	#ff8947	#4a53fb
Alicycliphilus denitrificans	L_Retroauricular_crease	#34e4d9	12	52.0	2.0	#ff7e41	#7216ff
Anaerotruncus colihominis	Stool	#e8cb72	2	5.0	0.0	#583efd	#8000ff
Anoxybacillus flavithermus	Anterior_nares	#8000ff	3	56.0	1.0	#ff4d27	#7a09ff
Aromatoleum aromaticum	Buccal_mucosa	#445cfb	1	40.0	4.0	#c8e688	#622ffe
Azonexus hydrophilus	Buccal_mucosa	#445cfb	2	26.0	9.0	#54f6cb	#3c68f9
Azospira oryzae	Anterior_nares	#8000ff	1	40.0	4.0	#c8e688	#622ffe
Azospirillum brasilense	Anterior_nares	#8000ff	1	7.0	18.0	#4856fb	#0ac0e8
bacterium LF-3	Stool	#e8cb72	4	5.0	0.0	#583efd	#8000ff
Bacteroides faecichinchillae	Stool	#e8cb72	2	5.0	0.0	#583efd	#8000ff
Bacteroides graminisolvens	L_Retroauricular_crease	#34e4d9	2	58.0	21.0	#ff351b	#22d6e0
Bacteroides helcogenes	Stool	#e8cb72	2	13.0	22.0	#169bf2	#2adddd
Bacteroides nordii	Stool	#e8cb72	7	43.0	12.0	#e0d377	#2489f5
Bacteroides oleiciplenus	Stool	#e8cb72	2	48.0	22.0	#ffa759	#2adddd
Bacteroides propionicifaciens	L_Retroauricular_crease	#34e4d9	1	55.0	20.0	#ff592d	#1acfe3
Bacteroides reticulotermitis	Stool	#e8cb72	3	58.0	21.0	#ff351b	#22d6e0
Bacteroides salanitronis	Stool	#e8cb72	8	6.0	11.0	#504afc	#2c7ef7
Bacteroides sartorii	Stool	#e8cb72	2	13.0	22.0	#169bf2	#2adddd
Bacteroides sp. 1_1_30	Stool	#e8cb72	7	46.0	0.0	#fbb965	#8000ff
Bacteroides sp. 2_1_16	Stool	#e8cb72	2	13.0	22.0	#169bf2	#2adddd
Bacteroides sp. 2_1_33B	Stool	#e8cb72	2	5.0	0.0	#583efd	#8000ff
Bacteroides sp. 3_1_13	Stool	#e8cb72	12	17.0	24.0	#0ac0e8	#38e7d7
Bacteroides sp. 3_1_19	Stool	#e8cb72	6	46.0	0.0	#fbb965	#8000ff
Bacteroides sp. 3_1_23	Stool	#e8cb72	10	17.0	24.0	#0ac0e8	#38e7d7
Bacteroides sp. 3_1_40A	Stool	#e8cb72	2	13.0	22.0	#169bf2	#2adddd
Bacteroides sp. 4_3_47FAA	Stool	#e8cb72	6	35.0	13.0	#9efaa2	#1c93f3
Bacteroides sp. 9_1_42FAA	Stool	#e8cb72	2	13.0	22.0	#169bf2	#2adddd
Bacteroides xylanisolvens	Stool	#e8cb72	3	13.0	22.0	#169bf2	#2adddd
Bifidobacterium pseudocatenulatum	L_Retroauricular_crease	#34e4d9	1	20.0	17.0	#24d8df	#02b7eb
Bilophila wadsworthia	Stool	#e8cb72	2	5.0	0.0	#583efd	#8000ff
