TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidovorax sp. JS42	Buccal_mucosa	#445cfb	1	21.0	4.0	#ff7b40	#3079f7
Acinetobacter johnsonii	Anterior_nares	#8000ff	5	17.0	3.0	#dbd87b	#445cfb
Acinetobacter junii	Anterior_nares	#8000ff	3	21.0	4.0	#ff7b40	#3079f7
Actinomyces dentalis	Subgingival_plaque	#ffac5c	2	0.0	0.0	#8000ff	#8000ff
Actinomyces gerencseriae	Subgingival_plaque	#ffac5c	2	0.0	0.0	#8000ff	#8000ff
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	2	0.0	0.0	#8000ff	#8000ff
Actinomyces massiliensis	Supragingival_plaque	#ff8646	6	0.0	0.0	#8000ff	#8000ff
Actinomyces naeslundii	Supragingival_plaque	#ff8646	3	0.0	0.0	#8000ff	#8000ff
Actinomyces neuii	Posterior_fornix	#8efeac	12	11.0	5.0	#60fac5	#1996f3
Actinomyces odontolyticus	Throat	#ff5c2f	1	25.0	6.0	#ff0000	#06aeed
Actinomyces oris	Supragingival_plaque	#ff8646	7	0.0	0.0	#8000ff	#8000ff
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	8	11.0	5.0	#60fac5	#1996f3
Actinomyces turicensis	Anterior_nares	#8000ff	2	8.0	8.0	#22d6e0	#22d6e0
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	1	15.0	7.0	#b2f396	#0fc4e7
Alcaligenes faecalis	Anterior_nares	#8000ff	1	17.0	3.0	#dbd87b	#445cfb
Alistipes obesi	Stool	#e8cb72	9	19.0	10.0	#ffb05f	#4df3ce
Alistipes onderdonkii	Stool	#e8cb72	4	19.0	10.0	#ffb05f	#4df3ce
Alistipes senegalensis	Stool	#e8cb72	4	21.0	4.0	#ff7b40	#3079f7
Alistipes shahii	Stool	#e8cb72	22	21.0	4.0	#ff7b40	#3079f7
Alistipes sp. AL-1	Stool	#e8cb72	2	19.0	10.0	#ffb05f	#4df3ce
Alistipes sp. HGB5	Stool	#e8cb72	2	19.0	10.0	#ffb05f	#4df3ce
Alistipes timonensis	Stool	#e8cb72	1	9.0	10.0	#37e6d8	#4df3ce
Alloiococcus otitis	Anterior_nares	#8000ff	2	17.0	3.0	#dbd87b	#445cfb
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	2	19.0	10.0	#ffb05f	#4df3ce
Anaerococcus provenciensis	L_Retroauricular_crease	#34e4d9	3	17.0	3.0	#dbd87b	#445cfb
Anaerococcus vaginalis	L_Retroauricular_crease	#34e4d9	1	22.0	2.0	#ff5f30	#583efd
Arcanobacterium sp. S3PF19	L_Retroauricular_crease	#34e4d9	1	14.0	11.0	#9cfba4	#60fac5
Atopobium parvulum	Saliva	#cbe486	2	11.0	5.0	#60fac5	#1996f3
Atopobium sp. BS2	Saliva	#cbe486	2	11.0	5.0	#60fac5	#1996f3
Atopobium sp. ICM42b	Saliva	#cbe486	1	11.0	5.0	#60fac5	#1996f3
bacterium LF-3	Stool	#e8cb72	1	17.0	3.0	#dbd87b	#445cfb
Bacteroides caccae	Stool	#e8cb72	29	19.0	10.0	#ffb05f	#4df3ce
Bacteroides cellulosilyticus	Stool	#e8cb72	5	19.0	10.0	#ffb05f	#4df3ce
Bacteroides dorei	Stool	#e8cb72	8	16.0	4.0	#c6e789	#3079f7
Bacteroides faecis	Stool	#e8cb72	19	1.0	4.0	#6c1fff	#3079f7
Bacteroides finegoldii	Stool	#e8cb72	11	21.0	4.0	#ff7b40	#3079f7
Bacteroides fragilis	Stool	#e8cb72	7	19.0	10.0	#ffb05f	#4df3ce
Bacteroides intestinalis	Stool	#e8cb72	10	21.0	4.0	#ff7b40	#3079f7
Bacteroides massiliensis	Stool	#e8cb72	25	21.0	4.0	#ff7b40	#3079f7
Bacteroides oleiciplenus	Stool	#e8cb72	1	21.0	4.0	#ff7b40	#3079f7
Bacteroides ovatus	Stool	#e8cb72	11	19.0	10.0	#ffb05f	#4df3ce
[Bacteroides] pectinophilus	Stool	#e8cb72	1	14.0	11.0	#9cfba4	#60fac5
Bacteroides salyersiae	Stool	#e8cb72	3	25.0	14.0	#ff0000	#9cfba4
Bacteroides sartorii	Stool	#e8cb72	2	19.0	10.0	#ffb05f	#4df3ce
Bacteroides sp. 1_1_30	Stool	#e8cb72	2	19.0	10.0	#ffb05f	#4df3ce
Bacteroides sp. 14(A)	Stool	#e8cb72	2	19.0	10.0	#ffb05f	#4df3ce
Bacteroides sp. 2_2_4	Stool	#e8cb72	2	11.0	5.0	#60fac5	#1996f3
Bacteroides sp. 3_1_13	Stool	#e8cb72	3	11.0	5.0	#60fac5	#1996f3
Bacteroides sp. 3_1_19	Stool	#e8cb72	2	19.0	10.0	#ffb05f	#4df3ce
Bacteroides sp. 3_1_23	Stool	#e8cb72	3	11.0	5.0	#60fac5	#1996f3
Bacteroides sp. 4_1_36	Stool	#e8cb72	1	9.0	10.0	#37e6d8	#4df3ce
Bacteroides sp. 4_3_47FAA	Stool	#e8cb72	1	9.0	10.0	#37e6d8	#4df3ce
Bacteroides sp. D2	Stool	#e8cb72	3	11.0	5.0	#60fac5	#1996f3
Bacteroides sp. D20	Stool	#e8cb72	4	19.0	10.0	#ffb05f	#4df3ce
Bacteroides sp. D22	Stool	#e8cb72	2	11.0	5.0	#60fac5	#1996f3
Bacteroides thetaiotaomicron	Stool	#e8cb72	7	19.0	10.0	#ffb05f	#4df3ce
Bacteroides uniformis	Stool	#e8cb72	17	19.0	10.0	#ffb05f	#4df3ce
Bacteroides vulgatus	Stool	#e8cb72	25	19.0	10.0	#ffb05f	#4df3ce
Barnesiella intestinihominis	Stool	#e8cb72	20	1.0	4.0	#6c1fff	#3079f7
Bergeyella zoohelcum	R_Retroauricular_crease	#acf59a	1	17.0	3.0	#dbd87b	#445cfb
Bifidobacterium adolescentis	Stool	#e8cb72	8	21.0	4.0	#ff7b40	#3079f7
Bifidobacterium dentium	Posterior_fornix	#8efeac	2	11.0	5.0	#60fac5	#1996f3
Bifidobacterium longum	Stool	#e8cb72	10	23.0	16.0	#ff4121	#c6e789
Bifidobacterium moukalabense	Posterior_fornix	#8efeac	2	11.0	5.0	#60fac5	#1996f3
Bifidobacterium scardovii	Posterior_fornix	#8efeac	4	23.0	16.0	#ff4121	#c6e789
Bifidobacterium sp. MSTE12	Posterior_fornix	#8efeac	2	11.0	5.0	#60fac5	#1996f3
Bilophila wadsworthia	Stool	#e8cb72	2	8.0	8.0	#22d6e0	#22d6e0
Blautia obeum	Stool	#e8cb72	4	21.0	4.0	#ff7b40	#3079f7
Blautia wexlerae	Stool	#e8cb72	3	21.0	4.0	#ff7b40	#3079f7
Bradyrhizobium sp. BTAi1	L_Retroauricular_crease	#34e4d9	2	17.0	3.0	#dbd87b	#445cfb
