TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidithiobacillus caldus	Buccal_mucosa	#445cfb	1	4.0	4.0	#386df9	#3c68f9
Acidovorax sp. JS42	Buccal_mucosa	#445cfb	4	21.0	6.0	#feb562	#1996f3
Acidovorax sp. NO-1	R_Retroauricular_crease	#acf59a	2	4.0	1.0	#386df9	#7019ff
Acidovorax sp. SD340	R_Retroauricular_crease	#acf59a	1	4.0	4.0	#386df9	#3c68f9
Acinetobacter parvus	R_Retroauricular_crease	#acf59a	3	0.0	2.0	#8000ff	#5e35fe
Acinetobacter soli	R_Retroauricular_crease	#acf59a	2	0.0	2.0	#8000ff	#5e35fe
Acinetobacter sp. Ag2	R_Retroauricular_crease	#acf59a	3	0.0	2.0	#8000ff	#5e35fe
Acinetobacter sp. MDS7A	Anterior_nares	#8000ff	3	8.0	0.0	#10c6e6	#8000ff
Acinetobacter sp. NIPH 284	L_Retroauricular_crease	#34e4d9	1	20.0	2.0	#ecc86f	#5e35fe
Acinetobacter ursingii	R_Retroauricular_crease	#acf59a	3	0.0	2.0	#8000ff	#5e35fe
[Actinobacillus] muris	Attached	#622ffe	2	4.0	1.0	#386df9	#7019ff
Actinobacillus ureae	Keratinized_gingiva	#17cbe4	1	4.0	1.0	#386df9	#7019ff
Actinomyces graevenitzii	Tongue_dorsum	#ff2f18	26	14.0	0.0	#7effb5	#8000ff
Actinomyces israelii	Subgingival_plaque	#ffac5c	2	5.0	5.0	#2686f5	#2c7ef7
Actinomyces massiliensis	Supragingival_plaque	#ff8646	25	5.0	5.0	#2686f5	#2c7ef7
Actinomyces naeslundii	Supragingival_plaque	#ff8646	22	19.0	0.0	#dbd87b	#8000ff
Actinomyces neuii	Posterior_fornix	#8efeac	5	0.0	2.0	#8000ff	#5e35fe
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	25	22.0	0.0	#ffa055	#8000ff
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8646	18	5.0	5.0	#2686f5	#2c7ef7
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	6	8.0	0.0	#10c6e6	#8000ff
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	15	5.0	5.0	#2686f5	#2c7ef7
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff2f18	3	14.0	0.0	#7effb5	#8000ff
