	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
0	[Clostridium] bolteae	13	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
1	[Clostridium] asparagiforme	10	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
2	[Clostridium] clostridioforme	16	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
3	[Bacteroides] pectinophilus	12	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
4	[Clostridium] clostridioforme	16	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
5	[Clostridium] bolteae	13	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
6	[Clostridium] leptum	17	Anterior_nares	#8000ff	0.0	1.0	#8000ff	#1996f3
7	[Clostridium] asparagiforme	10	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
8	[Clostridium] leptum	17	Anterior_nares	#8000ff	0.0	1.0	#8000ff	#1996f3
9	[Clostridium] clostridioforme	16	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
10	[Clostridium] saccharogumia	2	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
11	[Clostridium] citroniae	2	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
12	[Clostridium] scindens	2	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
13	[Clostridium] citroniae	2	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
14	[Clostridium] scindens	2	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
15	[Clostridium] saccharogumia	2	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
16	[Clostridium] spiroforme	9	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
17	[Clostridium] asparagiforme	10	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
18	[Clostridium] symbiosum	10	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
19	[Clostridium] bolteae	13	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
20	[Clostridium] symbiosum	10	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
21	[Clostridium] methylpentosum	5	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
22	[Clostridium] symbiosum	10	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
23	[Clostridium] spiroforme	9	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
24	[Eubacterium] eligens	16	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
25	[Clostridium] symbiosum	10	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
26	[Eubacterium] hallii	12	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
27	[Clostridium] spiroforme	9	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
28	[Eubacterium] hallii	12	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
29	[Clostridium] symbiosum	10	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
30	[Eubacterium] rectale	28	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
31	[Clostridium] spiroforme	9	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
32	[Eubacterium] siraeum	13	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
33	[Clostridium] aminophilum	1	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
34	[Eubacterium] siraeum	13	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
35	[Clostridium] innocuum	1	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
36	[Eubacterium] siraeum	13	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
37	[Clostridium] spiroforme	9	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
38	[Eubacterium] siraeum	13	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
39	[Clostridium] symbiosum	10	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
40	[Haemophilus] ducreyi	2	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
41	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	1.0	0.0	#ff0000	#8000ff
42	[Haemophilus] parasuis	7	Buccal_mucosa	#1996f3	1.0	4.0	#ff0000	#ff964f
43	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	1.0	0.0	#ff0000	#8000ff
44	[Haemophilus] parasuis	7	Buccal_mucosa	#1996f3	1.0	4.0	#ff0000	#ff964f
45	[Haemophilus] ducreyi	2	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
46	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
47	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	1.0	0.0	#ff0000	#8000ff
48	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
49	[Haemophilus] ducreyi	2	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
50	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	0.0	0.0	#8000ff	#8000ff
51	[Haemophilus] parasuis	7	Buccal_mucosa	#1996f3	1.0	4.0	#ff0000	#ff964f
52	[Ruminococcus] gnavus	12	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
53	[Clostridium] asparagiforme	10	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
54	[Ruminococcus] gnavus	12	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
55	[Clostridium] bolteae	13	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
56	[Ruminococcus] gnavus	12	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
57	[Clostridium] spiroforme	9	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
58	[Ruminococcus] gnavus	12	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
59	[Eubacterium] hallii	12	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
60	[Ruminococcus] torques	3	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
61	[Clostridium] aminophilum	1	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
62	[Ruminococcus] torques	3	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
63	[Clostridium] innocuum	1	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
64	[Ruminococcus] torques	3	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
65	[Clostridium] saccharogumia	2	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
66	[Ruminococcus] torques	3	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
67	[Clostridium] scindens	2	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
68	[Ruminococcus] torques	3	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
69	[Eubacterium] rectale	28	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
70	Acetivibrio ethanolgignens	13	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
71	[Eubacterium] rectale	28	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
72	Acidaminococcus sp. BV3L6	2	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
73	Acidaminococcus intestini	2	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
74	Acidaminococcus sp. HPA0509	2	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
75	Acidaminococcus intestini	2	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
76	Acidaminococcus sp. HPA0509	2	Stool	#b2f396	0.0	1.0	#8000ff	#1996f3
77	Acidaminococcus sp. BV3L6	2	Stool	#b2f396	1.0	1.0	#ff0000	#1996f3
78	Acinetobacter baumannii	13	Attached	#4e4dfc	1.0	0.0	#ff0000	#8000ff
79	[Clostridium] leptum	17	Anterior_nares	#8000ff	0.0	1.0	#8000ff	#1996f3
80	Acinetobacter johnsonii	3	Anterior_nares	#8000ff	1.0	5.0	#ff0000	#ff0000
81	[Clostridium] leptum	17	Anterior_nares	#8000ff	0.0	1.0	#8000ff	#1996f3
82	Acinetobacter junii	7	Anterior_nares	#8000ff	1.0	5.0	#ff0000	#ff0000
83	[Clostridium] leptum	17	Anterior_nares	#8000ff	0.0	1.0	#8000ff	#1996f3
