TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
[Clostridium] innocuum	Stool	#b2f396	1	15.0	1.0	#5af8c8	#7413ff
[Clostridium] saccharogumia	Stool	#b2f396	1	5.0	4.0	#386df9	#4a53fb
[Clostridium] scindens	Stool	#b2f396	1	15.0	1.0	#5af8c8	#7413ff
[Clostridium] spiroforme	Stool	#b2f396	8	15.0	1.0	#5af8c8	#7413ff
[Clostridium] symbiosum	Stool	#b2f396	9	15.0	1.0	#5af8c8	#7413ff
[Eubacterium] eligens	Stool	#b2f396	15	15.0	1.0	#5af8c8	#7413ff
[Eubacterium] hallii	Stool	#b2f396	11	15.0	1.0	#5af8c8	#7413ff
[Eubacterium] rectale	Stool	#b2f396	26	15.0	1.0	#5af8c8	#7413ff
[Eubacterium] siraeum	Stool	#b2f396	11	15.0	1.0	#5af8c8	#7413ff
[Haemophilus] ducreyi	Buccal_mucosa	#1996f3	2	11.0	0.0	#20d5e1	#8000ff
[Haemophilus] parasuis	Buccal_mucosa	#1996f3	7	11.0	0.0	#20d5e1	#8000ff
[Mannheimia] succiniciproducens	Buccal_mucosa	#1996f3	2	11.0	0.0	#20d5e1	#8000ff
Acetivibrio ethanolgignens	Stool	#b2f396	12	5.0	1.0	#386df9	#7413ff
Acidaminococcus sp. BV3L6	Stool	#b2f396	2	10.0	2.0	#10c6e6	#6629fe
Acidaminococcus sp. HPA0509	Stool	#b2f396	2	10.0	2.0	#10c6e6	#6629fe
Acidovorax ebreus	Buccal_mucosa	#1996f3	1	35.0	11.0	#ff0000	#17cbe4
Acidovorax sp. JS42	Buccal_mucosa	#1996f3	1	35.0	11.0	#ff0000	#17cbe4
Acinetobacter baumannii	Attached	#4e4dfc	12	25.0	6.0	#ecc86f	#2e7bf7
Acinetobacter johnsonii	Anterior_nares	#8000ff	3	25.0	6.0	#ecc86f	#2e7bf7
Acinetobacter junii	Anterior_nares	#8000ff	6	25.0	6.0	#ecc86f	#2e7bf7
Acinetobacter lwoffii	Anterior_nares	#8000ff	1	25.0	6.0	#ecc86f	#2e7bf7
Acinetobacter sp. MDS7A	Anterior_nares	#8000ff	1	25.0	6.0	#ecc86f	#2e7bf7
Acinetobacter towneri	Anterior_nares	#8000ff	1	25.0	6.0	#ecc86f	#2e7bf7
Actinobacillus minor	Buccal_mucosa	#1996f3	6	11.0	0.0	#20d5e1	#8000ff
Actinobacillus pleuropneumoniae	Buccal_mucosa	#1996f3	3	1.0	0.0	#7216ff	#8000ff
Actinobacillus ureae	Buccal_mucosa	#1996f3	6	11.0	0.0	#20d5e1	#8000ff
Actinomyces dentalis	Subgingival_plaque	#e4cf74	15	13.0	7.0	#3dead5	#208ef4
Actinomyces georgiae	Subgingival_plaque	#e4cf74	9	13.0	7.0	#3dead5	#208ef4
Actinomyces gerencseriae	Subgingival_plaque	#e4cf74	16	13.0	7.0	#3dead5	#208ef4
Actinomyces johnsonii	Subgingival_plaque	#e4cf74	21	33.0	7.0	#ff2f18	#208ef4
Actinomyces massiliensis	Supragingival_plaque	#ff964f	26	23.0	7.0	#cee184	#208ef4
Actinomyces sp. ICM54	Tongue_dorsum	#ff0000	10	21.0	9.0	#b2f396	#04b0ed
