TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
[Clostridium] clostridioforme	Stool	#b2f396	15	0.0	1.0	#8000ff	#7a09ff
[Clostridium] innocuum	Stool	#b2f396	1	22.0	2.0	#20d5e1	#7216ff
[Clostridium] saccharogumia	Stool	#b2f396	1	57.0	3.0	#ff8e4a	#6a22fe
[Clostridium] scindens	Stool	#b2f396	1	22.0	2.0	#20d5e1	#7216ff
[Clostridium] symbiosum	Stool	#b2f396	9	0.0	1.0	#8000ff	#7a09ff
[Eubacterium] eligens	Stool	#b2f396	15	0.0	1.0	#8000ff	#7a09ff
[Eubacterium] hallii	Stool	#b2f396	11	0.0	1.0	#8000ff	#7a09ff
[Haemophilus] ducreyi	Buccal_mucosa	#1996f3	2	54.0	0.0	#ffa95b	#8000ff
[Mannheimia] succiniciproducens	Buccal_mucosa	#1996f3	2	54.0	0.0	#ffa95b	#8000ff
[Ruminococcus] gnavus	Stool	#b2f396	11	0.0	1.0	#8000ff	#7a09ff
Acetivibrio ethanolgignens	Stool	#b2f396	12	0.0	1.0	#8000ff	#7a09ff
Acidaminococcus sp. BV3L6	Stool	#b2f396	2	13.0	11.0	#218cf4	#3079f7
Acidaminococcus sp. HPA0509	Stool	#b2f396	2	13.0	11.0	#218cf4	#3079f7
Acidovorax ebreus	Buccal_mucosa	#1996f3	1	69.0	13.0	#ff0d06	#208ef4
Acidovorax sp. JS42	Buccal_mucosa	#1996f3	1	69.0	13.0	#ff0d06	#208ef4
Acinetobacter sp. MDS7A	Anterior_nares	#8000ff	1	23.0	14.0	#27dade	#1996f3
Acinetobacter towneri	Anterior_nares	#8000ff	1	23.0	14.0	#27dade	#1996f3
Actinobacillus minor	Buccal_mucosa	#1996f3	6	13.0	9.0	#218cf4	#3e65fa
Actinobacillus pleuropneumoniae	Buccal_mucosa	#1996f3	3	54.0	0.0	#ffa95b	#8000ff
Actinomyces dentalis	Subgingival_plaque	#e4cf74	15	68.0	7.0	#ff190d	#4e4dfc
Actinomyces graevenitzii	Tongue_dorsum	#ff0000	20	33.0	7.0	#70febc	#4e4dfc
Actinomyces israelii	Subgingival_plaque	#e4cf74	12	68.0	7.0	#ff190d	#4e4dfc
Actinomyces massiliensis	Supragingival_plaque	#ff964f	26	31.0	7.0	#60fac5	#4e4dfc
Actinomyces naeslundii	Supragingival_plaque	#ff964f	27	24.0	7.0	#2fe0db	#4e4dfc
Actinomyces odontolyticus	Tongue_dorsum	#ff0000	26	24.0	7.0	#2fe0db	#4e4dfc
Actinomyces oris	Supragingival_plaque	#ff964f	26	24.0	7.0	#2fe0db	#4e4dfc
Actinomyces sp. ICM39	Tongue_dorsum	#ff0000	13	9.0	7.0	#4062fa	#4e4dfc
Actinomyces sp. ICM47	Tongue_dorsum	#ff0000	18	42.0	7.0	#b2f396	#4e4dfc
Actinomyces sp. ICM54	Tongue_dorsum	#ff0000	10	11.0	7.0	#3079f7	#4e4dfc
Actinomyces sp. ICM58	Tongue_dorsum	#ff0000	10	11.0	7.0	#3079f7	#4e4dfc
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff964f	25	24.0	7.0	#2fe0db	#4e4dfc
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff964f	27	24.0	7.0	#2fe0db	#4e4dfc
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff0000	10	11.0	7.0	#3079f7	#4e4dfc
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff964f	24	24.0	7.0	#2fe0db	#4e4dfc
Actinomyces sp. oral taxon 181	Saliva	#7effb5	11	9.0	7.0	#4062fa	#4e4dfc
Actinomyces sp. oral taxon 414	Subgingival_plaque	#e4cf74	12	68.0	7.0	#ff190d	#4e4dfc
Actinomyces sp. oral taxon 849	Supragingival_plaque	#ff964f	15	31.0	7.0	#60fac5	#4e4dfc
