TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidaminococcus intestini	Stool	#ded579	53	0.0	2.0	#8000ff	#7effb5
Acidaminococcus sp. BV3L6	Stool	#ded579	41	0.0	2.0	#8000ff	#7effb5
Acinetobacter baumannii	Keratinized_gingiva	#01b3ec	81	0.0	1.0	#8000ff	#01b3ec
Adlercreutzia equolifaciens	Stool	#ded579	160	0.0	0.0	#8000ff	#8000ff
Afipia broomeae	Anterior_nares	#8000ff	2	0.0	1.0	#8000ff	#01b3ec
Akkermansia muciniphila	Stool	#ded579	262	0.0	0.0	#8000ff	#8000ff
Alistipes finegoldii	Stool	#ded579	332	0.0	2.0	#8000ff	#7effb5
Alistipes indistinctus	Stool	#ded579	224	0.0	1.0	#8000ff	#01b3ec
Alistipes obesi	Stool	#ded579	311	0.0	2.0	#8000ff	#7effb5
Alistipes onderdonkii	Stool	#ded579	331	0.0	2.0	#8000ff	#7effb5
Alistipes putredinis	Stool	#ded579	339	0.0	2.0	#8000ff	#7effb5
Alistipes senegalensis	Stool	#ded579	333	0.0	2.0	#8000ff	#7effb5
Alistipes shahii	Stool	#ded579	331	0.0	2.0	#8000ff	#7effb5
Alistipes sp. AL-1	Stool	#ded579	316	0.0	3.0	#8000ff	#feb562
Alistipes sp. HGB5	Stool	#ded579	321	0.0	2.0	#8000ff	#7effb5
Alistipes sp. ZOR0009	Stool	#ded579	2	0.0	1.0	#8000ff	#01b3ec
Alistipes timonensis	Stool	#ded579	321	0.0	0.0	#8000ff	#8000ff
Alkaliflexus imshenetskii	Stool	#ded579	2	0.0	1.0	#8000ff	#01b3ec
Anaerococcus vaginalis	L_Retroauricular_crease	#1fd3e1	2	0.0	1.0	#8000ff	#01b3ec
Anaerofustis stercorihominis	Stool	#ded579	11	0.0	1.0	#8000ff	#01b3ec
Anaeroglobus geminatus	Subgingival_plaque	#feb562	25	0.0	2.0	#8000ff	#7effb5
Anaerostipes hadrus	Stool	#ded579	189	0.0	0.0	#8000ff	#8000ff
Anaerostipes sp. 3_2_56FAA	Stool	#ded579	10	0.0	1.0	#8000ff	#01b3ec
Anaerotruncus colihominis	Stool	#ded579	258	0.0	0.0	#8000ff	#8000ff
Anaerovibrio lipolyticus	Stool	#ded579	2	0.0	1.0	#8000ff	#01b3ec
bacterium LF-3	Stool	#ded579	261	0.0	0.0	#8000ff	#8000ff
Bacteroidaceae bacterium MS4	Stool	#ded579	44	0.0	2.0	#8000ff	#7effb5
Bacteroides acidifaciens	Stool	#ded579	319	0.0	2.0	#8000ff	#7effb5
Bacteroides barnesiae	Stool	#ded579	172	0.0	2.0	#8000ff	#7effb5
Bacteroides caccae	Stool	#ded579	352	0.0	2.0	#8000ff	#7effb5
Bacteroides cellulosilyticus	Stool	#ded579	328	0.0	2.0	#8000ff	#7effb5
Bacteroides coprocola	Stool	#ded579	327	0.0	0.0	#8000ff	#8000ff
Bacteroides coprophilus	Stool	#ded579	250	0.0	1.0	#8000ff	#01b3ec
Bacteroides coprosuis	Stool	#ded579	15	0.0	1.0	#8000ff	#01b3ec
Bacteroides dorei	Stool	#ded579	359	0.0	2.0	#8000ff	#7effb5
Bacteroides eggerthii	Stool	#ded579	314	0.0	2.0	#8000ff	#7effb5
Bacteroides faecichinchillae	Stool	#ded579	288	0.0	2.0	#8000ff	#7effb5
Bacteroides faecis	Stool	#ded579	331	0.0	1.0	#8000ff	#01b3ec
Bacteroides finegoldii	Stool	#ded579	355	0.0	2.0	#8000ff	#7effb5
Bacteroides fluxus	Stool	#ded579	270	0.0	2.0	#8000ff	#7effb5
Bacteroides fragilis	Stool	#ded579	359	0.0	2.0	#8000ff	#7effb5
Bacteroides graminisolvens	L_Retroauricular_crease	#1fd3e1	27	0.0	2.0	#8000ff	#7effb5
Bacteroides helcogenes	Stool	#ded579	207	0.0	2.0	#8000ff	#7effb5
Bacteroides intestinalis	Stool	#ded579	338	0.0	2.0	#8000ff	#7effb5
Bacteroides massiliensis	Stool	#ded579	353	0.0	1.0	#8000ff	#01b3ec
Bacteroides nordii	Stool	#ded579	243	0.0	2.0	#8000ff	#7effb5
Bacteroides oleiciplenus	Stool	#ded579	249	0.0	2.0	#8000ff	#7effb5
Bacteroides ovatus	Stool	#ded579	359	0.0	2.0	#8000ff	#7effb5
Bacteroides paurosaccharolyticus	Stool	#ded579	28	0.0	0.0	#8000ff	#8000ff
[Bacteroides] pectinophilus	Stool	#ded579	293	0.0	0.0	#8000ff	#8000ff
Bacteroides pyogenes	Stool	#ded579	181	0.0	2.0	#8000ff	#7effb5
Bacteroides reticulotermitis	Stool	#ded579	74	0.0	2.0	#8000ff	#7effb5
Bacteroides salanitronis	Stool	#ded579	291	0.0	2.0	#8000ff	#7effb5
Bacteroides salyersiae	Stool	#ded579	262	0.0	1.0	#8000ff	#01b3ec
Bacteroides sartorii	Stool	#ded579	321	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 1_1_30	Stool	#ded579	287	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 1_1_6	Stool	#ded579	326	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 14(A)	Stool	#ded579	210	0.0	3.0	#8000ff	#feb562
Bacteroides sp. 2_1_16	Stool	#ded579	78	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 2_1_22	Stool	#ded579	21	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 2_1_33B	Stool	#ded579	197	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 2_1_56FAA	Stool	#ded579	42	0.0	1.0	#8000ff	#01b3ec
Bacteroides sp. 2_2_4	Stool	#ded579	331	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 3_1_13	Stool	#ded579	294	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 3_1_19	Stool	#ded579	266	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 3_1_23	Stool	#ded579	291	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 3_1_33FAA	Stool	#ded579	319	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 3_1_40A	Stool	#ded579	256	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 4_1_36	Stool	#ded579	276	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 4_3_47FAA	Stool	#ded579	274	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. 9_1_42FAA	Stool	#ded579	275	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. D2	Stool	#ded579	264	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. D20	Stool	#ded579	319	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. D22	Stool	#ded579	263	0.0	2.0	#8000ff	#7effb5
Bacteroides sp. HPS0048	Stool	#ded579	173	0.0	0.0	#8000ff	#8000ff
Bacteroides sp. UW	Stool	#ded579	13	0.0	1.0	#8000ff	#01b3ec
Bacteroides stercorirosoris	Stool	#ded579	284	0.0	0.0	#8000ff	#8000ff
Bacteroides stercoris	Stool	#ded579	335	0.0	2.0	#8000ff	#7effb5
Bacteroides thetaiotaomicron	Stool	#ded579	356	0.0	2.0	#8000ff	#7effb5
Bacteroides uniformis	Stool	#ded579	357	0.0	2.0	#8000ff	#7effb5
Bacteroides vulgatus	Stool	#ded579	357	0.0	2.0	#8000ff	#7effb5
Bacteroides xylanisolvens	Stool	#ded579	288	0.0	2.0	#8000ff	#7effb5
Barnesiella intestinihominis	Stool	#ded579	235	0.0	1.0	#8000ff	#01b3ec
Barnesiella viscericola	Stool	#ded579	214	0.0	2.0	#8000ff	#7effb5
Bifidobacterium adolescentis	Stool	#ded579	209	0.0	0.0	#8000ff	#8000ff
Bifidobacterium angulatum	Stool	#ded579	31	0.0	2.0	#8000ff	#7effb5
Bifidobacterium bifidum	Stool	#ded579	89	0.0	1.0	#8000ff	#01b3ec
Bifidobacterium breve	Posterior_fornix	#7effb5	31	0.0	1.0	#8000ff	#01b3ec
Bifidobacterium kashiwanohense	L_Retroauricular_crease	#1fd3e1	17	0.0	1.0	#8000ff	#01b3ec
Bifidobacterium longum	Stool	#ded579	247	0.0	0.0	#8000ff	#8000ff
Bifidobacterium pseudocatenulatum	L_Retroauricular_crease	#1fd3e1	83	0.0	1.0	#8000ff	#01b3ec
Bifidobacterium ruminantium	Stool	#ded579	8	0.0	1.0	#8000ff	#01b3ec
Bifidobacterium saeculare	Stool	#ded579	4	0.0	1.0	#8000ff	#01b3ec
Bilophila sp. 4_1_30	Stool	#ded579	106	0.0	0.0	#8000ff	#8000ff
Bilophila wadsworthia	Stool	#ded579	245	0.0	2.0	#8000ff	#7effb5
Blautia hansenii	Stool	#ded579	27	0.0	1.0	#8000ff	#01b3ec
Blautia hydrogenotrophica	Stool	#ded579	104	0.0	0.0	#8000ff	#8000ff
Blautia obeum	Stool	#ded579	341	0.0	0.0	#8000ff	#8000ff
Blautia producta	Stool	#ded579	144	0.0	0.0	#8000ff	#8000ff
Blautia schinkii	Stool	#ded579	71	0.0	0.0	#8000ff	#8000ff
Blautia sp. GD9	Stool	#ded579	279	0.0	0.0	#8000ff	#8000ff
Blautia sp. KLE 1732	Stool	#ded579	267	0.0	2.0	#8000ff	#7effb5
Blautia wexlerae	Stool	#ded579	355	0.0	2.0	#8000ff	#7effb5
Bradyrhizobium sp. BTAi1	L_Retroauricular_crease	#1fd3e1	2	0.0	1.0	#8000ff	#01b3ec
Burkholderiales bacterium 1_1_47	Stool	#ded579	210	0.0	2.0	#8000ff	#7effb5
Butyricicoccus pullicaecorum	Stool	#ded579	218	0.0	0.0	#8000ff	#8000ff
Butyricimonas synergistica	Stool	#ded579	124	0.0	0.0	#8000ff	#8000ff
Butyricimonas virosa	Stool	#ded579	211	0.0	1.0	#8000ff	#01b3ec
Butyrivibrio fibrisolvens	R_Retroauricular_crease	#9efaa2	7	0.0	1.0	#8000ff	#01b3ec
Butyrivibrio sp. FCS014	Stool	#ded579	2	0.0	1.0	#8000ff	#01b3ec
Butyrivibrio sp. MC2021	Stool	#ded579	1	0.0	1.0	#8000ff	#01b3ec
