TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter baumannii	Keratinized_gingiva	#01b3ec	2	4.0	2.0	#ff964f	#1996f3
Acinetobacter junii	Anterior_nares	#8000ff	3	2.0	4.0	#4df3ce	#4df3ce
Actinomyces gerencseriae	Subgingival_plaque	#feb562	2	5.0	2.0	#ff0000	#1996f3
Actinomyces israelii	Subgingival_plaque	#feb562	1	4.0	2.0	#ff964f	#1996f3
Actinomyces johnsonii	Subgingival_plaque	#feb562	2	5.0	2.0	#ff0000	#1996f3
Actinomyces massiliensis	Supragingival_plaque	#ff8e4a	6	4.0	2.0	#ff964f	#1996f3
Actinomyces naeslundii	Supragingival_plaque	#ff8e4a	3	5.0	2.0	#ff0000	#1996f3
Actinomyces odontolyticus	Throat	#ff6232	1	4.0	2.0	#ff964f	#1996f3
Actinomyces oris	Supragingival_plaque	#ff8e4a	7	5.0	2.0	#ff0000	#1996f3
Actinomyces sp. ICM39	Tongue_dorsum	#ff3219	1	5.0	0.0	#ff0000	#8000ff
Actinomyces sp. ICM47	Tongue_dorsum	#ff3219	8	5.0	0.0	#ff0000	#8000ff
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8e4a	1	5.0	2.0	#ff0000	#1996f3
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8e4a	4	0.0	3.0	#8000ff	#18cde4
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff3219	2	0.0	3.0	#8000ff	#18cde4
Actinomyces turicensis	Anterior_nares	#8000ff	2	5.0	5.0	#ff0000	#7effb5
Actinomyces viscosus	Attached	#622ffe	5	4.0	0.0	#ff964f	#8000ff
Afipia broomeae	Anterior_nares	#8000ff	13	5.0	2.0	#ff0000	#1996f3
Aggregatibacter sp. oral taxon 458	Saliva	#beec8e	1	5.0	2.0	#ff0000	#1996f3
Alcaligenes faecalis	Anterior_nares	#8000ff	1	0.0	3.0	#8000ff	#18cde4
Alistipes onderdonkii	Stool	#ded579	4	2.0	4.0	#4df3ce	#4df3ce
Alistipes putredinis	Stool	#ded579	31	2.0	4.0	#4df3ce	#4df3ce
Alistipes senegalensis	Stool	#ded579	4	2.0	4.0	#4df3ce	#4df3ce
Alistipes shahii	Stool	#ded579	22	2.0	4.0	#4df3ce	#4df3ce
Alistipes sp. HGB5	Stool	#ded579	2	2.0	4.0	#4df3ce	#4df3ce
Alistipes timonensis	Stool	#ded579	1	2.0	4.0	#4df3ce	#4df3ce
Alloiococcus otitis	Anterior_nares	#8000ff	2	0.0	3.0	#8000ff	#18cde4
Alloprevotella tannerae	Subgingival_plaque	#feb562	2	2.0	4.0	#4df3ce	#4df3ce
Anaerococcus provenciensis	L_Retroauricular_crease	#1fd3e1	3	0.0	3.0	#8000ff	#18cde4
Atopobium parvulum	Saliva	#beec8e	2	5.0	0.0	#ff0000	#8000ff
Atopobium sp. BS2	Saliva	#beec8e	2	5.0	0.0	#ff0000	#8000ff
Atopobium sp. ICM42b	Saliva	#beec8e	1	5.0	0.0	#ff0000	#8000ff
Bacillus thermoamylovorans	Anterior_nares	#8000ff	3	0.0	3.0	#8000ff	#18cde4
bacterium LF-3	Stool	#ded579	1	0.0	3.0	#8000ff	#18cde4
Bacteroides caccae	Stool	#ded579	29	2.0	4.0	#4df3ce	#4df3ce
Bacteroides cellulosilyticus	Stool	#ded579	5	2.0	4.0	#4df3ce	#4df3ce
Bacteroides coprocola	Stool	#ded579	15	4.0	0.0	#ff964f	#8000ff
Bacteroides coprophilus	Stool	#ded579	4	4.0	0.0	#ff964f	#8000ff
Bacteroides dorei	Stool	#ded579	8	2.0	4.0	#4df3ce	#4df3ce
Bacteroides eggerthii	Stool	#ded579	11	2.0	2.0	#4df3ce	#1996f3
Bacteroides faecis	Stool	#ded579	19	2.0	4.0	#4df3ce	#4df3ce
Bacteroides finegoldii	Stool	#ded579	11	2.0	4.0	#4df3ce	#4df3ce
Bacteroides fluxus	Stool	#ded579	2	2.0	2.0	#4df3ce	#1996f3
Bacteroides fragilis	Stool	#ded579	7	2.0	4.0	#4df3ce	#4df3ce
Bacteroides gallinarum	Stool	#ded579	2	3.0	6.0	#b2f396	#b2f396
Bacteroides intestinalis	Stool	#ded579	10	2.0	4.0	#4df3ce	#4df3ce
Bacteroides massiliensis	Stool	#ded579	25	2.0	2.0	#4df3ce	#1996f3
Bacteroides oleiciplenus	Stool	#ded579	1	2.0	4.0	#4df3ce	#4df3ce
Bacteroides ovatus	Stool	#ded579	11	2.0	4.0	#4df3ce	#4df3ce
Bacteroides salyersiae	Stool	#ded579	3	2.0	2.0	#4df3ce	#1996f3
Bacteroides sartorii	Stool	#ded579	2	2.0	4.0	#4df3ce	#4df3ce
Bacteroides sp. 1_1_30	Stool	#ded579	2	2.0	4.0	#4df3ce	#4df3ce
Bacteroides sp. 1_1_6	Stool	#ded579	1	2.0	4.0	#4df3ce	#4df3ce
Bacteroides sp. 14(A)	Stool	#ded579	2	2.0	4.0	#4df3ce	#4df3ce
Bacteroides sp. 2_2_4	Stool	#ded579	2	5.0	0.0	#ff0000	#8000ff
Bacteroides sp. 3_1_13	Stool	#ded579	3	5.0	0.0	#ff0000	#8000ff
Bacteroides sp. 3_1_19	Stool	#ded579	2	2.0	4.0	#4df3ce	#4df3ce
Bacteroides sp. 3_1_23	Stool	#ded579	3	5.0	0.0	#ff0000	#8000ff
Bacteroides sp. 3_1_40A	Stool	#ded579	1	2.0	2.0	#4df3ce	#1996f3
Bacteroides sp. 4_1_36	Stool	#ded579	1	2.0	4.0	#4df3ce	#4df3ce
Bacteroides sp. 4_3_47FAA	Stool	#ded579	1	2.0	4.0	#4df3ce	#4df3ce
Bacteroides sp. D2	Stool	#ded579	3	5.0	0.0	#ff0000	#8000ff
Bacteroides sp. D20	Stool	#ded579	4	2.0	4.0	#4df3ce	#4df3ce
Bacteroides sp. D22	Stool	#ded579	2	5.0	0.0	#ff0000	#8000ff
Bacteroides stercoris	Stool	#ded579	28	2.0	4.0	#4df3ce	#4df3ce
Bacteroides thetaiotaomicron	Stool	#ded579	7	2.0	4.0	#4df3ce	#4df3ce
Bacteroides uniformis	Stool	#ded579	17	2.0	4.0	#4df3ce	#4df3ce
