TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidovorax sp. MR-S7	Buccal_mucosa	#425ffa	4	4.0	1.0	#d4dd80	#4856fb
Acidovorax sp. NO-1	R_Retroauricular_crease	#9efaa2	2	4.0	1.0	#d4dd80	#4856fb
Acinetobacter indicus	Anterior_nares	#8000ff	2	1.0	2.0	#2c7ef7	#10a2f0
Acinetobacter junii	Anterior_nares	#8000ff	88	1.0	0.0	#2c7ef7	#8000ff
Acinetobacter sp. 243_ASPC	Anterior_nares	#8000ff	1	5.0	1.0	#ff8143	#4856fb
Acinetobacter sp. CIP 101966	R_Retroauricular_crease	#9efaa2	2	3.0	1.0	#7effb5	#4856fb
Acinetobacter sp. CIP 102136	Anterior_nares	#8000ff	1	3.0	2.0	#7effb5	#10a2f0
Acinetobacter sp. MDS7A	Anterior_nares	#8000ff	10	1.0	2.0	#2c7ef7	#10a2f0
Acinetobacter sp. NIPH 284	L_Retroauricular_crease	#1fd3e1	3	5.0	1.0	#ff8143	#4856fb
Acinetobacter sp. NIPH 713	Anterior_nares	#8000ff	2	6.0	4.0	#ff0000	#62fbc4
Acinetobacter sp. P8-3-8	R_Retroauricular_crease	#9efaa2	2	5.0	1.0	#ff8143	#4856fb
Acinetobacter sp. VT 511	Anterior_nares	#8000ff	1	6.0	4.0	#ff0000	#62fbc4
Acinetobacter tandoii	Anterior_nares	#8000ff	1	5.0	1.0	#ff8143	#4856fb
Acinetobacter towneri	Anterior_nares	#8000ff	8	1.0	2.0	#2c7ef7	#10a2f0
Actinobacteria bacterium UC5.1-1B11	Anterior_nares	#8000ff	1	3.0	1.0	#7effb5	#4856fb
Actinobaculum suis	Throat	#ff6232	3	3.0	1.0	#7effb5	#4856fb
Actinomyces dentalis	Subgingival_plaque	#feb562	45	1.0	3.0	#2c7ef7	#2adddd
Actinomyces europaeus	Anterior_nares	#8000ff	2	3.0	1.0	#7effb5	#4856fb
Actinomyces johnsonii	Subgingival_plaque	#feb562	36	1.0	3.0	#2c7ef7	#2adddd
Actinomyces massiliensis	Supragingival_plaque	#ff8e4a	121	1.0	0.0	#2c7ef7	#8000ff
Actinomyces meyeri	Subgingival_plaque	#feb562	12	1.0	3.0	#2c7ef7	#2adddd
Actinomyces naeslundii	Supragingival_plaque	#ff8e4a	91	1.0	0.0	#2c7ef7	#8000ff
Actinomyces neuii	Posterior_fornix	#7effb5	11	4.0	1.0	#d4dd80	#4856fb
Actinomyces odontolyticus	Throat	#ff6232	82	1.0	3.0	#2c7ef7	#2adddd
Actinomyces oris	Supragingival_plaque	#ff8e4a	114	1.0	0.0	#2c7ef7	#8000ff
Actinomyces sp. HPA0247	Tongue_dorsum	#ff3219	7	4.0	1.0	#d4dd80	#4856fb
Actinomyces sp. ICM39	Tongue_dorsum	#ff3219	49	1.0	3.0	#2c7ef7	#2adddd
Actinomyces sp. ICM47	Tongue_dorsum	#ff3219	112	1.0	0.0	#2c7ef7	#8000ff
Actinomyces sp. ICM54	Tongue_dorsum	#ff3219	10	4.0	3.0	#d4dd80	#2adddd
Actinomyces sp. ICM58	Tongue_dorsum	#ff3219	18	1.0	3.0	#2c7ef7	#2adddd
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8e4a	67	1.0	0.0	#2c7ef7	#8000ff
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8e4a	90	1.0	0.0	#2c7ef7	#8000ff
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff3219	25	1.0	3.0	#2c7ef7	#2adddd
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8e4a	53	1.0	0.0	#2c7ef7	#8000ff
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff3219	12	1.0	3.0	#2c7ef7	#2adddd
Actinomyces sp. oral taxon 414	Subgingival_plaque	#feb562	23	1.0	3.0	#2c7ef7	#2adddd
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8e4a	70	1.0	3.0	#2c7ef7	#2adddd
Actinomyces sp. oral taxon 848	Supragingival_plaque	#ff8e4a	27	1.0	3.0	#2c7ef7	#2adddd
Actinomyces sp. ph3	Tongue_dorsum	#ff3219	11	4.0	1.0	#d4dd80	#4856fb
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff3219	45	1.0	3.0	#2c7ef7	#2adddd
Actinomyces sp. SD1	L_Retroauricular_crease	#1fd3e1	5	1.0	3.0	#2c7ef7	#2adddd
Actinomyces timonensis	Subgingival_plaque	#feb562	7	5.0	1.0	#ff8143	#4856fb
Actinomyces vaccimaxillae	Anterior_nares	#8000ff	2	5.0	1.0	#ff8143	#4856fb
Actinomyces viscosus	Attached	#622ffe	71	1.0	0.0	#2c7ef7	#8000ff
Actinomycetospora chiangmaiensis	L_Retroauricular_crease	#1fd3e1	2	3.0	1.0	#7effb5	#4856fb
Adlercreutzia equolifaciens	Stool	#ded579	2	4.0	1.0	#d4dd80	#4856fb
Advenella kashmirensis	Anterior_nares	#8000ff	2	3.0	1.0	#7effb5	#4856fb
Aerococcus christensenii	Posterior_fornix	#7effb5	7	4.0	1.0	#d4dd80	#4856fb
Aerococcus urinae	Anterior_nares	#8000ff	1	4.0	1.0	#d4dd80	#4856fb
Aerococcus urinaeequi	Anterior_nares	#8000ff	3	1.0	3.0	#2c7ef7	#2adddd
Aeromonas hydrophila	L_Retroauricular_crease	#1fd3e1	1	3.0	1.0	#7effb5	#4856fb
Aeromonas rivuli	Anterior_nares	#8000ff	1	4.0	1.0	#d4dd80	#4856fb
Aeromonas salmonicida	Anterior_nares	#8000ff	1	3.0	1.0	#7effb5	#4856fb
Afipia birgiae	Throat	#ff6232	11	1.0	3.0	#2c7ef7	#2adddd
Afipia clevelandensis	Anterior_nares	#8000ff	3	4.0	1.0	#d4dd80	#4856fb
Aggregatibacter aphrophilus	Saliva	#beec8e	90	1.0	3.0	#2c7ef7	#2adddd
Aggregatibacter segnis	Supragingival_plaque	#ff8e4a	11	1.0	3.0	#2c7ef7	#2adddd
Aggregatibacter sp. oral taxon 458	Saliva	#beec8e	50	1.0	3.0	#2c7ef7	#2adddd
Agrobacterium albertimagni	Anterior_nares	#8000ff	1	3.0	1.0	#7effb5	#4856fb
Agrobacterium sp. LC34	Anterior_nares	#8000ff	2	4.0	1.0	#d4dd80	#4856fb
Agrobacterium sp. SUL3	Anterior_nares	#8000ff	5	1.0	3.0	#2c7ef7	#2adddd
Agrobacterium tumefaciens	R_Retroauricular_crease	#9efaa2	9	1.0	3.0	#2c7ef7	#2adddd
Agrobacterium vitis	R_Retroauricular_crease	#9efaa2	1	4.0	1.0	#d4dd80	#4856fb
Akkermansia muciniphila	Stool	#ded579	73	1.0	2.0	#2c7ef7	#10a2f0
Alcaligenes faecalis	Anterior_nares	#8000ff	8	1.0	3.0	#2c7ef7	#2adddd
Alicycliphilus denitrificans	L_Retroauricular_crease	#1fd3e1	3	4.0	1.0	#d4dd80	#4856fb
Alicycliphilus sp. B1	Anterior_nares	#8000ff	5	3.0	1.0	#7effb5	#4856fb
Aliihoeflea sp. 2WW	R_Retroauricular_crease	#9efaa2	1	3.0	1.0	#7effb5	#4856fb
Alistipes finegoldii	Stool	#ded579	33	1.0	2.0	#2c7ef7	#10a2f0
Alistipes indistinctus	Stool	#ded579	19	1.0	2.0	#2c7ef7	#10a2f0
Alistipes obesi	Stool	#ded579	50	1.0	2.0	#2c7ef7	#10a2f0
Alistipes onderdonkii	Stool	#ded579	26	1.0	2.0	#2c7ef7	#10a2f0
Alistipes putredinis	Stool	#ded579	114	1.0	0.0	#2c7ef7	#8000ff
Alistipes senegalensis	Stool	#ded579	17	1.0	2.0	#2c7ef7	#10a2f0
Alistipes shahii	Stool	#ded579	72	1.0	0.0	#2c7ef7	#8000ff
Alistipes sp. AL-1	Stool	#ded579	14	1.0	2.0	#2c7ef7	#10a2f0
Alistipes sp. HGB5	Stool	#ded579	13	1.0	2.0	#2c7ef7	#10a2f0
Alistipes timonensis	Stool	#ded579	7	1.0	2.0	#2c7ef7	#10a2f0
Aliterella atlantica	Anterior_nares	#8000ff	20	1.0	2.0	#2c7ef7	#10a2f0
Alkaliphilus oremlandii	Anterior_nares	#8000ff	5	4.0	3.0	#d4dd80	#2adddd
Alloprevotella rava	Saliva	#beec8e	16	4.0	1.0	#d4dd80	#4856fb
