source	target	weight	edge_sample	edge_color
Actinomyces sp. HPA0247	Acinetobacter baumannii	0.814977516206	Mixed	#cccccc
Actinomyces sp. ICM58	Actinomyces sp. HPA0247	0.814977516206	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 414	Actinomyces dentalis	0.895923814606	Subgingival_plaque	#feb562
Actinomyces sp. ph3	Actinomyces sp. oral taxon 181	0.862751193938	Tongue_dorsum	#ff3219
Alistipes obesi	Alistipes finegoldii	1.0	Stool	#ded579
Anaerococcus lactolyticus	Acidovorax avenae	1.0	Mixed	#cccccc
Atopobium sp. ICM42b	Acinetobacter baumannii	0.814977516206	Mixed	#cccccc
Atopobium sp. ICM42b	Actinomyces sp. HPA0247	1.0	Mixed	#cccccc
Atopobium sp. ICM42b	Actinomyces sp. ICM58	0.814977516206	Mixed	#cccccc
Atopobium sp. oral taxon 810	Atopobium sp. oral taxon 199	0.814977516206	Mixed	#cccccc
Bacteroides eggerthii	Alistipes shahii	0.813432793084	Stool	#ded579
Bacteroides finegoldii	Bacteroides dorei	1.0	Stool	#ded579
Bacteroides sp. 1_1_30	Bacteroides nordii	1.0	Stool	#ded579
Bacteroides sp. 1_1_6	bacterium LF-3	1.0	Stool	#ded579
Bacteroides sp. 2_2_4	Bacteroides nordii	0.814977516206	Stool	#ded579
Bacteroides sp. 2_2_4	Bacteroides sp. 1_1_30	0.814977516206	Stool	#ded579
Bacteroides sp. 3_1_13	Bacteroides sp. 2_2_4	0.864408174728	Stool	#ded579
Bacteroides sp. 3_1_19	Acetivibrio ethanolgignens	1.0	Stool	#ded579
Bacteroides sp. 3_1_23	Bacteroides sp. 2_2_4	0.814977516206	Stool	#ded579
Bacteroides sp. 3_1_33FAA	Acetivibrio ethanolgignens	1.0	Stool	#ded579
Bacteroides sp. 3_1_33FAA	Bacteroides sp. 3_1_19	1.0	Stool	#ded579
Bacteroides sp. 4_1_36	Bacteroides nordii	1.0	Stool	#ded579
Bacteroides sp. 4_1_36	Bacteroides sp. 1_1_30	1.0	Stool	#ded579
Bacteroides sp. 4_1_36	Bacteroides sp. 2_2_4	0.814977516206	Stool	#ded579
Bacteroides sp. 9_1_42FAA	Acetivibrio ethanolgignens	1.0	Stool	#ded579
Bacteroides sp. 9_1_42FAA	Bacteroides sp. 3_1_19	1.0	Stool	#ded579
Bacteroides sp. 9_1_42FAA	Bacteroides sp. 3_1_33FAA	1.0	Stool	#ded579
