source	target	weight	edge_sample	edge_color
Actinobacillus suis	Acidovorax caeni	1.0	Mixed	#cccccc
Actinobaculum sp. oral taxon 183	Acidovorax avenae	0.85005384871	Mixed	#cccccc
Actinomyces dentalis	Acidovorax avenae	0.996502494807	Mixed	#cccccc
Actinomyces dentalis	Actinobaculum sp. oral taxon 183	0.86013938765	Subgingival_plaque	#feb562
Actinomyces gerencseriae	Acidovorax avenae	0.991650582388	Mixed	#cccccc
Actinomyces gerencseriae	Actinobaculum sp. oral taxon 183	0.870433035888	Subgingival_plaque	#feb562
Actinomyces gerencseriae	Actinomyces dentalis	0.994697882397	Subgingival_plaque	#feb562
Actinomyces johnsonii	Abiotrophia defectiva	0.818352598074	Mixed	#cccccc
Actinomyces johnsonii	Acidovorax avenae	0.981525241445	Mixed	#cccccc
Actinomyces johnsonii	Actinobaculum sp. oral taxon 183	0.842001847211	Subgingival_plaque	#feb562
Actinomyces johnsonii	Actinomyces dentalis	0.984384488328	Subgingival_plaque	#feb562
Actinomyces johnsonii	Actinomyces gerencseriae	0.977062470606	Subgingival_plaque	#feb562
Actinomyces massiliensis	Acidovorax avenae	0.959863121783	Supragingival_plaque	#ff8e4a
Actinomyces massiliensis	Actinobaculum sp. oral taxon 183	0.895531109369	Mixed	#cccccc
Actinomyces massiliensis	Actinomyces dentalis	0.963058577012	Mixed	#cccccc
Actinomyces massiliensis	Actinomyces gerencseriae	0.966386809712	Mixed	#cccccc
Actinomyces massiliensis	Actinomyces johnsonii	0.954018666702	Mixed	#cccccc
Actinomyces naeslundii	Acidovorax avenae	0.965481273947	Supragingival_plaque	#ff8e4a
Actinomyces naeslundii	Actinobaculum sp. oral taxon 183	0.878460692416	Mixed	#cccccc
Actinomyces naeslundii	Actinomyces dentalis	0.974942773085	Mixed	#cccccc
Actinomyces naeslundii	Actinomyces gerencseriae	0.973992914906	Mixed	#cccccc
Actinomyces naeslundii	Actinomyces johnsonii	0.962166229596	Mixed	#cccccc
Actinomyces naeslundii	Actinomyces massiliensis	0.955829990296	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 170	Acidovorax avenae	0.982587997185	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 170	Actinobaculum sp. oral taxon 183	0.866118972361	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Actinomyces dentalis	0.981984332289	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Actinomyces gerencseriae	0.982450662856	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Actinomyces johnsonii	0.972846978171	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Actinomyces massiliensis	0.984804531172	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 170	Actinomyces naeslundii	0.960408639081	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 175	Abiotrophia defectiva	0.889513336297	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces oris	0.804872016693	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 414	Abiotrophia defectiva	0.847139288537	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Acidovorax avenae	0.964707734401	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Actinobaculum sp. oral taxon 183	0.844247168881	Subgingival_plaque	#feb562
Actinomyces sp. oral taxon 414	Actinomyces dentalis	0.970753810251	Subgingival_plaque	#feb562
Actinomyces sp. oral taxon 414	Actinomyces gerencseriae	0.964447626622	Subgingival_plaque	#feb562
Actinomyces sp. oral taxon 414	Actinomyces johnsonii	0.971448494545	Subgingival_plaque	#feb562
Actinomyces sp. oral taxon 414	Actinomyces massiliensis	0.937341303043	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Actinomyces naeslundii	0.954311093794	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 170	0.952984260655	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Abiotrophia defectiva	0.831723152633	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Acidovorax avenae	0.990980305754	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 848	Actinobaculum sp. oral taxon 183	0.849159826628	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Actinomyces dentalis	0.990386527164	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Actinomyces gerencseriae	0.984563000063	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Actinomyces johnsonii	0.985619847804	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Actinomyces massiliensis	0.967036691532	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 848	Actinomyces naeslundii	0.96379990986	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 848	Actinomyces sp. oral taxon 170	0.985169902746	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 848	Actinomyces sp. oral taxon 414	0.974315161704	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Acidovorax avenae	1.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinobaculum sp. oral taxon 183	0.85005384871	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces dentalis	0.996502494807	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces gerencseriae	0.991650582388	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces johnsonii	0.981525241445	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces massiliensis	0.959863121783	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinomyces naeslundii	0.965481273947	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 170	0.982587997185	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 414	0.964707734401	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 848	0.990980305754	Supragingival_plaque	#ff8e4a
Actinomyces sp. ph3	Actinomyces sp. oral taxon 181	0.899369801196	Tongue_dorsum	#ff3219
Actinomyces viscosus	Actinomyces sp. oral taxon 175	0.821747246485	Mixed	#cccccc
Aggregatibacter segnis	Acidovorax avenae	0.830359388417	Supragingival_plaque	#ff8e4a
Aggregatibacter segnis	Actinomyces dentalis	0.827334044304	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces gerencseriae	0.826917584279	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces johnsonii	0.82916705264	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces naeslundii	0.830610270057	Supragingival_plaque	#ff8e4a
Aggregatibacter segnis	Actinomyces sp. oral taxon 170	0.813967859633	Supragingival_plaque	#ff8e4a
Aggregatibacter segnis	Actinomyces sp. oral taxon 414	0.826611254876	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces sp. oral taxon 848	0.830023136755	Supragingival_plaque	#ff8e4a
Aggregatibacter segnis	Actinomyces sp. oral taxon 849	0.830359388417	Supragingival_plaque	#ff8e4a
Aggregatibacter segnis	Aggregatibacter aphrophilus	0.807225585138	Mixed	#cccccc
Alistipes shahii	Alistipes putredinis	0.869347418683	Stool	#ded579
Anaerostipes hadrus	Alloscardovia omnicolens	1.0	Mixed	#cccccc
Atopobium sp. BS2	Atopobium parvulum	0.978000903762	Saliva	#beec8e
Atopobium sp. ICM42b	Atopobium parvulum	0.986307128804	Saliva	#beec8e
Atopobium sp. ICM42b	Atopobium sp. BS2	0.982321643002	Saliva	#beec8e
Bacteroides cellulosilyticus	Alistipes obesi	1.0	Stool	#ded579
Bacteroides finegoldii	Bacteroides faecis	0.815021427815	Stool	#ded579
Bacteroides intestinalis	Acidovorax caeni	1.0	Mixed	#cccccc
Bacteroides intestinalis	Actinobacillus suis	1.0	Mixed	#cccccc
Bacteroides salyersiae	Bacteroides faecis	0.948456713793	Stool	#ded579
Bacteroides stercoris	Bacteroides massiliensis	0.845144715997	Stool	#ded579
Bacteroides thetaiotaomicron	Bacteroides gallinarum	1.0	Stool	#ded579
Bacteroidetes oral taxon 274	Acidovorax avenae	0.987410100684	Mixed	#cccccc
Bacteroidetes oral taxon 274	Actinobaculum sp. oral taxon 183	0.849454206217	Subgingival_plaque	#feb562
Bacteroidetes oral taxon 274	Actinomyces dentalis	0.986950180927	Subgingival_plaque	#feb562
