TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter lwoffii	L_Retroauricular_crease	#1fd3e1	25	146.0	13.0	#ff6b37	#622ffe
Acinetobacter parvus	R_Retroauricular_crease	#9efaa2	3	63.0	1.0	#3febd5	#7e03ff
Acinetobacter soli	R_Retroauricular_crease	#9efaa2	2	63.0	1.0	#3febd5	#7e03ff
Acinetobacter sp. Ag2	R_Retroauricular_crease	#9efaa2	3	86.0	1.0	#82ffb3	#7e03ff
Acinetobacter sp. MDS7A	Anterior_nares	#8000ff	12	146.0	13.0	#ff6b37	#622ffe
Acinetobacter sp. VT 511	Anterior_nares	#8000ff	1	29.0	19.0	#2981f6	#5444fd
Acinetobacter towneri	Anterior_nares	#8000ff	11	146.0	13.0	#ff6b37	#622ffe
Actinomyces europaeus	Anterior_nares	#8000ff	3	155.0	17.0	#ff4422	#583efd
Actinomyces sp. ph3	Tongue_dorsum	#ff3219	346	20.0	30.0	#445cfb	#396bf9
Actinomyces sp. S4-C9	Anterior_nares	#8000ff	1	23.0	22.0	#3c68f9	#4c50fc
Actinomyces vaccimaxillae	Anterior_nares	#8000ff	1	98.0	16.0	#a6f89d	#5a3bfd
Advenella kashmirensis	Anterior_nares	#8000ff	2	155.0	17.0	#ff4422	#583efd
Aeromonas hydrophila	L_Retroauricular_crease	#1fd3e1	5	13.0	2.0	#5a3bfd	#7c06ff
Aeromonas media	L_Retroauricular_crease	#1fd3e1	1	138.0	12.0	#ff8c49	#642cfe
Aeromonas rivuli	Anterior_nares	#8000ff	1	118.0	32.0	#e4cf74	#3473f8
Aeromonas sanarellii	Anterior_nares	#8000ff	1	145.0	24.0	#ff703a	#4856fb
Afipia clevelandensis	Anterior_nares	#8000ff	3	144.0	24.0	#ff733b	#4856fb
Afipia sp. P52-10	L_Retroauricular_crease	#1fd3e1	1	138.0	12.0	#ff8c49	#642cfe
Agrobacterium albertimagni	Anterior_nares	#8000ff	1	155.0	17.0	#ff4422	#583efd
Agrobacterium sp. LC34	Anterior_nares	#8000ff	2	115.0	24.0	#dbd87b	#4856fb
Agrobacterium sp. SUL3	Anterior_nares	#8000ff	8	115.0	24.0	#dbd87b	#4856fb
Agrobacterium tumefaciens	R_Retroauricular_crease	#9efaa2	16	115.0	24.0	#dbd87b	#4856fb
Aliihoeflea sp. 2WW	R_Retroauricular_crease	#9efaa2	4	63.0	1.0	#3febd5	#7e03ff
