TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter parvus	R_Retroauricular_crease	#9efaa2	3	136.0	1.0	#ff0000	#7e03ff
Acinetobacter soli	R_Retroauricular_crease	#9efaa2	2	33.0	1.0	#06aeed	#7e03ff
Acinetobacter sp. Ag2	R_Retroauricular_crease	#9efaa2	3	12.0	1.0	#5444fd	#7e03ff
Acinetobacter sp. VT 511	Anterior_nares	#8000ff	1	56.0	15.0	#52f5cb	#5247fc
Acinetobacter ursingii	R_Retroauricular_crease	#9efaa2	6	12.0	1.0	#5444fd	#7e03ff
Actinomyces johnsonii	Subgingival_plaque	#feb562	498	53.0	22.0	#46efd1	#396bf9
Actinomyces sp. ICM47	Tongue_dorsum	#ff3219	633	31.0	23.0	#0ca7ef	#386df9
Actinomyces sp. ICM54	Tongue_dorsum	#ff3219	354	71.0	23.0	#8bfeae	#386df9
Actinomyces sp. ICM58	Tongue_dorsum	#ff3219	399	71.0	23.0	#8bfeae	#386df9
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8e4a	618	11.0	24.0	#583efd	#3473f8
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff3219	430	31.0	23.0	#0ca7ef	#386df9
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8e4a	535	53.0	22.0	#46efd1	#396bf9
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff3219	335	31.0	23.0	#0ca7ef	#386df9
Actinomyces sp. ph3	Tongue_dorsum	#ff3219	346	31.0	23.0	#0ca7ef	#386df9
Actinomyces sp. S4-C9	Anterior_nares	#8000ff	1	3.0	18.0	#7610ff	#4856fb
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff3219	515	31.0	23.0	#0ca7ef	#386df9
Actinomyces vaccimaxillae	Anterior_nares	#8000ff	1	53.0	12.0	#46efd1	#5a3bfd
Actinomyces viscosus	Attached	#622ffe	584	53.0	22.0	#46efd1	#396bf9
Advenella kashmirensis	Anterior_nares	#8000ff	2	110.0	13.0	#ff914c	#583efd
Aeromonas rivuli	Anterior_nares	#8000ff	1	119.0	28.0	#ff6232	#2884f6
Aeromonas sanarellii	Anterior_nares	#8000ff	1	51.0	20.0	#3febd5	#425ffa
Afipia sp. P52-10	L_Retroauricular_crease	#1fd3e1	1	54.0	29.0	#4af2cf	#2489f5
Agrobacterium albertimagni	Anterior_nares	#8000ff	1	22.0	21.0	#2e7bf7	#3e65fa
Agrobacterium sp. LC34	Anterior_nares	#8000ff	2	101.0	31.0	#fbb965	#1e91f3
Aliihoeflea sp. 2WW	R_Retroauricular_crease	#9efaa2	4	136.0	1.0	#ff0000	#7e03ff
Aliivibrio salmonicida	Anterior_nares	#8000ff	1	86.0	26.0	#c2ea8c	#2e7bf7
Alistipes onderdonkii	Stool	#ded579	313	99.0	32.0	#f2c26b	#1996f3
Alistipes putredinis	Stool	#ded579	544	99.0	32.0	#f2c26b	#1996f3
Alistipes senegalensis	Stool	#ded579	306	99.0	32.0	#f2c26b	#1996f3
Alistipes shahii	Stool	#ded579	417	90.0	32.0	#d0e082	#1996f3
Alistipes sp. AL-1	Stool	#ded579	280	90.0	32.0	#d0e082	#1996f3
Alistipes sp. HGB5	Stool	#ded579	279	93.0	32.0	#dcd67a	#1996f3
Alistipes timonensis	Stool	#ded579	279	93.0	32.0	#dcd67a	#1996f3
Anoxybacillus tepidamans	Anterior_nares	#8000ff	1	1.0	19.0	#7e03ff	#445cfb
Arthrobacter sp. AK-YN10	Anterior_nares	#8000ff	1	109.0	27.0	#ff964f	#2981f6
Arthrobacter sp. L77	Anterior_nares	#8000ff	1	22.0	21.0	#2e7bf7	#3e65fa
Atopobium sp. BS2	Saliva	#beec8e	367	31.0	23.0	#0ca7ef	#386df9
Atopobium sp. ICM42b	Saliva	#beec8e	367	71.0	23.0	#8bfeae	#386df9
Atopococcus tabaci	Anterior_nares	#8000ff	1	53.0	12.0	#46efd1	#5a3bfd
Aurantimonas coralicida	Anterior_nares	#8000ff	1	53.0	12.0	#46efd1	#5a3bfd
Azonexus hydrophilus	Buccal_mucosa	#425ffa	1	18.0	40.0	#3e65fa	#01b3ec
Bacillus mycoides	L_Retroauricular_crease	#1fd3e1	1	48.0	35.0	#34e4d9	#11a0f1
Bacillus nealsonii	Anterior_nares	#8000ff	1	14.0	46.0	#4c50fc	#12c8e6
Bacillus sp. X1(2014)	R_Retroauricular_crease	#9efaa2	1	10.0	45.0	#5c38fd	#0fc4e7
Bacillus velezensis	Anterior_nares	#8000ff	1	1.0	19.0	#7e03ff	#445cfb
Bacteroides acidifaciens	Stool	#ded579	277	90.0	32.0	#d0e082	#1996f3
Bacteroides dorei	Stool	#ded579	404	90.0	32.0	#d0e082	#1996f3
Bacteroides faecichinchillae	Stool	#ded579	242	90.0	32.0	#d0e082	#1996f3
Bacteroides ovatus	Stool	#ded579	445	99.0	32.0	#f2c26b	#1996f3
[Bacteroides] pectinophilus	Stool	#ded579	255	90.0	32.0	#d0e082	#1996f3
Bacteroides sartorii	Stool	#ded579	279	90.0	32.0	#d0e082	#1996f3
Bacteroides sp. 1_1_30	Stool	#ded579	269	99.0	32.0	#f2c26b	#1996f3
Bacteroides sp. 2_2_4	Stool	#ded579	302	90.0	32.0	#d0e082	#1996f3
Bacteroides sp. 3_1_13	Stool	#ded579	276	99.0	32.0	#f2c26b	#1996f3
Bacteroides sp. 3_1_33FAA	Stool	#ded579	280	99.0	32.0	#f2c26b	#1996f3
Bacteroides sp. D20	Stool	#ded579	307	90.0	32.0	#d0e082	#1996f3
