TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinobacillus suis	Tongue_dorsum	#ff3219	1	39.0	2.0	#e2d176	#6e1cff
Actinobaculum sp. oral taxon 183	Subgingival_plaque	#feb562	106	5.0	1.0	#5444fd	#780dff
Actinomyces dentalis	Subgingival_plaque	#feb562	44	5.0	1.0	#5444fd	#780dff
Actinomyces gerencseriae	Subgingival_plaque	#feb562	33	5.0	1.0	#5444fd	#780dff
Actinomyces johnsonii	Subgingival_plaque	#feb562	20	5.0	1.0	#5444fd	#780dff
Actinomyces massiliensis	Supragingival_plaque	#ff8e4a	86	5.0	1.0	#5444fd	#780dff
Actinomyces naeslundii	Supragingival_plaque	#ff8e4a	81	5.0	1.0	#5444fd	#780dff
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8e4a	50	5.0	1.0	#5444fd	#780dff
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8e4a	30	41.0	0.0	#f4c069	#8000ff
Actinomyces sp. oral taxon 414	Subgingival_plaque	#feb562	16	5.0	1.0	#5444fd	#780dff
Actinomyces sp. oral taxon 848	Supragingival_plaque	#ff8e4a	15	5.0	1.0	#5444fd	#780dff
Actinomyces sp. oral taxon 849	Supragingival_plaque	#ff8e4a	2	5.0	1.0	#5444fd	#780dff
Actinomyces sp. ph3	Tongue_dorsum	#ff3219	257	53.0	7.0	#ff2c16	#425ffa
Actinomyces viscosus	Attached	#622ffe	56	41.0	0.0	#f4c069	#8000ff
Aggregatibacter segnis	Supragingival_plaque	#ff8e4a	86	5.0	1.0	#5444fd	#780dff
Alistipes shahii	Stool	#ded579	5	7.0	9.0	#425ffa	#3079f7
Anaerostipes hadrus	Stool	#ded579	2	39.0	10.0	#e2d176	#2686f5
Atopobium sp. BS2	Saliva	#beec8e	267	28.0	12.0	#7effb5	#149df1
Atopobium sp. ICM42b	Saliva	#beec8e	267	28.0	12.0	#7effb5	#149df1
Bacteroides cellulosilyticus	Stool	#ded579	2	7.0	9.0	#425ffa	#3079f7
Bacteroides finegoldii	Stool	#ded579	3	1.0	15.0	#780dff	#08bee9
Bacteroides intestinalis	Stool	#ded579	1	39.0	2.0	#e2d176	#6e1cff
Bacteroides salyersiae	Stool	#ded579	4	1.0	15.0	#780dff	#08bee9
Bacteroides stercoris	Stool	#ded579	20	44.0	17.0	#ffa055	#1acfe3
Bacteroides thetaiotaomicron	Stool	#ded579	3	3.0	16.0	#6629fe	#10c6e6
Bacteroidetes oral taxon 274	Subgingival_plaque	#feb562	150	5.0	1.0	#5444fd	#780dff
Bergeyella zoohelcum	R_Retroauricular_crease	#9efaa2	2	5.0	1.0	#5444fd	#780dff
Bifidobacterium bifidum	Stool	#ded579	5	34.0	13.0	#b4f295	#09a9ee
Bifidobacterium breve	Posterior_fornix	#7effb5	2	15.0	13.0	#08bee9	#09a9ee
Butyrivibrio crossotus	Stool	#ded579	6	2.0	9.0	#6e1cff	#3079f7
Campylobacter fetus	Keratinized_gingiva	#01b3ec	2	5.0	1.0	#5444fd	#780dff
Campylobacter gracilis	Subgingival_plaque	#feb562	113	5.0	1.0	#5444fd	#780dff
Campylobacter rectus	Subgingival_plaque	#feb562	108	5.0	1.0	#5444fd	#780dff
Capnocytophaga cynodegmi	R_Retroauricular_crease	#9efaa2	2	5.0	1.0	#5444fd	#780dff
Capnocytophaga ochracea	Supragingival_plaque	#ff8e4a	45	27.0	1.0	#74feba	#780dff
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8e4a	125	49.0	22.0	#ff6232	#48f1d0
Capnocytophaga sp. oral taxon 324	Subgingival_plaque	#feb562	17	52.0	1.0	#ff3b1e	#780dff
Capnocytophaga sp. oral taxon 326	Subgingival_plaque	#feb562	206	26.0	1.0	#6dfdbf	#780dff
Capnocytophaga sp. oral taxon 332	Supragingival_plaque	#ff8e4a	133	5.0	1.0	#5444fd	#780dff
Capnocytophaga sp. oral taxon 335	Supragingival_plaque	#ff8e4a	8	48.0	1.0	#ff703a	#780dff
Capnocytophaga sp. oral taxon 336	Subgingival_plaque	#feb562	44	26.0	1.0	#6dfdbf	#780dff
Capnocytophaga sp. oral taxon 338	Subgingival_plaque	#feb562	113	26.0	1.0	#6dfdbf	#780dff
Capnocytophaga sp. oral taxon 380	Supragingival_plaque	#ff8e4a	35	52.0	1.0	#ff3b1e	#780dff
Capnocytophaga sp. oral taxon 412	Supragingival_plaque	#ff8e4a	17	5.0	1.0	#5444fd	#780dff
Capnocytophaga sp. oral taxon 863	Supragingival_plaque	#ff8e4a	141	14.0	21.0	#01b3ec	#3febd5
Capnocytophaga sputigena	Supragingival_plaque	#ff8e4a	248	26.0	1.0	#6dfdbf	#780dff
Cardiobacterium hominis	Subgingival_plaque	#feb562	32	5.0	1.0	#5444fd	#780dff
Cardiobacterium valvarum	Subgingival_plaque	#feb562	30	5.0	1.0	#5444fd	#780dff
Carnobacterium divergens	Saliva	#beec8e	2	45.0	19.0	#ff964f	#2ddedc
