TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter baumannii	Keratinized_gingiva	#17cbe4	2	1.0	2.0	#1996f3	#1996f3
Acinetobacter junii	Anterior_nares	#8000ff	3	4.0	4.0	#ff964f	#4df3ce
Actinomyces gerencseriae	Subgingival_plaque	#ffac5c	2	0.0	2.0	#8000ff	#1996f3
Actinomyces israelii	Subgingival_plaque	#ffac5c	1	1.0	2.0	#1996f3	#1996f3
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	2	0.0	2.0	#8000ff	#1996f3
Actinomyces massiliensis	Supragingival_plaque	#ff8646	6	1.0	2.0	#1996f3	#1996f3
Actinomyces naeslundii	Supragingival_plaque	#ff8646	3	0.0	2.0	#8000ff	#1996f3
Actinomyces odontolyticus	Throat	#ff5c2f	1	1.0	2.0	#1996f3	#1996f3
Actinomyces oris	Supragingival_plaque	#ff8646	7	0.0	2.0	#8000ff	#1996f3
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	1	0.0	0.0	#8000ff	#8000ff
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	8	0.0	0.0	#8000ff	#8000ff
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	1	0.0	2.0	#8000ff	#1996f3
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8646	4	3.0	3.0	#b2f396	#18cde4
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff2f18	2	3.0	3.0	#b2f396	#18cde4
Actinomyces turicensis	Anterior_nares	#8000ff	2	0.0	5.0	#8000ff	#7effb5
Actinomyces viscosus	Attached	#622ffe	5	1.0	0.0	#1996f3	#8000ff
Afipia broomeae	Anterior_nares	#8000ff	13	0.0	2.0	#8000ff	#1996f3
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	1	0.0	2.0	#8000ff	#1996f3
Alcaligenes faecalis	Anterior_nares	#8000ff	1	3.0	3.0	#b2f396	#18cde4
Alistipes onderdonkii	Stool	#e8cb72	4	4.0	4.0	#ff964f	#4df3ce
Alistipes putredinis	Stool	#e8cb72	31	4.0	4.0	#ff964f	#4df3ce
Alistipes senegalensis	Stool	#e8cb72	4	4.0	4.0	#ff964f	#4df3ce
Alistipes shahii	Stool	#e8cb72	22	4.0	4.0	#ff964f	#4df3ce
Alistipes sp. HGB5	Stool	#e8cb72	2	4.0	4.0	#ff964f	#4df3ce
Alistipes timonensis	Stool	#e8cb72	1	4.0	4.0	#ff964f	#4df3ce
Alloiococcus otitis	Anterior_nares	#8000ff	2	3.0	3.0	#b2f396	#18cde4
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	2	4.0	4.0	#ff964f	#4df3ce
Anaerococcus provenciensis	L_Retroauricular_crease	#34e4d9	3	3.0	3.0	#b2f396	#18cde4
Atopobium parvulum	Saliva	#cbe486	2	0.0	0.0	#8000ff	#8000ff
Atopobium sp. BS2	Saliva	#cbe486	2	0.0	0.0	#8000ff	#8000ff
Atopobium sp. ICM42b	Saliva	#cbe486	1	0.0	0.0	#8000ff	#8000ff
Bacillus thermoamylovorans	Anterior_nares	#8000ff	3	3.0	3.0	#b2f396	#18cde4
bacterium LF-3	Stool	#e8cb72	1	3.0	3.0	#b2f396	#18cde4
Bacteroides caccae	Stool	#e8cb72	29	4.0	4.0	#ff964f	#4df3ce
