TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinomyces odontolyticus	Throat	#ff5c2f	12	1.0	0.0	#386df9	#8000ff
Actinomyces oris	Supragingival_plaque	#ff8646	4	3.0	1.0	#5af8c8	#386df9
Actinomyces sp. HPA0247	Tongue_dorsum	#ff2f18	12	1.0	0.0	#386df9	#8000ff
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	12	1.0	0.0	#386df9	#8000ff
Actinomyces sp. ICM54	Tongue_dorsum	#ff2f18	12	1.0	4.0	#386df9	#a2f9a0
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	12	1.0	0.0	#386df9	#8000ff
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	12	1.0	0.0	#386df9	#8000ff
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff2f18	12	1.0	0.0	#386df9	#8000ff
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	11	1.0	0.0	#386df9	#8000ff
Aggregatibacter actinomycetemcomitans	Buccal_mucosa	#445cfb	3	1.0	1.0	#386df9	#386df9
Aggregatibacter segnis	Supragingival_plaque	#ff8646	5	3.0	1.0	#5af8c8	#386df9
Akkermansia muciniphila	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Alistipes putredinis	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Alistipes shahii	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Alloprevotella rava	Saliva	#cbe486	12	1.0	0.0	#386df9	#8000ff
Atopobium parvulum	Saliva	#cbe486	12	1.0	0.0	#386df9	#8000ff
Atopobium rimae	Subgingival_plaque	#ffac5c	10	1.0	0.0	#386df9	#8000ff
Atopobium sp. BS2	Saliva	#cbe486	12	1.0	0.0	#386df9	#8000ff
Atopobium sp. ICM42b	Saliva	#cbe486	12	1.0	0.0	#386df9	#8000ff
Atopobium sp. oral taxon 199	Subgingival_plaque	#ffac5c	5	3.0	3.0	#5af8c8	#5af8c8
Bacteroides caccae	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Bacteroides coprocola	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Bacteroides coprophilus	Stool	#e8cb72	1	5.0	5.0	#ecc86f	#ecc86f
Bacteroides eggerthii	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Bacteroides finegoldii	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Bacteroides fragilis	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Bacteroides massiliensis	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Bacteroides plebeius	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Bacteroides sp. 4_3_47FAA	Stool	#e8cb72	1	5.0	5.0	#ecc86f	#ecc86f
Bacteroides stercoris	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Bacteroides uniformis	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Bacteroides vulgatus	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Barnesiella intestinihominis	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Bulleidia extructa	Throat	#ff5c2f	12	3.0	3.0	#5af8c8	#5af8c8
Butyricimonas virosa	Stool	#e8cb72	1	5.0	5.0	#ecc86f	#ecc86f
Campylobacter concisus	Attached	#622ffe	12	1.0	0.0	#386df9	#8000ff
Campylobacter curvus	Supragingival_plaque	#ff8646	2	7.0	6.0	#ff0000	#ff703a
Campylobacter gracilis	Subgingival_plaque	#ffac5c	7	3.0	3.0	#5af8c8	#5af8c8
Campylobacter hominis	R_Retroauricular_crease	#acf59a	2	7.0	6.0	#ff0000	#ff703a
Campylobacter rectus	Subgingival_plaque	#ffac5c	12	1.0	0.0	#386df9	#8000ff
Campylobacter showae	Supragingival_plaque	#ff8646	12	1.0	0.0	#386df9	#8000ff
Campylobacter sp. 10_1_50	Attached	#622ffe	6	3.0	1.0	#5af8c8	#386df9
Campylobacter sp. FOBRC14	Attached	#622ffe	2	7.0	6.0	#ff0000	#ff703a
Candidatus Saccharibacteria oral taxon TM7x	Saliva	#cbe486	12	1.0	0.0	#386df9	#8000ff
Capnocytophaga gingivalis	Supragingival_plaque	#ff8646	12	1.0	0.0	#386df9	#8000ff
Capnocytophaga sp. oral taxon 326	Subgingival_plaque	#ffac5c	10	1.0	0.0	#386df9	#8000ff
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	12	1.0	0.0	#386df9	#8000ff
Capnocytophaga sp. oral taxon 332	Supragingival_plaque	#ff8646	6	3.0	1.0	#5af8c8	#386df9
Capnocytophaga sp. oral taxon 338	Subgingival_plaque	#ffac5c	7	3.0	1.0	#5af8c8	#386df9
Capnocytophaga sp. oral taxon 863	Supragingival_plaque	#ff8646	6	3.0	1.0	#5af8c8	#386df9
Carnobacterium divergens	Saliva	#cbe486	2	2.0	2.0	#10c6e6	#10c6e6
Carnobacterium maltaromaticum	Hard_palate	#08acee	12	1.0	0.0	#386df9	#8000ff
Catonella morbi	Subgingival_plaque	#ffac5c	12	1.0	0.0	#386df9	#8000ff
Cellulomonas flavigena	Throat	#ff5c2f	2	7.0	6.0	#ff0000	#ff703a
Centipeda periodontii	Subgingival_plaque	#ffac5c	8	3.0	3.0	#5af8c8	#5af8c8
Chlamydia trachomatis	Keratinized_gingiva	#17cbe4	1	6.0	7.0	#ff703a	#ff0000
[Clostridium] leptum	L_Retroauricular_crease	#34e4d9	2	5.0	5.0	#ecc86f	#ecc86f
Clostridium sp. M62/1	Stool	#e8cb72	1	0.0	4.0	#8000ff	#a2f9a0
Corynebacterium argentoratense	Tongue_dorsum	#ff2f18	2	0.0	4.0	#8000ff	#a2f9a0
Corynebacterium durum	Supragingival_plaque	#ff8646	10	1.0	0.0	#386df9	#8000ff
Corynebacterium matruchotii	Supragingival_plaque	#ff8646	10	1.0	4.0	#386df9	#a2f9a0
Corynebacterium vitaeruminis	Throat	#ff5c2f	2	7.0	6.0	#ff0000	#ff703a
Dialister invisus	Stool	#e8cb72	10	1.0	6.0	#386df9	#ff703a
Dialister micraerophilus	Saliva	#cbe486	4	1.0	6.0	#386df9	#ff703a
Eggerthia catenaformis	Subgingival_plaque	#ffac5c	2	6.0	7.0	#ff703a	#ff0000
Eikenella corrodens	Subgingival_plaque	#ffac5c	2	5.0	5.0	#ecc86f	#ecc86f
Eubacterium brachy	Palatine_Tonsils	#70febc	12	3.0	3.0	#5af8c8	#5af8c8
[Eubacterium] eligens	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
[Eubacterium] nodatum	Subgingival_plaque	#ffac5c	2	7.0	6.0	#ff0000	#ff703a
[Eubacterium] rectale	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
[Eubacterium] sulci	Tongue_dorsum	#ff2f18	12	1.0	0.0	#386df9	#8000ff
Eubacterium ventriosum	Stool	#e8cb72	2	5.0	5.0	#ecc86f	#ecc86f
Faecalibacterium prausnitzii	Stool	#e8cb72	3	5.0	5.0	#ecc86f	#ecc86f
Filifactor alocis	Palatine_Tonsils	#70febc	10	3.0	3.0	#5af8c8	#5af8c8
