	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
0	Corynebacterium pseudodiphtheriticum	Corynebacterium propinquum	3.0	4	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7
1	Corynebacterium propinquum	Corynebacterium pseudodiphtheriticum	3.0	4	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7
2	Lawsonella clevelandensis	Gemella haemolysans	3.0	7	5	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	7
3	Gemella haemolysans	Lawsonella clevelandensis	3.0	5	7	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	7
4	Parabacteroides merdae	Corynebacterium ammoniagenes	3.0	3	3	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	7
5	Corynebacterium ammoniagenes	Parabacteroides merdae	3.0	3	3	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	7
6	Propionibacterium avidum	Corynebacterium durum	3.0	3	5	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	7
7	Corynebacterium durum	Propionibacterium avidum	3.0	5	3	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	7
8	Propionibacterium granulosum	Actinomyces oris	3.0	7	3	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	7
9	Actinomyces oris	Propionibacterium granulosum	3.0	3	7	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	7
10	Propionibacterium granulosum	Alistipes putredinis	3.0	7	5	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	7
11	Alistipes putredinis	Propionibacterium granulosum	3.0	5	7	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	7
12	Propionibacterium propionicum	Lawsonella clevelandensis	3.0	4	7	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	7
13	Lawsonella clevelandensis	Propionibacterium propionicum	3.0	7	4	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	7
14	Propionibacterium sp. KPL1844	Actinomyces oris	3.0	6	3	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	7
15	Actinomyces oris	Propionibacterium sp. KPL1844	3.0	3	6	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	7
16	Propionibacterium sp. KPL1844	Propionibacterium humerusii	3.0	6	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7
17	Propionibacterium humerusii	Propionibacterium sp. KPL1844	3.0	5	6	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	7
18	Rothia dentocariosa	Actinomyces oris	3.0	6	3	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	7
19	Actinomyces oris	Rothia dentocariosa	3.0	3	6	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	7
20	Ruminococcus faecis	Corynebacterium sp. KPL1818	3.0	4	6	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	7
21	Corynebacterium sp. KPL1818	Ruminococcus faecis	3.0	6	4	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	7
22	Streptococcus sanguinis	Lawsonella clevelandensis	3.0	5	7	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	7
23	Lawsonella clevelandensis	Streptococcus sanguinis	3.0	7	5	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	7
24	Streptococcus sanguinis	Propionibacterium propionicum	3.0	5	4	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	7
25	Propionibacterium propionicum	Streptococcus sanguinis	3.0	4	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	7
26	Veillonella parvula	Lautropia mirabilis	3.0	3	5	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	7
27	Lautropia mirabilis	Veillonella parvula	3.0	5	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	7
