TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Alloprevotella	Keratinized_gingiva	#17cbe4	2	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Capnocytophaga	Supragingival_plaque	#ff8646	2	1.0	1.0	#01b3ec	#ff0000	Mixed	#cccccc
Chlamydia	Keratinized_gingiva	#17cbe4	2	2.0	1.0	#7effb5	#ff0000	Mixed	#cccccc
Clostridium	Stool	#e8cb72	1	2.0	1.0	#7effb5	#ff0000	Mixed	#cccccc
Corynebacterium	Supragingival_plaque	#ff8646	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Gemella	Buccal_mucosa	#445cfb	2	2.0	1.0	#7effb5	#ff0000	Mixed	#cccccc
Granulicatella	Keratinized_gingiva	#17cbe4	2	2.0	1.0	#7effb5	#ff0000	Mixed	#cccccc
Haemophilus	Buccal_mucosa_NA	#2686f5	2	2.0	1.0	#7effb5	#ff0000	Mixed	#cccccc
Kingella	Supragingival_plaque	#ff8646	2	4.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Neisseria	Keratinized_gingiva	#17cbe4	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Porphyromonas	Saliva	#cbe486	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Prevotella	Palatine_Tonsils	#70febc	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Propionibacterium	R_Retroauricular_crease	#acf59a	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Runella	Keratinized_gingiva	#17cbe4	1	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Selenomonas	Supragingival_plaque	#ff8646	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Simonsiella	Keratinized_gingiva	#17cbe4	2	2.0	1.0	#7effb5	#ff0000	Mixed	#cccccc
Staphylococcus	L_Retroauricular_crease	#34e4d9	2	1.0	1.0	#01b3ec	#ff0000	Mixed	#cccccc
Streptococcus	Buccal_mucosa_NA	#2686f5	2	1.0	1.0	#01b3ec	#ff0000	Mixed	#cccccc
Veillonella	Attached	#622ffe	2	2.0	1.0	#7effb5	#ff0000	Mixed	#cccccc
Actinomyces	Tongue_dorsum	#ff2f18	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Bacteroides	Stool	#e8cb72	2	2.0	1.0	#7effb5	#ff0000	Mixed	#cccccc
