TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Afipia	Anterior_nares	#8000ff	2	16.0	1.0	#ffae5e	#6a22fe	Mixed	#cccccc
Alkaliflexus	Stool	#e8cb72	2	9.0	2.0	#5af8c8	#5247fc	Mixed	#cccccc
Anaerofustis	Stool	#e8cb72	11	12.0	4.0	#a2f9a0	#2489f5	Mixed	#cccccc
Bradyrhizobium	Anterior_nares	#8000ff	3	16.0	1.0	#ffae5e	#6a22fe	Mixed	#cccccc
Brevibacillus	Anterior_nares	#8000ff	1	17.0	6.0	#ff914c	#0ac0e8	Mixed	#cccccc
Candidatus Hamiltonella	Stool	#e8cb72	3	15.0	8.0	#ecc86f	#38e7d7	Mixed	#cccccc
Catabacter	Stool	#e8cb72	43	12.0	4.0	#a2f9a0	#2489f5	Mixed	#cccccc
Chthoniobacter	Stool	#e8cb72	2	12.0	4.0	#a2f9a0	#2489f5	Mixed	#cccccc
Cloacibacillus	Stool	#e8cb72	8	4.0	5.0	#208ef4	#0ea5ef	Mixed	#cccccc
Clostridium	Stool	#e8cb72	357	12.0	4.0	#a2f9a0	#2489f5	Mixed	#cccccc
Dialister	Stool	#e8cb72	182	4.0	5.0	#208ef4	#0ea5ef	Mixed	#cccccc
Dielma	Stool	#e8cb72	114	12.0	4.0	#a2f9a0	#2489f5	Mixed	#cccccc
Dysgonomonas	L_Retroauricular_crease	#34e4d9	36	4.0	5.0	#208ef4	#0ea5ef	Mixed	#cccccc
Eggerthella	Stool	#e8cb72	67	12.0	4.0	#a2f9a0	#2489f5	Mixed	#cccccc
Enterococcus	Anterior_nares	#8000ff	192	12.0	4.0	#a2f9a0	#2489f5	Mixed	#cccccc
Erwinia	Anterior_nares	#8000ff	5	15.0	8.0	#ecc86f	#38e7d7	Mixed	#cccccc
Fenollaria	Anterior_nares	#8000ff	11	3.0	10.0	#386df9	#66fcc2	Mixed	#cccccc
