TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
[Clostridium] bolteae	Stool	#b2f396	12	5.0	1.0	#beec8e	#5641fd
[Clostridium] clostridioforme	Stool	#b2f396	15	5.0	1.0	#beec8e	#5641fd
[Clostridium] innocuum	Stool	#b2f396	1	5.0	2.0	#beec8e	#2c7ef7
[Clostridium] saccharogumia	Stool	#b2f396	1	5.0	1.0	#beec8e	#5641fd
[Clostridium] scindens	Stool	#b2f396	1	5.0	2.0	#beec8e	#2c7ef7
[Clostridium] spiroforme	Stool	#b2f396	8	5.0	1.0	#beec8e	#5641fd
[Clostridium] symbiosum	Stool	#b2f396	9	5.0	1.0	#beec8e	#5641fd
[Eubacterium] eligens	Stool	#b2f396	15	5.0	1.0	#beec8e	#5641fd
[Eubacterium] hallii	Stool	#b2f396	11	5.0	1.0	#beec8e	#5641fd
[Eubacterium] rectale	Stool	#b2f396	26	5.0	1.0	#beec8e	#5641fd
[Eubacterium] siraeum	Stool	#b2f396	11	5.0	1.0	#beec8e	#5641fd
[Haemophilus] parasuis	Buccal_mucosa	#1996f3	7	0.0	6.0	#8000ff	#7effb5
[Ruminococcus] gnavus	Stool	#b2f396	11	5.0	1.0	#beec8e	#5641fd
[Ruminococcus] torques	Stool	#b2f396	3	5.0	1.0	#beec8e	#5641fd
Abiotrophia defectiva	Buccal_mucosa	#1996f3	28	0.0	6.0	#8000ff	#7effb5
Acetivibrio ethanolgignens	Stool	#b2f396	12	5.0	1.0	#beec8e	#5641fd
Acidaminococcus intestini	Stool	#b2f396	2	5.0	1.0	#beec8e	#5641fd
Acidaminococcus sp. BV3L6	Stool	#b2f396	2	5.0	1.0	#beec8e	#5641fd
Acidaminococcus sp. HPA0509	Stool	#b2f396	2	5.0	1.0	#beec8e	#5641fd
Acidovorax ebreus	Buccal_mucosa	#1996f3	1	8.0	7.0	#ff0000	#a8f79c
Acidovorax sp. JS42	Buccal_mucosa	#1996f3	1	8.0	7.0	#ff0000	#a8f79c
Acinetobacter lwoffii	Anterior_nares	#8000ff	1	3.0	3.0	#3febd5	#01b3ec
Acinetobacter sp. MDS7A	Anterior_nares	#8000ff	1	3.0	3.0	#3febd5	#01b3ec
Acinetobacter towneri	Anterior_nares	#8000ff	1	3.0	3.0	#3febd5	#01b3ec
