TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
[Clostridium] scindens	Stool	#b2f396	1	10.0	1.0	#3dead5	#7216ff
[Eubacterium] cellulosolvens	Stool	#b2f396	1	10.0	1.0	#3dead5	#7216ff
[Eubacterium] hallii	Stool	#b2f396	11	10.0	1.0	#3dead5	#7216ff
[Eubacterium] siraeum	Stool	#b2f396	11	10.0	1.0	#3dead5	#7216ff
[Haemophilus] ducreyi	Buccal_mucosa	#1996f3	2	5.0	0.0	#218cf4	#8000ff
[Haemophilus] parasuis	Buccal_mucosa	#1996f3	7	9.0	0.0	#2adddd	#8000ff
[Mannheimia] succiniciproducens	Buccal_mucosa	#1996f3	2	5.0	0.0	#218cf4	#8000ff
[Ruminococcus] gnavus	Stool	#b2f396	11	10.0	1.0	#3dead5	#7216ff
Acetivibrio ethanolgignens	Stool	#b2f396	11	10.0	1.0	#3dead5	#7216ff
Acidaminococcus sp. BV3L6	Stool	#b2f396	2	10.0	6.0	#3dead5	#2489f5
Acidaminococcus sp. HPA0509	Stool	#b2f396	2	10.0	6.0	#3dead5	#2489f5
Acidovorax ebreus	Buccal_mucosa	#1996f3	1	15.0	11.0	#9bfba5	#2adddd
Acidovorax sp. JS42	Buccal_mucosa	#1996f3	1	15.0	11.0	#9bfba5	#2adddd
Acinetobacter baumannii	Attached	#4e4dfc	11	18.0	5.0	#d4dd80	#3473f8
Acinetobacter johnsonii	Anterior_nares	#8000ff	3	18.0	5.0	#d4dd80	#3473f8
Acinetobacter junii	Anterior_nares	#8000ff	6	18.0	5.0	#d4dd80	#3473f8
Acinetobacter lwoffii	Anterior_nares	#8000ff	1	18.0	5.0	#d4dd80	#3473f8
Acinetobacter sp. MDS7A	Anterior_nares	#8000ff	1	18.0	5.0	#d4dd80	#3473f8
Acinetobacter towneri	Anterior_nares	#8000ff	2	18.0	5.0	#d4dd80	#3473f8
Actinobacillus minor	Buccal_mucosa	#1996f3	6	5.0	0.0	#218cf4	#8000ff
Actinobacillus pleuropneumoniae	Buccal_mucosa	#1996f3	3	5.0	0.0	#218cf4	#8000ff
Actinobacillus ureae	Buccal_mucosa	#1996f3	6	5.0	0.0	#218cf4	#8000ff
Actinomyces dentalis	Subgingival_plaque	#e4cf74	14	13.0	7.0	#74feba	#149df1
Actinomyces georgiae	Subgingival_plaque	#e4cf74	9	13.0	7.0	#74feba	#149df1
Actinomyces gerencseriae	Subgingival_plaque	#e4cf74	16	13.0	7.0	#74feba	#149df1
Actinomyces johnsonii	Subgingival_plaque	#e4cf74	20	14.0	7.0	#88ffaf	#149df1
Actinomyces massiliensis	Supragingival_plaque	#ff964f	25	14.0	7.0	#88ffaf	#149df1
Actinomyces sp. ICM47	Tongue_dorsum	#ff0000	17	17.0	8.0	#c0eb8d	#06aeed
Actinomyces sp. ICM54	Tongue_dorsum	#ff0000	10	17.0	8.0	#c0eb8d	#06aeed
Actinomyces sp. ICM58	Tongue_dorsum	#ff0000	9	17.0	8.0	#c0eb8d	#06aeed
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff0000	9	17.0	8.0	#c0eb8d	#06aeed
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff964f	11	14.0	7.0	#88ffaf	#149df1
Actinomyces sp. oral taxon 877	Supragingival_plaque	#ff964f	5	13.0	7.0	#74feba	#149df1
Actinomyces sp. ph3	Saliva	#7effb5	11	17.0	8.0	#c0eb8d	#06aeed
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff0000	18	17.0	8.0	#c0eb8d	#06aeed
Actinomyces viscosus	Supragingival_plaque	#ff964f	24	27.0	15.0	#ff0000	#66fcc2
Adlercreutzia equolifaciens	Stool	#b2f396	5	10.0	1.0	#3dead5	#7216ff
Alistipes indistinctus	Stool	#b2f396	6	10.0	6.0	#3dead5	#2489f5
Alistipes obesi	Stool	#b2f396	10	10.0	6.0	#3dead5	#2489f5
Alistipes onderdonkii	Stool	#b2f396	11	10.0	1.0	#3dead5	#7216ff
Alistipes putredinis	Stool	#b2f396	21	10.0	6.0	#3dead5	#2489f5
Alistipes senegalensis	Stool	#b2f396	10	10.0	6.0	#3dead5	#2489f5
Alistipes shahii	Stool	#b2f396	13	10.0	6.0	#3dead5	#2489f5
Alistipes sp. AL-1	Stool	#b2f396	9	10.0	6.0	#3dead5	#2489f5
Alistipes sp. HGB5	Stool	#b2f396	9	10.0	1.0	#3dead5	#7216ff
Alistipes timonensis	Stool	#b2f396	8	10.0	1.0	#3dead5	#7216ff
Aliterella atlantica	Anterior_nares	#8000ff	1	18.0	5.0	#d4dd80	#3473f8
Alloprevotella tannerae	Subgingival_plaque	#e4cf74	21	13.0	7.0	#74feba	#149df1
alpha proteobacterium LLX12A	Anterior_nares	#8000ff	1	18.0	5.0	#d4dd80	#3473f8
Alysiella crassa	Attached	#4e4dfc	2	9.0	0.0	#2adddd	#8000ff
Anaerococcus lactolyticus	Posterior_fornix	#4df3ce	2	26.0	21.0	#ff1f10	#c4e88a
Anaerococcus prevotii	Posterior_fornix	#4df3ce	2	24.0	19.0	#ff592d	#a4f89f
Anaerococcus provenciensis	Anterior_nares	#8000ff	5	8.0	10.0	#17cbe4	#1acfe3
Anaerococcus sp. PH9	Posterior_fornix	#4df3ce	2	26.0	21.0	#ff1f10	#c4e88a
Anaerococcus tetradius	Posterior_fornix	#4df3ce	2	7.0	13.0	#04b9ea	#48f1d0
Anaerofustis stercorihominis	Stool	#b2f396	1	10.0	1.0	#3dead5	#7216ff
Anaeroglobus geminatus	Saliva	#7effb5	8	14.0	7.0	#88ffaf	#149df1
Anaerostipes caccae	Stool	#b2f396	2	6.0	3.0	#10a2f0	#5247fc
Anaerostipes hadrus	Stool	#b2f396	7	10.0	1.0	#3dead5	#7216ff
Anaerostipes sp. 3_2_56FAA	Stool	#b2f396	2	6.0	3.0	#10a2f0	#5247fc
Anaerotruncus colihominis	Stool	#b2f396	9	10.0	1.0	#3dead5	#7216ff
Arcanobacterium haemolyticum	Supragingival_plaque	#ff964f	1	14.0	7.0	#88ffaf	#149df1
Arcanobacterium sp. S3PF19	Anterior_nares	#8000ff	1	26.0	18.0	#ff1f10	#96fca7
Atopobium parvulum	Saliva	#7effb5	18	17.0	8.0	#c0eb8d	#06aeed
Atopobium sp. BS2	Saliva	#7effb5	10	17.0	8.0	#c0eb8d	#06aeed
Atopobium sp. ICM42b	Saliva	#7effb5	11	17.0	8.0	#c0eb8d	#06aeed
