	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
0	[Eubacterium] rectale	[Eubacterium] dolichum	0.945294177006	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9
1	[Eubacterium] dolichum	[Eubacterium] rectale	0.945294177006	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9
2	Acinetobacter baumannii	[Eubacterium] eligens	1.0	1	1	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	9
3	[Eubacterium] eligens	Acinetobacter baumannii	1.0	1	1	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	9
4	Acinetobacter johnsonii	[Eubacterium] eligens	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	9
5	[Eubacterium] eligens	Acinetobacter johnsonii	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	9
6	Acinetobacter johnsonii	Acinetobacter baumannii	1.0	1	1	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	9
7	Acinetobacter baumannii	Acinetobacter johnsonii	1.0	1	1	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	9
8	Afipia broomeae	[Eubacterium] dolichum	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	9
9	[Eubacterium] dolichum	Afipia broomeae	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	9
10	Afipia broomeae	[Eubacterium] rectale	0.945294177006	1	2	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	9
11	[Eubacterium] rectale	Afipia broomeae	0.945294177006	2	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	9
12	Akkermansia muciniphila	[Eubacterium] eligens	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9
13	[Eubacterium] eligens	Akkermansia muciniphila	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9
14	Akkermansia muciniphila	Acinetobacter baumannii	1.0	1	1	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	9
15	Acinetobacter baumannii	Akkermansia muciniphila	1.0	1	1	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	9
16	Akkermansia muciniphila	Acinetobacter johnsonii	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	9
17	Acinetobacter johnsonii	Akkermansia muciniphila	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	9
18	Alistipes putredinis	[Eubacterium] eligens	0.945294177006	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9
19	[Eubacterium] eligens	Alistipes putredinis	0.945294177006	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9
20	Alistipes putredinis	Acinetobacter baumannii	0.945294177006	2	1	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	9
21	Acinetobacter baumannii	Alistipes putredinis	0.945294177006	1	2	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	9
