	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
19	[Eubacterium] yurii	Actinomyces meyeri	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
20	Actinomyces meyeri	Actinobaculum sp. oral taxon 183	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
21	Actinobaculum sp. oral taxon 183	Actinomyces meyeri	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
22	Actinomyces meyeri	Actinomyces massiliensis	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
23	Actinomyces massiliensis	Actinomyces meyeri	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
24	Actinomyces naeslundii	[Eubacterium] rectale	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2
25	[Eubacterium] rectale	Actinomyces naeslundii	1.0	1	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2
26	Actinomyces naeslundii	Actinomyces graevenitzii	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2
27	Actinomyces graevenitzii	Actinomyces naeslundii	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2
28	Actinomyces odontolyticus	[Eubacterium] rectale	1.0	1	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	2
29	[Eubacterium] rectale	Actinomyces odontolyticus	1.0	1	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	2
30	Actinomyces odontolyticus	Abiotrophia defectiva	1.0	1	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	2
31	Abiotrophia defectiva	Actinomyces odontolyticus	1.0	2	1	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	2
32	Actinomyces odontolyticus	Actinomyces georgiae	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	2
33	Actinomyces georgiae	Actinomyces odontolyticus	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2
34	Actinomyces odontolyticus	Actinomyces graevenitzii	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2
35	Actinomyces graevenitzii	Actinomyces odontolyticus	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2
36	Actinomyces odontolyticus	Actinomyces naeslundii	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2
37	Actinomyces naeslundii	Actinomyces odontolyticus	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2
38	Actinomyces oris	[Eubacterium] rectale	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2
39	[Eubacterium] rectale	Actinomyces oris	1.0	1	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2
40	Actinomyces oris	Actinomyces graevenitzii	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2
41	Actinomyces graevenitzii	Actinomyces oris	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2
42	Actinomyces oris	Actinomyces odontolyticus	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2
43	Actinomyces odontolyticus	Actinomyces oris	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2
44	Actinomyces sp. oral taxon 170	[Eubacterium] yurii	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
45	[Eubacterium] yurii	Actinomyces sp. oral taxon 170	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
46	Actinomyces sp. oral taxon 170	Actinomyces massiliensis	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
47	Actinomyces massiliensis	Actinomyces sp. oral taxon 170	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
48	Actinomyces sp. oral taxon 170	Actinomyces meyeri	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
49	Actinomyces meyeri	Actinomyces sp. oral taxon 170	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
50	Actinomyces sp. oral taxon 171	[Eubacterium] rectale	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2
51	[Eubacterium] rectale	Actinomyces sp. oral taxon 171	1.0	1	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2
52	Actinomyces sp. oral taxon 171	Actinomyces graevenitzii	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2
53	Actinomyces graevenitzii	Actinomyces sp. oral taxon 171	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2
54	Actinomyces sp. oral taxon 171	Actinomyces odontolyticus	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2
55	Actinomyces odontolyticus	Actinomyces sp. oral taxon 171	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2
56	Actinomyces sp. oral taxon 171	Actinomyces oris	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
57	Actinomyces oris	Actinomyces sp. oral taxon 171	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
58	Actinomyces sp. oral taxon 175	[Eubacterium] yurii	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
59	[Eubacterium] yurii	Actinomyces sp. oral taxon 175	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
60	Actinomyces sp. oral taxon 175	Actinomyces massiliensis	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
61	Actinomyces massiliensis	Actinomyces sp. oral taxon 175	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
62	Actinomyces sp. oral taxon 175	Actinomyces meyeri	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
63	Actinomyces meyeri	Actinomyces sp. oral taxon 175	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
64	Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 170	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
65	Actinomyces sp. oral taxon 170	Actinomyces sp. oral taxon 175	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
66	Actinomyces sp. oral taxon 178	[Eubacterium] yurii	1.0	1	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
67	[Eubacterium] yurii	Actinomyces sp. oral taxon 178	1.0	2	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
68	Actinomyces sp. oral taxon 178	Actinobaculum sp. oral taxon 183	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
69	Actinobaculum sp. oral taxon 183	Actinomyces sp. oral taxon 178	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
70	Actinomyces sp. oral taxon 178	Actinomyces johnsonii	1.0	1	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
71	Actinomyces johnsonii	Actinomyces sp. oral taxon 178	1.0	2	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
72	Actinomyces sp. oral taxon 178	Actinomyces massiliensis	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
73	Actinomyces massiliensis	Actinomyces sp. oral taxon 178	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
74	Actinomyces sp. oral taxon 178	Actinomyces meyeri	1.0	1	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
75	Actinomyces meyeri	Actinomyces sp. oral taxon 178	1.0	1	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
76	Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 170	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
77	Actinomyces sp. oral taxon 170	Actinomyces sp. oral taxon 178	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
78	Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 175	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
79	Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 178	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
80	Actinomyces sp. oral taxon 180	[Eubacterium] infirmum	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2
81	[Eubacterium] infirmum	Actinomyces sp. oral taxon 180	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	2
82	Actinomyces sp. oral taxon 180	[Eubacterium] rectale	1.0	1	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2
83	[Eubacterium] rectale	Actinomyces sp. oral taxon 180	1.0	1	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2
84	Actinomyces sp. oral taxon 180	Abiotrophia defectiva	1.0	1	2	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	2
85	Abiotrophia defectiva	Actinomyces sp. oral taxon 180	1.0	2	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	2
86	Actinomyces sp. oral taxon 180	Actinomyces georgiae	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2
87	Actinomyces georgiae	Actinomyces sp. oral taxon 180	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	2
88	Actinomyces sp. oral taxon 180	Actinomyces graevenitzii	1.0	1	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	2
89	Actinomyces graevenitzii	Actinomyces sp. oral taxon 180	1.0	1	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	2
90	Actinomyces sp. oral taxon 180	Actinomyces naeslundii	1.0	1	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	2
91	Actinomyces naeslundii	Actinomyces sp. oral taxon 180	1.0	2	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	2
92	Actinomyces sp. oral taxon 180	Actinomyces odontolyticus	1.0	1	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	2
93	Actinomyces odontolyticus	Actinomyces sp. oral taxon 180	1.0	1	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	2
94	Actinomyces sp. oral taxon 180	Actinomyces oris	1.0	1	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	2
95	Actinomyces oris	Actinomyces sp. oral taxon 180	1.0	2	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	2
96	Actinomyces sp. oral taxon 180	Actinomyces sp. oral taxon 171	1.0	1	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	2
97	Actinomyces sp. oral taxon 171	Actinomyces sp. oral taxon 180	1.0	2	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	2
98	Actinomyces sp. oral taxon 414	[Eubacterium] rectale	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2
99	[Eubacterium] rectale	Actinomyces sp. oral taxon 414	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2
100	Actinomyces sp. oral taxon 414	Actinomyces graevenitzii	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2
101	Actinomyces graevenitzii	Actinomyces sp. oral taxon 414	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	2
102	Actinomyces sp. oral taxon 414	Actinomyces odontolyticus	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2
103	Actinomyces odontolyticus	Actinomyces sp. oral taxon 414	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	2
104	Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 180	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	2
105	Actinomyces sp. oral taxon 180	Actinomyces sp. oral taxon 414	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2
106	Actinomyces sp. oral taxon 848	Actinomyces sp. oral taxon 178	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
107	Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 848	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
108	Actinomyces sp. oral taxon 849	[Eubacterium] yurii	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
109	[Eubacterium] yurii	Actinomyces sp. oral taxon 849	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
110	Actinomyces sp. oral taxon 849	Actinomyces massiliensis	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
111	Actinomyces massiliensis	Actinomyces sp. oral taxon 849	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
112	Actinomyces sp. oral taxon 849	Actinomyces meyeri	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
113	Actinomyces meyeri	Actinomyces sp. oral taxon 849	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
114	Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 170	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
115	Actinomyces sp. oral taxon 170	Actinomyces sp. oral taxon 849	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
116	Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 175	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
117	Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 849	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
118	Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 178	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
119	Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 849	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
120	Actinomyces sp. oral taxon 877	[Eubacterium] yurii	1.0	1	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
121	[Eubacterium] yurii	Actinomyces sp. oral taxon 877	1.0	2	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
122	Actinomyces sp. oral taxon 877	Actinobaculum sp. oral taxon 183	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
123	Actinobaculum sp. oral taxon 183	Actinomyces sp. oral taxon 877	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
124	Actinomyces sp. oral taxon 877	Actinomyces johnsonii	1.0	1	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
125	Actinomyces johnsonii	Actinomyces sp. oral taxon 877	1.0	2	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
126	Actinomyces sp. oral taxon 877	Actinomyces massiliensis	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
127	Actinomyces massiliensis	Actinomyces sp. oral taxon 877	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
128	Actinomyces sp. oral taxon 877	Actinomyces meyeri	1.0	1	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
129	Actinomyces meyeri	Actinomyces sp. oral taxon 877	1.0	1	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
130	Actinomyces sp. oral taxon 877	Actinomyces sp. oral taxon 170	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
131	Actinomyces sp. oral taxon 170	Actinomyces sp. oral taxon 877	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
132	Actinomyces sp. oral taxon 877	Actinomyces sp. oral taxon 175	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
133	Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 877	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
134	Actinomyces sp. oral taxon 877	Actinomyces sp. oral taxon 178	1.0	1	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
135	Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 877	1.0	1	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
136	Actinomyces sp. oral taxon 877	Actinomyces sp. oral taxon 849	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
137	Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 877	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
138	Actinomyces timonensis	Actinomyces meyeri	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
139	Actinomyces meyeri	Actinomyces timonensis	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
140	Actinomyces timonensis	Actinomyces sp. oral taxon 178	1.0	2	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
141	Actinomyces sp. oral taxon 178	Actinomyces timonensis	1.0	1	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
142	Actinomyces viscosus	[Eubacterium] yurii	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
143	[Eubacterium] yurii	Actinomyces viscosus	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
144	Actinomyces viscosus	Actinomyces massiliensis	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
145	Actinomyces massiliensis	Actinomyces viscosus	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
146	Actinomyces viscosus	Actinomyces meyeri	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
147	Actinomyces meyeri	Actinomyces viscosus	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
148	Actinomyces viscosus	Actinomyces sp. oral taxon 170	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
149	Actinomyces sp. oral taxon 170	Actinomyces viscosus	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
150	Actinomyces viscosus	Actinomyces sp. oral taxon 175	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
151	Actinomyces sp. oral taxon 175	Actinomyces viscosus	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
152	Actinomyces viscosus	Actinomyces sp. oral taxon 178	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
153	Actinomyces sp. oral taxon 178	Actinomyces viscosus	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
154	Actinomyces viscosus	Actinomyces sp. oral taxon 849	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
155	Actinomyces sp. oral taxon 849	Actinomyces viscosus	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
156	Actinomyces viscosus	Actinomyces sp. oral taxon 877	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
157	Actinomyces sp. oral taxon 877	Actinomyces viscosus	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
158	Afipia birgiae	[Eubacterium] yurii	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
159	[Eubacterium] yurii	Afipia birgiae	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
160	Afipia birgiae	Actinobaculum sp. oral taxon 183	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
161	Actinobaculum sp. oral taxon 183	Afipia birgiae	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
162	Afipia birgiae	Actinomyces johnsonii	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
163	Actinomyces johnsonii	Afipia birgiae	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
164	Afipia birgiae	Actinomyces massiliensis	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
165	Actinomyces massiliensis	Afipia birgiae	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
