TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Alloprevotella	Keratinized_gingiva	#17cbe4	2	2.0	0.0	#01b3ec	#8000ff
Capnocytophaga	Supragingival_plaque	#ff8646	2	8.0	1.0	#ff0000	#ff0000
Chlamydia	Keratinized_gingiva	#17cbe4	2	1.0	1.0	#425ffa	#ff0000
Clostridium	Stool	#e8cb72	1	8.0	1.0	#ff0000	#ff0000
Corynebacterium	Supragingival_plaque	#ff8646	2	2.0	0.0	#01b3ec	#8000ff
Gemella	Buccal_mucosa	#445cfb	2	8.0	1.0	#ff0000	#ff0000
Granulicatella	Keratinized_gingiva	#17cbe4	2	4.0	1.0	#7effb5	#ff0000
Haemophilus	Buccal_mucosa_NA	#2686f5	2	7.0	1.0	#ff6232	#ff0000
Kingella	Supragingival_plaque	#ff8646	2	2.0	0.0	#01b3ec	#8000ff
Neisseria	Keratinized_gingiva	#17cbe4	2	2.0	0.0	#01b3ec	#8000ff
Porphyromonas	Saliva	#cbe486	2	2.0	0.0	#01b3ec	#8000ff
Prevotella	Palatine_Tonsils	#70febc	2	2.0	0.0	#01b3ec	#8000ff
Propionibacterium	R_Retroauricular_crease	#acf59a	2	2.0	0.0	#01b3ec	#8000ff
Runella	Keratinized_gingiva	#17cbe4	1	2.0	0.0	#01b3ec	#8000ff
Selenomonas	Supragingival_plaque	#ff8646	2	2.0	0.0	#01b3ec	#8000ff
Simonsiella	Keratinized_gingiva	#17cbe4	2	8.0	1.0	#ff0000	#ff0000
Staphylococcus	L_Retroauricular_crease	#34e4d9	2	5.0	1.0	#beec8e	#ff0000
Streptococcus	Buccal_mucosa_NA	#2686f5	2	0.0	1.0	#8000ff	#ff0000
Veillonella	Attached	#622ffe	2	6.0	1.0	#feb562	#ff0000
Actinomyces	Tongue_dorsum	#ff2f18	2	2.0	0.0	#01b3ec	#8000ff
Bacteroides	Stool	#e8cb72	2	3.0	1.0	#3febd5	#ff0000
