TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter	Anterior_nares	#8000ff	12	6.0	2.0	#34e4d9	#3c68f9
Alloiococcus	Anterior_nares	#8000ff	2	5.0	6.0	#17cbe4	#4df3ce
Barnesiella	Stool	#e8cb72	20	15.0	7.0	#ff5c2f	#6efebe
Bergeyella	R_Retroauricular_crease	#acf59a	1	11.0	6.0	#cbe486	#4df3ce
Blautia	Stool	#e8cb72	5	15.0	7.0	#ff5c2f	#6efebe
Bulleidia	Throat	#ff5c2f	1	10.0	8.0	#acf59a	#90feab
Butyricimonas	Stool	#e8cb72	9	15.0	7.0	#ff5c2f	#6efebe
Butyrivibrio	Stool	#e8cb72	5	10.0	8.0	#acf59a	#90feab
Capnocytophaga	Supragingival_plaque	#ff8646	16	8.0	0.0	#70febc	#8000ff
Catenibacterium	Stool	#e8cb72	2	14.0	5.0	#ff8646	#2adddd
Caulobacter	Anterior_nares	#8000ff	3	17.0	1.0	#ff0000	#5e35fe
Chryseobacterium	R_Retroauricular_crease	#acf59a	3	13.0	4.0	#ffac5c	#08bee9
Collinsella	Stool	#e8cb72	3	14.0	5.0	#ff8646	#2adddd
Corynebacterium	Supragingival_plaque	#ff8646	44	8.0	0.0	#70febc	#8000ff
Curvibacter	Anterior_nares	#8000ff	3	1.0	6.0	#622ffe	#4df3ce
Dolosigranulum	Anterior_nares	#8000ff	3	1.0	6.0	#622ffe	#4df3ce
Elizabethkingia	Anterior_nares	#8000ff	3	17.0	1.0	#ff0000	#5e35fe
Empedobacter	Anterior_nares	#8000ff	1	4.0	6.0	#08acee	#4df3ce
Enhydrobacter	R_Retroauricular_crease	#acf59a	3	12.0	10.0	#e8cb72	#d4dd80
Enterobacter	Anterior_nares	#8000ff	3	1.0	6.0	#622ffe	#4df3ce
Enterococcus	Anterior_nares	#8000ff	3	10.0	8.0	#acf59a	#90feab
Erysipelatoclostridium	Stool	#e8cb72	1	2.0	5.0	#445cfb	#2adddd
Eubacterium	Palatine_Tonsils	#70febc	24	15.0	7.0	#ff5c2f	#6efebe
Faecalibacterium	Stool	#e8cb72	29	15.0	7.0	#ff5c2f	#6efebe
Granulicatella	Keratinized_gingiva	#17cbe4	5	1.0	6.0	#622ffe	#4df3ce
Herbaspirillum	Vaginal_introitus	#ff0000	34	17.0	1.0	#ff0000	#5e35fe
Hippea	Posterior_fornix	#8efeac	1	10.0	8.0	#acf59a	#90feab
Hungatella	Stool	#e8cb72	3	2.0	5.0	#445cfb	#2adddd
Intestinimonas	Stool	#e8cb72	5	15.0	7.0	#ff5c2f	#6efebe
Klebsiella	Anterior_nares	#8000ff	1	4.0	6.0	#08acee	#4df3ce
Kocuria	Anterior_nares	#8000ff	2	12.0	10.0	#e8cb72	#d4dd80
