TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Aliihoeflea	R_Retroauricular_crease	#acf59a	3	1.0	4.0	#7019ff	#3c68f9
Alkaliphilus	Anterior_nares	#8000ff	2	12.0	0.0	#52f5cb	#8000ff
Altererythrobacter	L_Retroauricular_crease	#34e4d9	1	3.0	6.0	#4c50fc	#1996f3
Arcobacter	L_Retroauricular_crease	#34e4d9	2	12.0	0.0	#52f5cb	#8000ff
Asticcacaulis	R_Retroauricular_crease	#acf59a	1	3.0	6.0	#4c50fc	#1996f3
Azohydromonas	Anterior_nares	#8000ff	1	8.0	3.0	#0dc2e8	#4e4dfc
Azotobacter	R_Retroauricular_crease	#acf59a	1	28.0	1.0	#ff1c0e	#7019ff
Bilophila	Stool	#e8cb72	1	28.0	1.0	#ff1c0e	#7019ff
Butyricicoccus	Stool	#e8cb72	3	9.0	0.0	#1fd3e1	#8000ff
Caballeronia	R_Retroauricular_crease	#acf59a	1	8.0	3.0	#0dc2e8	#4e4dfc
Cellulomonas	Stool	#e8cb72	1	8.0	3.0	#0dc2e8	#4e4dfc
Centipeda	Subgingival_plaque	#ffac5c	1	20.0	14.0	#ded579	#6efebe
Chlamydia	Keratinized_gingiva	#17cbe4	6	17.0	9.0	#abf69b	#18cde4
Citrobacter	Anterior_nares	#8000ff	2	12.0	0.0	#52f5cb	#8000ff
Conchiformibius	R_Retroauricular_crease	#acf59a	8	14.0	12.0	#76ffb9	#4df3ce
Cryptobacterium	Saliva	#cbe486	2	10.0	13.0	#2fe0db	#5df9c7
Cupriavidus	Mid_vagina	#52f5cb	1	8.0	3.0	#0dc2e8	#4e4dfc
Curtobacterium	L_Retroauricular_crease	#34e4d9	2	29.0	8.0	#ff0000	#08bee9
Curvibacter	Anterior_nares	#8000ff	2	29.0	8.0	#ff0000	#08bee9
Dechloromonas	Buccal_mucosa	#445cfb	3	12.0	0.0	#52f5cb	#8000ff
Defluviitalea	L_Retroauricular_crease	#34e4d9	9	24.0	19.0	#ff8444	#c2ea8c
Dermacoccus	Anterior_nares	#8000ff	4	11.0	4.0	#40ecd4	#3c68f9
Desulfovibrio	Stool	#e8cb72	1	8.0	3.0	#0dc2e8	#4e4dfc
Diaphorobacter	Buccal_mucosa	#445cfb	1	5.0	5.0	#2981f6	#2c7ef7
Dyadobacter	R_Retroauricular_crease	#acf59a	2	12.0	0.0	#52f5cb	#8000ff
