TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Bergeyella	R_Retroauricular_crease	#acf59a	1	10.0	1.0	#ffa95b	#5c38fd
Brochothrix	Saliva	#cbe486	2	0.0	2.0	#8000ff	#386df9
Bulleidia	Throat	#ff5c2f	1	3.0	3.0	#0ca7ef	#149df1
Caulobacter	Anterior_nares	#8000ff	3	0.0	2.0	#8000ff	#386df9
Collinsella	Stool	#e8cb72	3	2.0	8.0	#3176f8	#a2f9a0
Curvibacter	Anterior_nares	#8000ff	3	0.0	2.0	#8000ff	#386df9
Dolosigranulum	Anterior_nares	#8000ff	3	0.0	2.0	#8000ff	#386df9
Enhydrobacter	R_Retroauricular_crease	#acf59a	3	13.0	6.0	#ff0000	#5af8c8
Enterobacter	Anterior_nares	#8000ff	3	0.0	2.0	#8000ff	#386df9
Erysipelatoclostridium	Stool	#e8cb72	1	9.0	7.0	#e0d377	#7effb5
Granulicatella	Keratinized_gingiva	#17cbe4	5	5.0	0.0	#44eed2	#8000ff
Hippea	Posterior_fornix	#8efeac	1	3.0	3.0	#0ca7ef	#149df1
Hungatella	Stool	#e8cb72	3	2.0	8.0	#3176f8	#a2f9a0
Klebsiella	Anterior_nares	#8000ff	1	7.0	11.0	#92fda9	#ffa055
Kocuria	Anterior_nares	#8000ff	2	4.0	6.0	#1dd1e2	#5af8c8
Lachnoclostridium	Stool	#e8cb72	3	2.0	8.0	#3176f8	#a2f9a0
Lachnospira	Stool	#e8cb72	1	3.0	3.0	#0ca7ef	#149df1
Leuconostoc	L_Retroauricular_crease	#34e4d9	2	0.0	2.0	#8000ff	#386df9
Listeria	L_Retroauricular_crease	#34e4d9	1	12.0	10.0	#ff3e1f	#ecc86f
Marvinbryantia	Stool	#e8cb72	1	3.0	3.0	#0ca7ef	#149df1
Methylobacterium	Anterior_nares	#8000ff	1	11.0	12.0	#ff793e	#ff703a
Micrococcus	L_Retroauricular_crease	#34e4d9	2	13.0	6.0	#ff0000	#5af8c8
Moraxella	Anterior_nares	#8000ff	2	0.0	2.0	#8000ff	#386df9
Nosocomiicoccus	Anterior_nares	#8000ff	2	6.0	9.0	#6afdc0	#c6e789
Odoribacter	Stool	#e8cb72	21	12.0	4.0	#ff3e1f	#10c6e6
Oscillibacter	Stool	#e8cb72	18	12.0	4.0	#ff3e1f	#10c6e6
Oxalobacter	Stool	#e8cb72	2	2.0	8.0	#3176f8	#a2f9a0
Paenibacillus	R_Retroauricular_crease	#acf59a	4	13.0	6.0	#ff0000	#5af8c8
Pantoea	R_Retroauricular_crease	#acf59a	2	0.0	2.0	#8000ff	#386df9
Paracoccus	R_Retroauricular_crease	#acf59a	4	4.0	6.0	#1dd1e2	#5af8c8
Parvimonas	Subgingival_plaque	#ffac5c	3	1.0	5.0	#5a3bfd	#37e6d8
Pediococcus	L_Retroauricular_crease	#34e4d9	1	10.0	1.0	#ffa95b	#5c38fd
Pedobacter	Anterior_nares	#8000ff	1	8.0	14.0	#b9ef92	#ff0000
Peptoclostridium	L_Retroauricular_crease	#34e4d9	1	3.0	3.0	#0ca7ef	#149df1
Phascolarctobacterium	Stool	#e8cb72	2	2.0	8.0	#3176f8	#a2f9a0
Planomicrobium	Anterior_nares	#8000ff	1	7.0	11.0	#92fda9	#ffa055
Pseudobutyrivibrio	Stool	#e8cb72	1	3.0	3.0	#0ca7ef	#149df1
Pseudochrobactrum	Anterior_nares	#8000ff	1	10.0	1.0	#ffa95b	#5c38fd
Pseudoflavonifractor	Stool	#e8cb72	1	2.0	13.0	#3176f8	#ff3b1e
Rheinheimera	Anterior_nares	#8000ff	1	7.0	11.0	#92fda9	#ffa055
Rickettsiella	Anterior_nares	#8000ff	1	7.0	11.0	#92fda9	#ffa055
Sphingobacterium	L_Retroauricular_crease	#34e4d9	1	10.0	1.0	#ffa95b	#5c38fd
Subdoligranulum	Stool	#e8cb72	2	2.0	8.0	#3176f8	#a2f9a0
Tannerella	Subgingival_plaque	#ffac5c	3	0.0	2.0	#8000ff	#386df9
Tepidiphilus	Anterior_nares	#8000ff	2	0.0	2.0	#8000ff	#386df9
Alcaligenes	Anterior_nares	#8000ff	1	10.0	1.0	#ffa95b	#5c38fd
Alloiococcus	Anterior_nares	#8000ff	2	0.0	2.0	#8000ff	#386df9
Arcanobacterium	L_Retroauricular_crease	#34e4d9	1	3.0	3.0	#0ca7ef	#149df1
Catenibacterium	Stool	#e8cb72	2	2.0	8.0	#3176f8	#a2f9a0
Bosea	R_Retroauricular_crease	#acf59a	2	13.0	6.0	#ff0000	#5af8c8
Butyricicoccus	Stool	#e8cb72	1	9.0	7.0	#e0d377	#7effb5
Abiotrophia	Buccal_mucosa	#445cfb	4	5.0	0.0	#44eed2	#8000ff
Empedobacter	Anterior_nares	#8000ff	1	7.0	11.0	#92fda9	#ffa055
Deinococcus	Anterior_nares	#8000ff	1	12.0	10.0	#ff3e1f	#ecc86f
Exiguobacterium	L_Retroauricular_crease	#34e4d9	1	11.0	12.0	#ff793e	#ff703a
Chryseobacterium	R_Retroauricular_crease	#acf59a	3	6.0	9.0	#6afdc0	#c6e789
Barnesiella	Stool	#e8cb72	20	12.0	4.0	#ff3e1f	#10c6e6
Bilophila	Stool	#e8cb72	2	1.0	5.0	#5a3bfd	#37e6d8
Parasutterella	Stool	#e8cb72	1	8.0	14.0	#b9ef92	#ff0000
Holdemania	Stool	#e8cb72	1	2.0	13.0	#3176f8	#ff3b1e
