TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinomyces	Tongue_dorsum	#ff2f18	4	1.0	0.0	#01b3ec	#8000ff
Atopobium	Posterior_fornix	#8efeac	2	1.0	0.0	#01b3ec	#8000ff
Barnesiella	Stool	#e8cb72	2	4.0	1.0	#ff0000	#01b3ec
Bradyrhizobium	Anterior_nares	#8000ff	2	4.0	1.0	#ff0000	#01b3ec
Campylobacter	Attached	#622ffe	2	1.0	0.0	#01b3ec	#8000ff
Comamonas	R_Retroauricular_crease	#acf59a	2	1.0	0.0	#01b3ec	#8000ff
Corynebacterium	Supragingival_plaque	#ff8646	5	1.0	0.0	#01b3ec	#8000ff
Cupriavidus	Mid_vagina	#52f5cb	2	1.0	0.0	#01b3ec	#8000ff
Dialister	Stool	#e8cb72	5	1.0	0.0	#01b3ec	#8000ff
Eubacterium	Palatine_Tonsils	#70febc	3	4.0	1.0	#ff0000	#01b3ec
Faecalibacterium	Stool	#e8cb72	3	4.0	1.0	#ff0000	#01b3ec
Finegoldia	R_Retroauricular_crease	#acf59a	6	1.0	0.0	#01b3ec	#8000ff
Haemophilus	Buccal_mucosa_NA	#2686f5	1	1.0	0.0	#01b3ec	#8000ff
Lactococcus	Anterior_nares	#8000ff	2	1.0	0.0	#01b3ec	#8000ff
Lautropia	Supragingival_plaque	#ff8646	2	4.0	1.0	#ff0000	#01b3ec
Lawsonella	Anterior_nares	#8000ff	4	3.0	3.0	#feb562	#feb562
Levyella	Anterior_nares	#8000ff	2	1.0	0.0	#01b3ec	#8000ff
Limnohabitans	Vaginal_introitus	#ff0000	2	4.0	1.0	#ff0000	#01b3ec
Mobiluncus	Stool	#e8cb72	2	1.0	0.0	#01b3ec	#8000ff
Mycobacterium	Mid_vagina	#52f5cb	2	1.0	0.0	#01b3ec	#8000ff
Neisseria	Keratinized_gingiva	#17cbe4	1	0.0	2.0	#8000ff	#7effb5
Nocardia	Mid_vagina	#52f5cb	2	1.0	0.0	#01b3ec	#8000ff
Oscillibacter	Stool	#e8cb72	2	4.0	1.0	#ff0000	#01b3ec
Parabacteroides	Stool	#e8cb72	4	3.0	3.0	#feb562	#feb562
Peptoniphilus	Anterior_nares	#8000ff	4	1.0	0.0	#01b3ec	#8000ff
Peptostreptococcus	Throat	#ff5c2f	2	1.0	0.0	#01b3ec	#8000ff
Prevotella	Palatine_Tonsils	#70febc	6	1.0	0.0	#01b3ec	#8000ff
Propionibacterium	R_Retroauricular_crease	#acf59a	6	1.0	0.0	#01b3ec	#8000ff
Pseudomonas	Vaginal_introitus	#ff0000	4	1.0	0.0	#01b3ec	#8000ff
Rothia	Hard_palate	#08acee	4	4.0	1.0	#ff0000	#01b3ec
Ruminococcus	Stool	#e8cb72	3	2.0	4.0	#7effb5	#ff0000
Salinicoccus	L_Retroauricular_crease	#34e4d9	1	0.0	2.0	#8000ff	#7effb5
Sphingobium	Vaginal_introitus	#ff0000	4	3.0	3.0	#feb562	#feb562
Sphingomonas	Anterior_nares	#8000ff	4	3.0	3.0	#feb562	#feb562
Sphingopyxis	Vaginal_introitus	#ff0000	2	1.0	0.0	#01b3ec	#8000ff
Staphylococcus	L_Retroauricular_crease	#34e4d9	1	0.0	2.0	#8000ff	#7effb5
Stenotrophomonas	Anterior_nares	#8000ff	2	1.0	0.0	#01b3ec	#8000ff
Streptococcus	Buccal_mucosa_NA	#2686f5	4	1.0	0.0	#01b3ec	#8000ff
Sutterella	Stool	#e8cb72	2	4.0	1.0	#ff0000	#01b3ec
Ureaplasma	Vaginal_introitus	#ff0000	2	1.0	0.0	#01b3ec	#8000ff
Varibaculum	R_Retroauricular_crease	#acf59a	2	1.0	0.0	#01b3ec	#8000ff
Veillonella	Attached	#622ffe	2	1.0	0.0	#01b3ec	#8000ff
Actinobaculum	Subgingival_plaque	#ffac5c	2	1.0	0.0	#01b3ec	#8000ff
Anaerococcus	L_Retroauricular_crease	#34e4d9	5	1.0	0.0	#01b3ec	#8000ff
Alistipes	Stool	#e8cb72	3	4.0	1.0	#ff0000	#01b3ec
Bacteroides	Stool	#e8cb72	6	4.0	1.0	#ff0000	#01b3ec
Acinetobacter	Anterior_nares	#8000ff	1	1.0	0.0	#01b3ec	#8000ff
Capnocytophaga	Supragingival_plaque	#ff8646	4	4.0	1.0	#ff0000	#01b3ec
Herbaspirillum	Vaginal_introitus	#ff0000	4	3.0	3.0	#feb562	#feb562
Blautia	Stool	#e8cb72	1	0.0	2.0	#8000ff	#7effb5
Roseburia	Stool	#e8cb72	4	2.0	4.0	#7effb5	#ff0000
