TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Altererythrobacter	L_Retroauricular_crease	#34e4d9	1	2.0	2.0	#5e35fe	#6032fe
Aminiphilus	L_Retroauricular_crease	#34e4d9	1	13.0	8.0	#5df9c7	#02b7eb
Anaeroglobus	Subgingival_plaque	#ffac5c	2	18.0	0.0	#b2f396	#8000ff
Anaerostipes	Stool	#e8cb72	2	18.0	0.0	#b2f396	#8000ff
Anaerotruncus	Stool	#e8cb72	2	18.0	0.0	#b2f396	#8000ff
Azohydromonas	Anterior_nares	#8000ff	1	2.0	2.0	#5e35fe	#6032fe
Belnapia	L_Retroauricular_crease	#34e4d9	3	6.0	5.0	#1996f3	#2e7bf7
Bergeyella	R_Retroauricular_crease	#acf59a	1	1.0	9.0	#7019ff	#14cae5
Bifidobacterium	Posterior_fornix	#8efeac	17	14.0	3.0	#6efebe	#504afc
Bilophila	Stool	#e8cb72	2	18.0	0.0	#b2f396	#8000ff
Bosea	R_Retroauricular_crease	#acf59a	1	29.0	13.0	#ff1c0e	#54f6cb
Burkholderia	Posterior_fornix	#8efeac	2	28.0	7.0	#ff351b	#0ea5ef
Caldibacillus	L_Retroauricular_crease	#34e4d9	2	11.0	1.0	#3ae8d6	#7019ff
Calothrix	Anterior_nares	#8000ff	2	15.0	16.0	#7effb5	#86ffb0
Candidatus Methylopumilus	L_Retroauricular_crease	#34e4d9	1	13.0	8.0	#5df9c7	#02b7eb
Catabacter	Stool	#e8cb72	2	18.0	0.0	#b2f396	#8000ff
Cellulomonas	Stool	#e8cb72	4	27.0	18.0	#ff5029	#a8f79c
Collinsella	Stool	#e8cb72	9	5.0	17.0	#2c7ef7	#96fca7
Conchiformibius	R_Retroauricular_crease	#acf59a	2	15.0	16.0	#7effb5	#86ffb0
Coprobacillus	Stool	#e8cb72	3	0.0	6.0	#8000ff	#1e91f3
Coprobacter	Stool	#e8cb72	2	18.0	0.0	#b2f396	#8000ff
Cryptobacterium	Saliva	#cbe486	1	29.0	13.0	#ff1c0e	#54f6cb
Curtobacterium	L_Retroauricular_crease	#34e4d9	3	6.0	5.0	#1996f3	#2e7bf7
Dermacoccus	Anterior_nares	#8000ff	1	29.0	13.0	#ff1c0e	#54f6cb
Desmospora	L_Retroauricular_crease	#34e4d9	1	1.0	9.0	#7019ff	#14cae5
Desulfobulbus	L_Retroauricular_crease	#34e4d9	1	13.0	8.0	#5df9c7	#02b7eb
Devosia	L_Retroauricular_crease	#34e4d9	17	14.0	3.0	#6efebe	#504afc
Diaphorobacter	Buccal_mucosa	#445cfb	1	13.0	8.0	#5df9c7	#02b7eb
Dysgonomonas	L_Retroauricular_crease	#34e4d9	4	0.0	6.0	#8000ff	#1e91f3
Eggerthella	Stool	#e8cb72	2	18.0	0.0	#b2f396	#8000ff
Eggerthia	Subgingival_plaque	#ffac5c	2	15.0	16.0	#7effb5	#86ffb0
Ensifer	R_Retroauricular_crease	#acf59a	1	21.0	15.0	#e4cf74	#76ffb9
Erysipelatoclostridium	Stool	#e8cb72	2	18.0	0.0	#b2f396	#8000ff
Eubacterium	Palatine_Tonsils	#70febc	21	26.0	14.0	#ff6835	#66fcc2
Faecalitalea	Stool	#e8cb72	2	18.0	0.0	#b2f396	#8000ff
Fenollaria	Anterior_nares	#8000ff	1	23.0	23.0	#ffac5c	#fbb965
Fibrella	L_Retroauricular_crease	#34e4d9	2	18.0	0.0	#b2f396	#8000ff
Filifactor	Palatine_Tonsils	#70febc	2	15.0	16.0	#7effb5	#86ffb0
Flavonifractor	Stool	#e8cb72	2	18.0	0.0	#b2f396	#8000ff
Geobacillus	Attached	#622ffe	1	13.0	8.0	#5df9c7	#02b7eb
Gluconobacter	R_Retroauricular_crease	#acf59a	2	15.0	16.0	#7effb5	#86ffb0
Gordonibacter	Stool	#e8cb72	3	0.0	6.0	#8000ff	#1e91f3
Gulbenkiania	L_Retroauricular_crease	#34e4d9	17	14.0	3.0	#6efebe	#504afc
Holdemania	Stool	#e8cb72	2	18.0	0.0	#b2f396	#8000ff
Hungatella	Stool	#e8cb72	2	18.0	0.0	#b2f396	#8000ff
Hymenobacter	Anterior_nares	#8000ff	4	6.0	5.0	#1996f3	#2e7bf7
Hyphomicrobium	L_Retroauricular_crease	#34e4d9	1	13.0	8.0	#5df9c7	#02b7eb
Janibacter	Anterior_nares	#8000ff	1	10.0	27.0	#2adddd	#ff6533
Johnsonella	Subgingival_plaque	#ffac5c	4	20.0	21.0	#d4dd80	#d9da7d
Kandleria	Stool	#e8cb72	2	18.0	0.0	#b2f396	#8000ff
Kluyvera	L_Retroauricular_crease	#34e4d9	1	1.0	9.0	#7019ff	#14cae5
Kocuria	Anterior_nares	#8000ff	13	14.0	3.0	#6efebe	#504afc
Lactococcus	Anterior_nares	#8000ff	22	20.0	4.0	#d4dd80	#4062fa
Laribacter	L_Retroauricular_crease	#34e4d9	1	2.0	2.0	#5e35fe	#6032fe
Legionella	L_Retroauricular_crease	#34e4d9	3	22.0	10.0	#f6be68	#24d8df
Levyella	Anterior_nares	#8000ff	1	13.0	8.0	#5df9c7	#02b7eb
Listeria	L_Retroauricular_crease	#34e4d9	6	4.0	19.0	#3c68f9	#b9ef92
Macrococcus	L_Retroauricular_crease	#34e4d9	1	13.0	8.0	#5df9c7	#02b7eb
Mageeibacillus	Posterior_fornix	#8efeac	5	3.0	12.0	#4e4dfc	#44eed2
Marinilabilia	L_Retroauricular_crease	#34e4d9	2	18.0	0.0	#b2f396	#8000ff
Marmoricola	L_Retroauricular_crease	#34e4d9	3	6.0	5.0	#1996f3	#2e7bf7
Massilia	R_Retroauricular_crease	#acf59a	4	25.0	24.0	#ff8143	#ffa759
Methylocaldum	L_Retroauricular_crease	#34e4d9	1	2.0	2.0	#5e35fe	#6032fe
Microbacterium	R_Retroauricular_crease	#acf59a	5	6.0	5.0	#1996f3	#2e7bf7
Microcoleus	L_Retroauricular_crease	#34e4d9	2	16.0	25.0	#90feab	#ff934d
Mogibacterium	Palatine_Tonsils	#70febc	1	1.0	9.0	#7019ff	#14cae5
Moraxella	Anterior_nares	#8000ff	4	0.0	6.0	#8000ff	#1e91f3
Morococcus	Palatine_Tonsils	#70febc	2	15.0	16.0	#7effb5	#86ffb0
Mycoplasma	Subgingival_plaque	#ffac5c	4	3.0	12.0	#4e4dfc	#44eed2
Nakamurella	L_Retroauricular_crease	#34e4d9	1	13.0	22.0	#5df9c7	#e8cb72
Nitrosomonas	L_Retroauricular_crease	#34e4d9	1	2.0	2.0	#5e35fe	#6032fe
Nocardioides	Anterior_nares	#8000ff	1	2.0	2.0	#5e35fe	#6032fe
Novosphingobium	Mid_vagina	#52f5cb	2	30.0	20.0	#ff0000	#c8e688
Olsenella	Palatine_Tonsils	#70febc	1	10.0	27.0	#2adddd	#ff6533
Oscillatoria	R_Retroauricular_crease	#acf59a	2	16.0	25.0	#90feab	#ff934d
