	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
0	[Clostridium] bolteae	[Bacteroides] pectinophilus	5.0	12	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
1	[Bacteroides] pectinophilus	[Clostridium] bolteae	5.0	11	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
2	[Clostridium] clostridioforme	[Clostridium] asparagiforme	4.0	15	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
3	[Clostridium] asparagiforme	[Clostridium] clostridioforme	4.0	9	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
4	[Clostridium] clostridioforme	[Clostridium] bolteae	5.0	15	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
5	[Clostridium] bolteae	[Clostridium] clostridioforme	5.0	12	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
6	[Clostridium] glycyrrhizinilyticum	[Clostridium] citroniae	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
7	[Clostridium] citroniae	[Clostridium] glycyrrhizinilyticum	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
8	[Clostridium] methylpentosum	[Clostridium] aminophilum	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
9	[Clostridium] aminophilum	[Clostridium] methylpentosum	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
10	[Clostridium] methylpentosum	[Clostridium] innocuum	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
11	[Clostridium] innocuum	[Clostridium] methylpentosum	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
12	[Clostridium] saccharogumia	[Clostridium] glycyrrhizinilyticum	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
13	[Clostridium] glycyrrhizinilyticum	[Clostridium] saccharogumia	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
14	[Clostridium] scindens	[Clostridium] methylpentosum	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
15	[Clostridium] methylpentosum	[Clostridium] scindens	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
16	[Clostridium] spiroforme	[Bacteroides] pectinophilus	3.0	8	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
17	[Bacteroides] pectinophilus	[Clostridium] spiroforme	3.0	11	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
18	[Clostridium] spiroforme	[Clostridium] asparagiforme	3.0	8	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
19	[Clostridium] asparagiforme	[Clostridium] spiroforme	3.0	9	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
20	[Clostridium] symbiosum	[Clostridium] asparagiforme	4.0	9	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
21	[Clostridium] asparagiforme	[Clostridium] symbiosum	4.0	9	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
22	[Clostridium] symbiosum	[Clostridium] spiroforme	6.0	9	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
23	[Clostridium] spiroforme	[Clostridium] symbiosum	6.0	8	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
24	[Eubacterium] eligens	[Bacteroides] pectinophilus	5.0	15	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
25	[Bacteroides] pectinophilus	[Eubacterium] eligens	5.0	11	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
26	[Eubacterium] hallii	[Bacteroides] pectinophilus	5.0	11	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
27	[Bacteroides] pectinophilus	[Eubacterium] hallii	5.0	11	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
28	[Eubacterium] hallii	[Clostridium] bolteae	4.0	11	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
29	[Clostridium] bolteae	[Eubacterium] hallii	4.0	12	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
30	[Eubacterium] hallii	[Clostridium] spiroforme	5.0	11	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
31	[Clostridium] spiroforme	[Eubacterium] hallii	5.0	8	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
32	[Eubacterium] rectale	[Clostridium] spiroforme	3.0	24	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
33	[Clostridium] spiroforme	[Eubacterium] rectale	3.0	8	24	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
34	[Eubacterium] rectale	[Clostridium] symbiosum	4.0	24	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
35	[Clostridium] symbiosum	[Eubacterium] rectale	4.0	9	24	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
36	[Eubacterium] siraeum	[Bacteroides] pectinophilus	2.0	11	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
37	[Bacteroides] pectinophilus	[Eubacterium] siraeum	2.0	11	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
38	[Eubacterium] siraeum	[Clostridium] aminophilum	1.0	11	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
39	[Clostridium] aminophilum	[Eubacterium] siraeum	1.0	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
40	[Eubacterium] siraeum	[Clostridium] innocuum	1.0	11	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
41	[Clostridium] innocuum	[Eubacterium] siraeum	1.0	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
42	[Eubacterium] siraeum	[Clostridium] scindens	1.0	11	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
43	[Clostridium] scindens	[Eubacterium] siraeum	1.0	1	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
44	[Haemophilus] ducreyi	[Actinobacillus] muris	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
45	[Actinobacillus] muris	[Haemophilus] ducreyi	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
46	[Haemophilus] parasuis	[Actinobacillus] muris	2.0	6	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
47	[Actinobacillus] muris	[Haemophilus] parasuis	2.0	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
48	[Haemophilus] parasuis	[Haemophilus] ducreyi	2.0	6	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
49	[Haemophilus] ducreyi	[Haemophilus] parasuis	2.0	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
50	[Mannheimia] succiniciproducens	[Actinobacillus] muris	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
51	[Actinobacillus] muris	[Mannheimia] succiniciproducens	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
52	[Mannheimia] succiniciproducens	[Haemophilus] ducreyi	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
