	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
0	Acidaminococcus	Acholeplasma	0.809547547485	3	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
1	Acholeplasma	Acidaminococcus	0.809547547485	13	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
2	Aliterella	Acinetobacter	0.996168686298	21	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
3	Acinetobacter	Aliterella	0.996168686298	11	21	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
4	Anaerotruncus	Acetivibrio	0.880590415103	1	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
5	Acetivibrio	Anaerotruncus	0.880590415103	29	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
6	Arthrobacter	Acinetobacter	0.996168686298	1	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
7	Acinetobacter	Arthrobacter	0.996168686298	11	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
8	Arthrobacter	Aliterella	1.0	1	21	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
9	Aliterella	Arthrobacter	1.0	21	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
10	Atopobacter	Amphibacillus	1.0	9	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
11	Amphibacillus	Atopobacter	1.0	1	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
12	Aureimonas	Arcanobacterium	0.969911300836	13	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
13	Arcanobacterium	Aureimonas	0.969911300836	12	13	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
14	Avibacterium	Actinobacillus	0.82678604747	2	23	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
15	Actinobacillus	Avibacterium	0.82678604747	23	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
16	Azohydromonas	Acinetobacter	0.996168686298	1	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
17	Acinetobacter	Azohydromonas	0.996168686298	11	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
