TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Afipia	Anterior_nares	#8000ff	2	3.0	1.0	#386df9	#6a22fe
Alkaliflexus	Stool	#ded579	2	12.0	2.0	#a2f9a0	#5247fc
Anaerofustis	Stool	#ded579	11	14.0	4.0	#d4dd80	#2489f5
Bradyrhizobium	Anterior_nares	#8000ff	3	3.0	1.0	#386df9	#6a22fe
Brevibacillus	Anterior_nares	#8000ff	1	9.0	6.0	#5af8c8	#0ac0e8
Candidatus Hamiltonella	Stool	#ded579	3	11.0	8.0	#8bfeae	#38e7d7
Catabacter	Stool	#ded579	43	14.0	4.0	#d4dd80	#2489f5
Chthoniobacter	Stool	#ded579	2	14.0	4.0	#d4dd80	#2489f5
Cloacibacillus	Stool	#ded579	8	5.0	5.0	#08acee	#0ea5ef
Clostridium	Stool	#ded579	357	14.0	4.0	#d4dd80	#2489f5
Dialister	Stool	#ded579	182	5.0	5.0	#08acee	#0ea5ef
Dielma	Stool	#ded579	114	14.0	4.0	#d4dd80	#2489f5
Dysgonomonas	L_Retroauricular_crease	#1fd3e1	36	5.0	5.0	#08acee	#0ea5ef
Eggerthella	Stool	#ded579	67	14.0	4.0	#d4dd80	#2489f5
Enterococcus	Anterior_nares	#8000ff	192	14.0	4.0	#d4dd80	#2489f5
Erwinia	Anterior_nares	#8000ff	5	11.0	8.0	#8bfeae	#38e7d7
Fenollaria	Anterior_nares	#8000ff	11	17.0	10.0	#ff914c	#66fcc2
Fermentimonas	R_Retroauricular_crease	#9efaa2	2	19.0	9.0	#ff4d27	#50f4cc
Fibrella	L_Retroauricular_crease	#1fd3e1	4	5.0	5.0	#08acee	#0ea5ef
Gardnerella	Vaginal_introitus	#ff0000	2	14.0	4.0	#d4dd80	#2489f5
Gordonibacter	Stool	#ded579	141	14.0	4.0	#d4dd80	#2489f5
Halalkalibacillus	Stool	#ded579	2	9.0	11.0	#5af8c8	#7effb5
Helicobacter	Anterior_nares	#8000ff	5	17.0	10.0	#ff914c	#66fcc2
Intestinibacter	Stool	#ded579	4	16.0	17.0	#ffae5e	#ffa759
Kandleria	Stool	#ded579	12	7.0	13.0	#2adddd	#acf59a
Kluyvera	L_Retroauricular_crease	#1fd3e1	2	15.0	9.0	#ecc86f	#50f4cc
Leptotrichia	Tongue_dorsum	#ff3219	1	0.0	15.0	#8000ff	#dbd87b
Marinilabilia	L_Retroauricular_crease	#1fd3e1	3	11.0	8.0	#8bfeae	#38e7d7
Marinomonas	Anterior_nares	#8000ff	1	10.0	4.0	#72febb	#2489f5
Mitsuokella	Subgingival_plaque	#feb562	27	6.0	20.0	#10c6e6	#ff4a26
Mobiluncus	Stool	#ded579	3	20.0	7.0	#ff2914	#22d6e0
Mycobacterium	Mid_vagina	#3febd5	2	11.0	8.0	#8bfeae	#38e7d7
Neisseria	Keratinized_gingiva	#01b3ec	3	13.0	0.0	#bbee91	#8000ff
Novosphingobium	Mid_vagina	#3febd5	2	3.0	1.0	#386df9	#6a22fe
Ornithobacterium	Buccal_mucosa	#425ffa	1	7.0	16.0	#2adddd	#f2c26b
Paludibacter	Stool	#ded579	2	18.0	3.0	#ff703a	#3c68f9
Pantoea	R_Retroauricular_crease	#9efaa2	2	15.0	9.0	#ecc86f	#50f4cc
Paraprevotella	Stool	#ded579	252	7.0	12.0	#2adddd	#96fca7
Parvimonas	Subgingival_plaque	#feb562	2	21.0	18.0	#ff0000	#ff8c49
Polaromonas	Anterior_nares	#8000ff	2	3.0	1.0	#386df9	#6a22fe
Pontibacter	R_Retroauricular_crease	#9efaa2	4	5.0	5.0	#08acee	#0ea5ef
Porphyromonas	Saliva	#beec8e	166	17.0	10.0	#ff914c	#66fcc2
Propionispira	Stool	#ded579	2	21.0	19.0	#ff0000	#ff6b37
Providencia	Buccal_mucosa	#425ffa	1	19.0	9.0	#ff4d27	#50f4cc
Pyramidobacter	Stool	#ded579	21	6.0	20.0	#10c6e6	#ff4a26
Sedimentibacter	Stool	#ded579	2	14.0	4.0	#d4dd80	#2489f5
Serratia	Saliva	#beec8e	2	15.0	9.0	#ecc86f	#50f4cc
