TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter	Anterior_nares	#8000ff	12	7.0	2.0	#52f5cb	#3c68f9
Alloiococcus	Anterior_nares	#8000ff	2	3.0	6.0	#2686f5	#4df3ce
Barnesiella	Stool	#ded579	20	8.0	7.0	#70febc	#6efebe
Bergeyella	R_Retroauricular_crease	#9efaa2	1	4.0	6.0	#08acee	#4df3ce
Blautia	Stool	#ded579	5	8.0	7.0	#70febc	#6efebe
Bulleidia	Throat	#ff6232	1	14.0	8.0	#ff8646	#90feab
Butyricimonas	Stool	#ded579	9	8.0	7.0	#70febc	#6efebe
Butyrivibrio	Stool	#ded579	5	14.0	8.0	#ff8646	#90feab
Capnocytophaga	Supragingival_plaque	#ff8e4a	16	10.0	0.0	#acf59a	#8000ff
Catenibacterium	Stool	#ded579	2	13.0	5.0	#ffac5c	#2adddd
Caulobacter	Anterior_nares	#8000ff	3	15.0	1.0	#ff5c2f	#5e35fe
Chryseobacterium	R_Retroauricular_crease	#9efaa2	3	16.0	4.0	#ff2f18	#08bee9
Collinsella	Stool	#ded579	3	13.0	5.0	#ffac5c	#2adddd
Corynebacterium	Supragingival_plaque	#ff8e4a	44	10.0	0.0	#acf59a	#8000ff
Curvibacter	Anterior_nares	#8000ff	3	3.0	6.0	#2686f5	#4df3ce
Dolosigranulum	Anterior_nares	#8000ff	3	3.0	6.0	#2686f5	#4df3ce
Elizabethkingia	Anterior_nares	#8000ff	3	15.0	1.0	#ff5c2f	#5e35fe
Empedobacter	Anterior_nares	#8000ff	1	0.0	6.0	#8000ff	#4df3ce
Enhydrobacter	R_Retroauricular_crease	#9efaa2	3	1.0	10.0	#622ffe	#d4dd80
Enterobacter	Anterior_nares	#8000ff	3	3.0	6.0	#2686f5	#4df3ce
Enterococcus	Anterior_nares	#8000ff	3	14.0	8.0	#ff8646	#90feab
Erysipelatoclostridium	Stool	#ded579	1	13.0	5.0	#ffac5c	#2adddd
Eubacterium	Palatine_Tonsils	#5efac6	24	8.0	7.0	#70febc	#6efebe
Faecalibacterium	Stool	#ded579	29	8.0	7.0	#70febc	#6efebe
Granulicatella	Keratinized_gingiva	#01b3ec	5	3.0	6.0	#2686f5	#4df3ce
Herbaspirillum	Vaginal_introitus	#ff0000	34	15.0	1.0	#ff5c2f	#5e35fe
Hippea	Posterior_fornix	#7effb5	1	14.0	8.0	#ff8646	#90feab
Hungatella	Stool	#ded579	3	13.0	5.0	#ffac5c	#2adddd
Intestinimonas	Stool	#ded579	5	8.0	7.0	#70febc	#6efebe
Klebsiella	Anterior_nares	#8000ff	1	0.0	6.0	#8000ff	#4df3ce
Kocuria	Anterior_nares	#8000ff	2	1.0	10.0	#622ffe	#d4dd80
Kytococcus	Throat	#ff6232	1	1.0	10.0	#622ffe	#d4dd80
Lachnoanaerobaculum	Tongue_dorsum	#ff3219	6	14.0	8.0	#ff8646	#90feab
Lachnoclostridium	Stool	#ded579	3	13.0	5.0	#ffac5c	#2adddd
Lachnospira	Stool	#ded579	1	14.0	8.0	#ff8646	#90feab
Lactococcus	Anterior_nares	#8000ff	13	12.0	3.0	#e8cb72	#1996f3
Lawsonella	Anterior_nares	#8000ff	10	14.0	8.0	#ff8646	#90feab
Leptotrichia	Tongue_dorsum	#ff3219	8	10.0	0.0	#acf59a	#8000ff
Leuconostoc	L_Retroauricular_crease	#1fd3e1	2	3.0	6.0	#2686f5	#4df3ce
Listeria	L_Retroauricular_crease	#1fd3e1	1	9.0	12.0	#8efeac	#ff964f
Mageeibacillus	Posterior_fornix	#7effb5	20	14.0	8.0	#ff8646	#90feab
Marvinbryantia	Stool	#ded579	1	14.0	8.0	#ff8646	#90feab
Megamonas	Stool	#ded579	2	12.0	3.0	#e8cb72	#1996f3
Megasphaera	Saliva	#beec8e	21	14.0	8.0	#ff8646	#90feab
Methylobacterium	Anterior_nares	#8000ff	1	6.0	13.0	#34e4d9	#ff6835
Micrococcus	L_Retroauricular_crease	#1fd3e1	2	1.0	10.0	#622ffe	#d4dd80
Mobiluncus	Stool	#ded579	18	11.0	9.0	#cbe486	#b2f396
Moraxella	Anterior_nares	#8000ff	2	3.0	6.0	#2686f5	#4df3ce
Mycoplasma	Subgingival_plaque	#feb562	14	14.0	8.0	#ff8646	#90feab
Neisseria	Keratinized_gingiva	#01b3ec	23	16.0	4.0	#ff2f18	#08bee9
Nocardia	Mid_vagina	#3febd5	4	1.0	10.0	#622ffe	#d4dd80
Nosocomiicoccus	Anterior_nares	#8000ff	2	16.0	4.0	#ff2f18	#08bee9
Odoribacter	Stool	#ded579	21	8.0	7.0	#70febc	#6efebe
Oscillibacter	Stool	#ded579	18	8.0	7.0	#70febc	#6efebe
Ottowia	Supragingival_plaque	#ff8e4a	2	10.0	0.0	#acf59a	#8000ff
Oxalobacter	Stool	#ded579	2	13.0	5.0	#ffac5c	#2adddd
Paenibacillus	R_Retroauricular_crease	#9efaa2	4	3.0	6.0	#2686f5	#4df3ce
Pantoea	R_Retroauricular_crease	#9efaa2	2	3.0	6.0	#2686f5	#4df3ce
Parabacteroides	Stool	#ded579	28	8.0	7.0	#70febc	#6efebe
Paraburkholderia	L_Retroauricular_crease	#1fd3e1	4	15.0	1.0	#ff5c2f	#5e35fe
Paracoccus	R_Retroauricular_crease	#9efaa2	4	17.0	6.0	#ff0000	#4df3ce
Paraprevotella	Stool	#ded579	9	8.0	7.0	#70febc	#6efebe
Parasutterella	Stool	#ded579	1	12.0	3.0	#e8cb72	#1996f3
Parvimonas	Subgingival_plaque	#feb562	3	14.0	8.0	#ff8646	#90feab
Pediococcus	L_Retroauricular_crease	#1fd3e1	1	4.0	6.0	#08acee	#4df3ce
Pedobacter	Anterior_nares	#8000ff	1	12.0	3.0	#e8cb72	#1996f3
Peptoclostridium	L_Retroauricular_crease	#1fd3e1	1	14.0	8.0	#ff8646	#90feab
Peptostreptococcus	Throat	#ff6232	16	11.0	9.0	#cbe486	#b2f396
Phascolarctobacterium	Stool	#ded579	2	13.0	5.0	#ffac5c	#2adddd
Planomicrobium	Anterior_nares	#8000ff	1	0.0	6.0	#8000ff	#4df3ce
Porphyromonas	Saliva	#beec8e	43	5.0	9.0	#17cbe4	#b2f396
Propionibacterium	R_Retroauricular_crease	#9efaa2	42	3.0	6.0	#2686f5	#4df3ce
Pseudobutyrivibrio	Stool	#ded579	1	14.0	8.0	#ff8646	#90feab
Pseudochrobactrum	Anterior_nares	#8000ff	1	4.0	6.0	#08acee	#4df3ce
Pseudoflavonifractor	Stool	#ded579	1	13.0	5.0	#ffac5c	#2adddd
Pseudomonas	Vaginal_introitus	#ff0000	43	15.0	1.0	#ff5c2f	#5e35fe
Rheinheimera	Anterior_nares	#8000ff	1	0.0	6.0	#8000ff	#4df3ce
Rhodopseudomonas	Anterior_nares	#8000ff	8	1.0	10.0	#622ffe	#d4dd80
Rickettsiella	Anterior_nares	#8000ff	1	0.0	6.0	#8000ff	#4df3ce
Roseburia	Stool	#ded579	31	13.0	5.0	#ffac5c	#2adddd
Rothia	Hard_palate	#218cf4	36	6.0	14.0	#34e4d9	#ff351b
Ruminiclostridium	L_Retroauricular_crease	#1fd3e1	5	13.0	5.0	#ffac5c	#2adddd
Ruminococcus	Stool	#ded579	23	13.0	5.0	#ffac5c	#2adddd
Selenomonas	Supragingival_plaque	#ff8e4a	6	10.0	0.0	#acf59a	#8000ff
Sinorhizobium	Stool	#ded579	1	3.0	15.0	#2686f5	#ff0000
Sphingobacterium	L_Retroauricular_crease	#1fd3e1	1	4.0	6.0	#08acee	#4df3ce
Sphingobium	Vaginal_introitus	#ff0000	17	15.0	1.0	#ff5c2f	#5e35fe
Sphingomonas	Anterior_nares	#8000ff	8	3.0	6.0	#2686f5	#4df3ce
Sphingopyxis	Vaginal_introitus	#ff0000	13	1.0	10.0	#622ffe	#d4dd80
Staphylococcus	L_Retroauricular_crease	#1fd3e1	18	3.0	6.0	#2686f5	#4df3ce
Subdoligranulum	Stool	#ded579	2	13.0	5.0	#ffac5c	#2adddd
Sutterella	Stool	#ded579	16	13.0	5.0	#ffac5c	#2adddd
Tannerella	Subgingival_plaque	#feb562	3	3.0	6.0	#2686f5	#4df3ce
Tepidiphilus	Anterior_nares	#8000ff	2	3.0	6.0	#2686f5	#4df3ce
Tyzzerella	Stool	#ded579	5	12.0	3.0	#e8cb72	#1996f3
Ureaplasma	Vaginal_introitus	#ff0000	35	2.0	11.0	#445cfb	#f6be68
Veillonella	Attached	#622ffe	36	6.0	14.0	#34e4d9	#ff351b
Xanthomonas	Anterior_nares	#8000ff	4	6.0	14.0	#34e4d9	#ff351b
Acidovorax	L_Retroauricular_crease	#1fd3e1	7	7.0	2.0	#52f5cb	#3c68f9
Alcaligenes	Anterior_nares	#8000ff	1	4.0	6.0	#08acee	#4df3ce
Alistipes	Stool	#ded579	43	8.0	7.0	#70febc	#6efebe
Bacteroides	Stool	#ded579	82	8.0	7.0	#70febc	#6efebe
Arcanobacterium	L_Retroauricular_crease	#1fd3e1	1	14.0	8.0	#ff8646	#90feab
Abiotrophia	Buccal_mucosa	#425ffa	4	10.0	0.0	#acf59a	#8000ff
Actinobaculum	Subgingival_plaque	#feb562	6	10.0	0.0	#acf59a	#8000ff
Akkermansia	Stool	#ded579	14	13.0	5.0	#ffac5c	#2adddd
Achromobacter	L_Retroauricular_crease	#1fd3e1	4	15.0	1.0	#ff5c2f	#5e35fe
Aerococcus	Posterior_fornix	#7effb5	34	16.0	4.0	#ff2f18	#08bee9
Brochothrix	Saliva	#beec8e	2	3.0	6.0	#2686f5	#4df3ce
Bosea	R_Retroauricular_crease	#9efaa2	2	1.0	10.0	#622ffe	#d4dd80
Butyricicoccus	Stool	#ded579	1	13.0	5.0	#ffac5c	#2adddd
Bacillus	Anterior_nares	#8000ff	12	3.0	6.0	#2686f5	#4df3ce
Cupriavidus	Mid_vagina	#3febd5	6	15.0	1.0	#ff5c2f	#5e35fe
Holdemania	Stool	#ded579	1	13.0	5.0	#ffac5c	#2adddd
Actinomyces	Tongue_dorsum	#ff3219	45	12.0	3.0	#e8cb72	#1996f3
Dialister	Stool	#ded579	51	12.0	3.0	#e8cb72	#1996f3
Deinococcus	Anterior_nares	#8000ff	1	9.0	12.0	#8efeac	#ff964f
Exiguobacterium	L_Retroauricular_crease	#1fd3e1	1	6.0	13.0	#34e4d9	#ff6835
Bilophila	Stool	#ded579	2	5.0	9.0	#17cbe4	#b2f396
Facklamia	R_Retroauricular_crease	#9efaa2	5	16.0	4.0	#ff2f18	#08bee9
Mycobacterium	Mid_vagina	#3febd5	20	17.0	10.0	#ff0000	#d4dd80
Dorea	Stool	#ded579	7	13.0	5.0	#ffac5c	#2adddd
Gemella	Buccal_mucosa	#425ffa	18	6.0	14.0	#34e4d9	#ff351b
Haemophilus	Buccal_mucosa	#425ffa	10	6.0	14.0	#34e4d9	#ff351b
Rhodobacter	Anterior_nares	#8000ff	2	3.0	15.0	#2686f5	#ff0000
Comamonas	R_Retroauricular_crease	#9efaa2	5	1.0	10.0	#622ffe	#d4dd80
Carnobacterium	Hard_palate	#218cf4	1	2.0	11.0	#445cfb	#f6be68
