source	target	weight	edge_sample	edge_color
Acinetobacter	Acidovorax	0.843834826108	Mixed	#cccccc
Alloiococcus	Alcaligenes	0.893725153382	Anterior_nares	#8000ff
Barnesiella	Alistipes	0.966602537889	Stool	#ded579
Barnesiella	Bacteroides	0.869804533256	Stool	#ded579
Bergeyella	Alcaligenes	1.0	Mixed	#cccccc
Bergeyella	Alloiococcus	0.893725153382	Mixed	#cccccc
Blautia	Alistipes	0.844016580036	Stool	#ded579
Blautia	Barnesiella	0.855021236053	Stool	#ded579
Bulleidia	Arcanobacterium	1.0	Mixed	#cccccc
Butyricimonas	Alistipes	0.801203905056	Stool	#ded579
Butyrivibrio	Arcanobacterium	0.970603313694	Mixed	#cccccc
Butyrivibrio	Bulleidia	0.970603313694	Mixed	#cccccc
Capnocytophaga	Abiotrophia	0.955436001917	Mixed	#cccccc
Capnocytophaga	Actinobaculum	0.84552521986	Mixed	#cccccc
Catenibacterium	Akkermansia	0.95575637033	Stool	#ded579
Caulobacter	Achromobacter	0.86287399864	Mixed	#cccccc
Chryseobacterium	Aerococcus	0.812921767314	Mixed	#cccccc
Collinsella	Akkermansia	0.935968348418	Stool	#ded579
Collinsella	Catenibacterium	0.972991517908	Stool	#ded579
Corynebacterium	Abiotrophia	0.985218790204	Mixed	#cccccc
Corynebacterium	Capnocytophaga	0.946754764345	Supragingival_plaque	#ff8e4a
Curvibacter	Alloiococcus	0.892931900287	Anterior_nares	#8000ff
Curvibacter	Brochothrix	0.892931900287	Mixed	#cccccc
Dolosigranulum	Alloiococcus	0.907379210833	Anterior_nares	#8000ff
Dolosigranulum	Brochothrix	0.965105124842	Mixed	#cccccc
Dolosigranulum	Curvibacter	0.930021060356	Anterior_nares	#8000ff
Elizabethkingia	Achromobacter	0.872901267775	Mixed	#cccccc
Elizabethkingia	Caulobacter	0.897224470397	Anterior_nares	#8000ff
Empedobacter	Brochothrix	0.893725153382	Mixed	#cccccc
Enhydrobacter	Bosea	0.98481007883	R_Retroauricular_crease	#9efaa2
Enterobacter	Dolosigranulum	0.877508138926	Anterior_nares	#8000ff
Enterococcus	Arcanobacterium	0.953398672101	Mixed	#cccccc
Enterococcus	Bulleidia	0.953398672101	Mixed	#cccccc
Enterococcus	Butyrivibrio	0.923892692877	Mixed	#cccccc
Erysipelatoclostridium	Butyricicoccus	1.0	Stool	#ded579
Eubacterium	Barnesiella	0.860732358236	Mixed	#cccccc
Eubacterium	Blautia	0.841955967705	Mixed	#cccccc
Faecalibacterium	Alistipes	0.866924557027	Stool	#ded579
Faecalibacterium	Barnesiella	0.879915374749	Stool	#ded579
Faecalibacterium	Blautia	0.951449221899	Stool	#ded579
Faecalibacterium	Eubacterium	0.881076466126	Mixed	#cccccc
Granulicatella	Alloiococcus	0.806670534873	Mixed	#cccccc
Granulicatella	Bacillus	0.805450936003	Mixed	#cccccc
Granulicatella	Brochothrix	0.806670534873	Mixed	#cccccc
Granulicatella	Dolosigranulum	0.839549862256	Mixed	#cccccc
Herbaspirillum	Cupriavidus	0.836067890853	Mixed	#cccccc
Herbaspirillum	Elizabethkingia	0.853785092348	Mixed	#cccccc
Hippea	Arcanobacterium	1.0	Mixed	#cccccc
Hippea	Bulleidia	1.0	Mixed	#cccccc
Hippea	Butyrivibrio	0.970603313694	Mixed	#cccccc
Hippea	Enterococcus	0.953398672101	Mixed	#cccccc
Hungatella	Catenibacterium	0.81325006079	Stool	#ded579
Hungatella	Collinsella	0.925615029946	Stool	#ded579
Intestinimonas	Barnesiella	0.837027572596	Stool	#ded579
Intestinimonas	Blautia	0.873380651026	Stool	#ded579
Intestinimonas	Faecalibacterium	0.889569225485	Stool	#ded579
Klebsiella	Brochothrix	0.893725153382	Mixed	#cccccc
Klebsiella	Empedobacter	1.0	Anterior_nares	#8000ff
Kocuria	Bosea	0.893010836681	Mixed	#cccccc
Kocuria	Enhydrobacter	0.815558957102	Mixed	#cccccc
Kytococcus	Kocuria	0.948436368924	Mixed	#cccccc
Lachnoanaerobaculum	Arcanobacterium	0.80262764734	Mixed	#cccccc
Lachnoanaerobaculum	Bulleidia	0.80262764734	Mixed	#cccccc
Lachnoanaerobaculum	Butyrivibrio	0.807073265017	Mixed	#cccccc
Lachnoanaerobaculum	Hippea	0.80262764734	Mixed	#cccccc
Lachnoclostridium	Akkermansia	0.900461191836	Stool	#ded579
Lachnoclostridium	Catenibacterium	0.944054610518	Stool	#ded579
Lachnoclostridium	Collinsella	0.918060518834	Stool	#ded579
Lachnoclostridium	Holdemania	0.80043797313	Stool	#ded579
Lachnospira	Arcanobacterium	1.0	Mixed	#cccccc
Lachnospira	Bulleidia	1.0	Mixed	#cccccc
Lachnospira	Butyrivibrio	0.970603313694	Stool	#ded579
Lachnospira	Enterococcus	0.953398672101	Mixed	#cccccc
Lachnospira	Hippea	1.0	Mixed	#cccccc
Lachnospira	Lachnoanaerobaculum	0.80262764734	Mixed	#cccccc
