TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Afipia	Anterior_nares	#8000ff	2	11.0	1.0	#ded579	#642cfe
Alkaliflexus	Stool	#ded579	2	2.0	2.0	#425ffa	#4856fb
Bradyrhizobium	Anterior_nares	#8000ff	3	11.0	1.0	#ded579	#642cfe
Brevibacillus	Anterior_nares	#8000ff	1	9.0	4.0	#9efaa2	#10a2f0
Dorea	Stool	#ded579	357	1.0	7.0	#622ffe	#46efd1
Eubacterium	Palatine_Tonsils	#5efac6	359	6.0	6.0	#3febd5	#2adddd
Gardnerella	Vaginal_introitus	#ff0000	2	13.0	13.0	#ff8e4a	#f0c46c
Kluyvera	L_Retroauricular_crease	#1fd3e1	2	8.0	14.0	#7effb5	#ffa558
Lachnoclostridium	Stool	#ded579	357	1.0	7.0	#622ffe	#46efd1
Leptotrichia	Tongue_dorsum	#ff3219	1	5.0	11.0	#1fd3e1	#b6f193
Marinilabilia	L_Retroauricular_crease	#1fd3e1	3	14.0	9.0	#ff6232	#7effb5
Marinomonas	Anterior_nares	#8000ff	1	10.0	18.0	#beec8e	#ff0000
Mobiluncus	Stool	#ded579	3	12.0	5.0	#feb562	#0dc2e8
Mycobacterium	Mid_vagina	#3febd5	2	14.0	9.0	#ff6232	#7effb5
Neisseria	Keratinized_gingiva	#01b3ec	3	3.0	0.0	#218cf4	#8000ff
Novosphingobium	Mid_vagina	#3febd5	2	11.0	1.0	#ded579	#642cfe
Ornithobacterium	Buccal_mucosa	#425ffa	1	10.0	12.0	#beec8e	#d4dd80
Paludibacter	Stool	#ded579	2	7.0	3.0	#5efac6	#2c7ef7
Pantoea	R_Retroauricular_crease	#9efaa2	2	8.0	14.0	#7effb5	#ffa558
Polaromonas	Anterior_nares	#8000ff	2	11.0	1.0	#ded579	#642cfe
Pontibacter	R_Retroauricular_crease	#9efaa2	4	16.0	15.0	#ff0000	#ff8143
Providencia	Buccal_mucosa	#425ffa	1	4.0	8.0	#01b3ec	#62fbc4
Pyramidobacter	Stool	#ded579	21	14.0	16.0	#ff6232	#ff592d
Sedimentibacter	Stool	#ded579	2	13.0	13.0	#ff8e4a	#f0c46c
Serratia	Saliva	#beec8e	2	8.0	14.0	#7effb5	#ffa558
Shigella	Stool	#ded579	2	8.0	14.0	#7effb5	#ffa558
Sinorhizobium	Stool	#ded579	75	0.0	10.0	#8000ff	#9bfba5
Sphingomonas	Anterior_nares	#8000ff	2	13.0	13.0	#ff8e4a	#f0c46c
Terrisporobacter	Stool	#ded579	2	15.0	17.0	#ff3219	#ff2f18
Turicibacter	Stool	#ded579	2	15.0	17.0	#ff3219	#ff2f18
Varibaculum	R_Retroauricular_crease	#9efaa2	2	13.0	13.0	#ff8e4a	#f0c46c
Verrucomicrobium	Stool	#ded579	1	10.0	18.0	#beec8e	#ff0000
Vibrio	Anterior_nares	#8000ff	1	4.0	8.0	#01b3ec	#62fbc4
Yersinia	Stool	#ded579	2	8.0	14.0	#7effb5	#ffa558
Acidovorax	L_Retroauricular_crease	#1fd3e1	2	11.0	1.0	#ded579	#642cfe
Actinotignum	Buccal_mucosa	#425ffa	2	2.0	2.0	#425ffa	#4856fb
Anoxybacillus	Anterior_nares	#8000ff	1	9.0	4.0	#9efaa2	#10a2f0
Blautia	Stool	#ded579	359	1.0	7.0	#622ffe	#46efd1
Bacteroides	Stool	#ded579	359	6.0	6.0	#3febd5	#2adddd
Chthoniobacter	Stool	#ded579	2	13.0	13.0	#ff8e4a	#f0c46c
Fermentimonas	R_Retroauricular_crease	#9efaa2	2	8.0	14.0	#7effb5	#ffa558
Cellulosilyticum	Stool	#ded579	1	5.0	11.0	#1fd3e1	#b6f193
Candidatus Hamiltonella	Stool	#ded579	3	14.0	9.0	#ff6232	#7effb5
Mahella	Stool	#ded579	1	10.0	18.0	#beec8e	#ff0000
Atopobium	Posterior_fornix	#7effb5	4	12.0	5.0	#feb562	#0dc2e8
Acetobacterium	Stool	#ded579	2	3.0	0.0	#218cf4	#8000ff
Chryseobacterium	R_Retroauricular_crease	#9efaa2	1	10.0	12.0	#beec8e	#d4dd80
Algoriphagus	Attached	#622ffe	2	7.0	3.0	#5efac6	#2c7ef7
Fibrella	L_Retroauricular_crease	#1fd3e1	4	16.0	15.0	#ff0000	#ff8143
Buttiauxella	Stool	#ded579	1	4.0	8.0	#01b3ec	#62fbc4
Hallella	Subgingival_plaque	#feb562	19	14.0	16.0	#ff6232	#ff592d
Mitsuokella	Subgingival_plaque	#feb562	27	14.0	16.0	#ff6232	#ff592d
Cellulomonas	Stool	#ded579	69	0.0	10.0	#8000ff	#9bfba5
Leuconostoc	L_Retroauricular_crease	#1fd3e1	2	15.0	17.0	#ff3219	#ff2f18
