	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
0	Arcanobacterium	Afipia	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2.0	1.0	#4df3ce	#2c7ef7
1	Afipia	Arcanobacterium	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2.0	1.0	#4df3ce	#2c7ef7
2	Arthrobacter	Aliterella	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	2.0	#1996f3	#2adddd
3	Aliterella	Arthrobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	2.0	#1996f3	#2adddd
4	Atopobacter	Amphibacillus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	0.0	#ff0000	#8000ff
5	Amphibacillus	Atopobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	0.0	#ff0000	#8000ff
6	Aureimonas	Afipia	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2.0	1.0	#4df3ce	#2c7ef7
7	Afipia	Aureimonas	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2.0	1.0	#4df3ce	#2c7ef7
8	Aureimonas	Arcanobacterium	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	1.0	#4df3ce	#2c7ef7
9	Arcanobacterium	Aureimonas	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	1.0	#4df3ce	#2c7ef7
10	Azohydromonas	Aliterella	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	2.0	#1996f3	#2adddd
11	Aliterella	Azohydromonas	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	2.0	#1996f3	#2adddd
12	Azohydromonas	Arthrobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	2.0	#1996f3	#2adddd
13	Arthrobacter	Azohydromonas	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	2.0	#1996f3	#2adddd
14	Blautia	Barnesiella	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#b2f396	#7effb5
15	Barnesiella	Blautia	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#b2f396	#7effb5
16	Calothrix	Aerococcus	0.8606629658239999	2	2	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
17	Aerococcus	Calothrix	0.8606629658239999	2	2	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
18	Calothrix	Amphibacillus	0.944444444444	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	0.0	#ff0000	#8000ff
19	Amphibacillus	Calothrix	0.944444444444	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	0.0	#ff0000	#8000ff
20	Calothrix	Atopobacter	0.944444444444	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	0.0	#ff0000	#8000ff
21	Atopobacter	Calothrix	0.944444444444	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	0.0	#ff0000	#8000ff
22	Capnocytophaga	Aliterella	0.915777325007	4	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	2.0	#1996f3	#2adddd
23	Aliterella	Capnocytophaga	0.915777325007	1	4	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	1.0	2.0	#1996f3	#2adddd
24	Capnocytophaga	Arthrobacter	0.915777325007	4	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	2.0	#1996f3	#2adddd
25	Arthrobacter	Capnocytophaga	0.915777325007	1	4	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	1.0	2.0	#1996f3	#2adddd
26	Capnocytophaga	Azohydromonas	0.915777325007	4	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	2.0	#1996f3	#2adddd
27	Azohydromonas	Capnocytophaga	0.915777325007	1	4	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	1.0	2.0	#1996f3	#2adddd
28	Clostridium	Barnesiella	0.987456948465	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#b2f396	#7effb5
29	Barnesiella	Clostridium	0.987456948465	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#b2f396	#7effb5
30	Clostridium	Blautia	0.987456948465	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#b2f396	#7effb5
31	Blautia	Clostridium	0.987456948465	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#b2f396	#7effb5
32	Coprococcus	Barnesiella	0.843373856175	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#b2f396	#7effb5
33	Barnesiella	Coprococcus	0.843373856175	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#b2f396	#7effb5
34	Coprococcus	Blautia	0.843373856175	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#b2f396	#7effb5
35	Blautia	Coprococcus	0.843373856175	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#b2f396	#7effb5
36	Coprococcus	Clostridium	0.91763315686	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#b2f396	#7effb5
37	Clostridium	Coprococcus	0.91763315686	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	3.0	#b2f396	#7effb5
38	Corynebacterium	Coprococcus	0.8203076963760001	7	2	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	3.0	3.0	#b2f396	#7effb5
39	Coprococcus	Corynebacterium	0.8203076963760001	2	7	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	3.0	3.0	#b2f396	#7effb5
40	Crocosphaera	Afipia	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2.0	1.0	#4df3ce	#2c7ef7
41	Afipia	Crocosphaera	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2.0	1.0	#4df3ce	#2c7ef7
42	Crocosphaera	Arcanobacterium	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	1.0	#4df3ce	#2c7ef7
43	Arcanobacterium	Crocosphaera	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	1.0	#4df3ce	#2c7ef7
44	Crocosphaera	Aureimonas	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	1.0	#4df3ce	#2c7ef7
45	Aureimonas	Crocosphaera	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	1.0	#4df3ce	#2c7ef7
46	Delftia	Aliterella	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	2.0	#1996f3	#2adddd
47	Aliterella	Delftia	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	2.0	#1996f3	#2adddd
48	Delftia	Arthrobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	2.0	#1996f3	#2adddd
49	Arthrobacter	Delftia	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	2.0	#1996f3	#2adddd
50	Delftia	Azohydromonas	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	2.0	#1996f3	#2adddd
51	Azohydromonas	Delftia	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	2.0	#1996f3	#2adddd
