TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Acinetobacter sp. NIPH 284	L_Retroauricular_crease	#34e4d9	1	54.0	9.0	#f9bb66	#425ffa	Mixed	#cccccc
Acinetobacter sp. TTH0-4	Anterior_nares	#8000ff	1	7.0	4.0	#504afc	#6629fe	Mixed	#cccccc
Actinomyces gerencseriae	Subgingival_plaque	#ffac5c	8	31.0	13.0	#58f8c9	#2686f5	Mixed	#cccccc
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	8	71.0	13.0	#ff160b	#2686f5	Mixed	#cccccc
Actinomyces massiliensis	Supragingival_plaque	#ff8646	16	20.0	3.0	#0ac0e8	#6c1fff	Mixed	#cccccc
Actinomyces oris	Supragingival_plaque	#ff8646	16	34.0	3.0	#6dfdbf	#6c1fff	Mixed	#cccccc
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	2	4.0	1.0	#6629fe	#7a09ff	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	2	65.0	1.0	#ff562c	#7a09ff	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Tongue_dorsum	#ff2f18	1	7.0	4.0	#504afc	#6629fe	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Supragingival_plaque	#ff8646	2	48.0	20.0	#cee184	#0ac0e8	Mixed	#cccccc
Actinomyces sp. oral taxon 877	Supragingival_plaque	#ff8646	1	45.0	10.0	#bbee91	#3c68f9	Mixed	#cccccc
Actinomyces viscosus	Attached	#622ffe	9	71.0	13.0	#ff160b	#2686f5	Mixed	#cccccc
Aerococcus viridans	R_Retroauricular_crease	#acf59a	1	7.0	4.0	#504afc	#6629fe	Mixed	#cccccc
Aeromonas media	L_Retroauricular_crease	#34e4d9	1	54.0	9.0	#f9bb66	#425ffa	Mixed	#cccccc
Afipia sp. P52-10	L_Retroauricular_crease	#34e4d9	1	54.0	9.0	#f9bb66	#425ffa	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Buccal_mucosa	#445cfb	2	48.0	20.0	#cee184	#0ac0e8	Mixed	#cccccc
Aggregatibacter aphrophilus	Saliva	#cbe486	14	71.0	13.0	#ff160b	#2686f5	Mixed	#cccccc
Alicycliphilus denitrificans	L_Retroauricular_crease	#34e4d9	1	62.0	24.0	#ff763d	#27dade	Mixed	#cccccc
Alistipes finegoldii	Stool	#e8cb72	4	64.0	17.0	#ff6232	#09a9ee	Mixed	#cccccc
Alistipes inops	Stool	#e8cb72	2	15.0	1.0	#1898f2	#7a09ff	Mixed	#cccccc
Alistipes putredinis	Stool	#e8cb72	17	20.0	3.0	#0ac0e8	#6c1fff	Mixed	#cccccc
Alistipes senegalensis	Stool	#e8cb72	3	9.0	17.0	#425ffa	#09a9ee	Mixed	#cccccc
Alistipes shahii	Stool	#e8cb72	8	13.0	17.0	#2686f5	#09a9ee	Mixed	#cccccc
Alistipes timonensis	Stool	#e8cb72	3	41.0	19.0	#9efaa2	#04b9ea	Mixed	#cccccc
Aliterella atlantica	Anterior_nares	#8000ff	1	7.0	4.0	#504afc	#6629fe	Mixed	#cccccc
Altererythrobacter troitsensis	L_Retroauricular_crease	#34e4d9	1	62.0	24.0	#ff763d	#27dade	Mixed	#cccccc
Aminiphilus circumscriptus	L_Retroauricular_crease	#34e4d9	1	19.0	21.0	#04b9ea	#12c8e6	Mixed	#cccccc
Anaerococcus prevotii	L_Retroauricular_crease	#34e4d9	16	25.0	6.0	#2fe0db	#583efd	Mixed	#cccccc
Anaerococcus sp. PH9	L_Retroauricular_crease	#34e4d9	8	51.0	29.0	#e4cf74	#4af2cf	Mixed	#cccccc
Anaerococcus sp. SB3	L_Retroauricular_crease	#34e4d9	9	51.0	29.0	#e4cf74	#4af2cf	Mixed	#cccccc
Anaerococcus tetradius	L_Retroauricular_crease	#34e4d9	12	68.0	30.0	#ff381c	#50f4cc	Mixed	#cccccc
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	2	4.0	1.0	#6629fe	#7a09ff	Mixed	#cccccc
Anaerostipes hadrus	Stool	#e8cb72	2	4.0	1.0	#6629fe	#7a09ff	Mixed	#cccccc
Anaerotruncus colihominis	Stool	#e8cb72	2	4.0	1.0	#6629fe	#7a09ff	Mixed	#cccccc
Aureimonas ureilytica	L_Retroauricular_crease	#34e4d9	1	45.0	10.0	#bbee91	#3c68f9	Mixed	#cccccc
Azohydromonas australica	Anterior_nares	#8000ff	1	62.0	24.0	#ff763d	#27dade	Mixed	#cccccc
Bacillus mycoides	L_Retroauricular_crease	#34e4d9	1	19.0	21.0	#04b9ea	#12c8e6	Mixed	#cccccc
Bacillus smithii	L_Retroauricular_crease	#34e4d9	2	21.0	20.0	#12c8e6	#0ac0e8	Mixed	#cccccc
bacteria symbiont BFo2 of Frankliniella occidentalis	Anterior_nares	#8000ff	1	7.0	4.0	#504afc	#6629fe	Mixed	#cccccc
bacterium SIT7	L_Retroauricular_crease	#34e4d9	2	65.0	1.0	#ff562c	#7a09ff	Mixed	#cccccc
Bacteroides barnesiae	Stool	#e8cb72	3	27.0	17.0	#3dead5	#09a9ee	Mixed	#cccccc
Bacteroides clarus	Stool	#e8cb72	4	64.0	17.0	#ff6232	#09a9ee	Mixed	#cccccc
Bacteroides coprocola	Stool	#e8cb72	3	64.0	17.0	#ff6232	#09a9ee	Mixed	#cccccc
Bacteroides coprophilus	Stool	#e8cb72	2	65.0	1.0	#ff562c	#7a09ff	Mixed	#cccccc
Bacteroides eggerthii	Stool	#e8cb72	4	64.0	17.0	#ff6232	#09a9ee	Mixed	#cccccc
Bacteroides finegoldii	Stool	#e8cb72	13	34.0	3.0	#6dfdbf	#6c1fff	Mixed	#cccccc
Bacteroides fluxus	Stool	#e8cb72	2	5.0	1.0	#5e35fe	#7a09ff	Mixed	#cccccc
Bacteroides graminisolvens	L_Retroauricular_crease	#34e4d9	3	60.0	11.0	#ff8947	#3473f8	Mixed	#cccccc
Bacteroides intestinalis	Stool	#e8cb72	4	9.0	17.0	#425ffa	#09a9ee	Mixed	#cccccc
Bacteroides nordii	Stool	#e8cb72	2	18.0	1.0	#04b0ed	#7a09ff	Mixed	#cccccc
Bacteroides paurosaccharolyticus	Stool	#e8cb72	1	19.0	21.0	#04b9ea	#12c8e6	Mixed	#cccccc
[Bacteroides] pectinophilus	Stool	#e8cb72	4	64.0	17.0	#ff6232	#09a9ee	Mixed	#cccccc
Bacteroides plebeius	Stool	#e8cb72	4	64.0	17.0	#ff6232	#09a9ee	Mixed	#cccccc
Bacteroides pyogenes	Stool	#e8cb72	1	62.0	24.0	#ff763d	#27dade	Mixed	#cccccc
Bacteroides salanitronis	Stool	#e8cb72	2	4.0	1.0	#6629fe	#7a09ff	Mixed	#cccccc
Bacteroides sartorii	Stool	#e8cb72	3	27.0	17.0	#3dead5	#09a9ee	Mixed	#cccccc
Bacteroides sp. 2_2_4	Stool	#e8cb72	3	9.0	17.0	#425ffa	#09a9ee	Mixed	#cccccc
Bacteroides sp. 3_1_19	Stool	#e8cb72	2	4.0	1.0	#6629fe	#7a09ff	Mixed	#cccccc
Bacteroides sp. 3_1_33FAA	Stool	#e8cb72	1	54.0	9.0	#f9bb66	#425ffa	Mixed	#cccccc
Bacteroides sp. 9_1_42FAA	Stool	#e8cb72	1	45.0	10.0	#bbee91	#3c68f9	Mixed	#cccccc
Bacteroides sp. D2	Stool	#e8cb72	5	38.0	16.0	#88ffaf	#11a0f1	Mixed	#cccccc
Bacteroides sp. D22	Stool	#e8cb72	1	39.0	37.0	#90feab	#82ffb3	Mixed	#cccccc
Bacteroides thetaiotaomicron	Stool	#e8cb72	10	13.0	17.0	#2686f5	#09a9ee	Mixed	#cccccc
Bacteroides vulgatus	Stool	#e8cb72	16	63.0	43.0	#ff6b37	#acf59a	Mixed	#cccccc
Belnapia moabensis	L_Retroauricular_crease	#34e4d9	3	36.0	8.0	#7affb7	#4a53fb	Mixed	#cccccc
