TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Actinomyces graevenitzii	Tongue_dorsum	#ff2f18	66	15.0	2.0	#3ae8d6	#6629fe	Mixed	#cccccc
Actinomyces sp. HPA0247	Tongue_dorsum	#ff2f18	2	15.0	2.0	#3ae8d6	#6629fe	Mixed	#cccccc
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	11	15.0	2.0	#3ae8d6	#6629fe	Mixed	#cccccc
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	28	15.0	2.0	#3ae8d6	#6629fe	Mixed	#cccccc
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	3	15.0	2.0	#3ae8d6	#6629fe	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	11	15.0	2.0	#3ae8d6	#6629fe	Mixed	#cccccc
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	8	38.0	4.0	#ff3b1e	#4c50fc	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff2f18	12	15.0	2.0	#3ae8d6	#6629fe	Mixed	#cccccc
Alistipes obesi	Stool	#e8cb72	4	32.0	0.0	#ffa256	#8000ff	Mixed	#cccccc
Alistipes putredinis	Stool	#e8cb72	20	36.0	10.0	#ff6232	#02b7eb	Mixed	#cccccc
Alistipes shahii	Stool	#e8cb72	6	36.0	10.0	#ff6232	#02b7eb	Mixed	#cccccc
Anaerococcus lactolyticus	L_Retroauricular_crease	#34e4d9	2	1.0	1.0	#7413ff	#7413ff	Mixed	#cccccc
Atopobium sp. BS2	Saliva	#cbe486	5	15.0	2.0	#3ae8d6	#6629fe	Mixed	#cccccc
Atopobium sp. ICM42b	Saliva	#cbe486	2	15.0	2.0	#3ae8d6	#6629fe	Mixed	#cccccc
Atopobium sp. oral taxon 199	Subgingival_plaque	#ffac5c	3	4.0	12.0	#504afc	#1dd1e2	Mixed	#cccccc
Atopobium sp. oral taxon 810	Buccal_mucosa	#445cfb	2	4.0	12.0	#504afc	#1dd1e2	Mixed	#cccccc
Bacteroides caccae	Stool	#e8cb72	18	19.0	9.0	#6dfdbf	#0ca7ef	Mixed	#cccccc
Bacteroides dorei	Stool	#e8cb72	4	41.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Bacteroides eggerthii	Stool	#e8cb72	4	22.0	15.0	#90feab	#44eed2	Mixed	#cccccc
Bacteroides faecis	Stool	#e8cb72	5	19.0	9.0	#6dfdbf	#0ca7ef	Mixed	#cccccc
Bacteroides finegoldii	Stool	#e8cb72	4	41.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Bacteroides massiliensis	Stool	#e8cb72	12	41.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Bacteroides nordii	Stool	#e8cb72	2	19.0	9.0	#6dfdbf	#0ca7ef	Mixed	#cccccc
Bacteroides sp. 1_1_30	Stool	#e8cb72	2	19.0	9.0	#6dfdbf	#0ca7ef	Mixed	#cccccc
Bacteroides sp. 1_1_6	Stool	#e8cb72	1	11.0	9.0	#08bee9	#0ca7ef	Mixed	#cccccc
Bacteroides sp. 2_2_4	Stool	#e8cb72	3	33.0	3.0	#ff934d	#5a3bfd	Mixed	#cccccc
Bacteroides sp. 3_1_13	Stool	#e8cb72	4	19.0	9.0	#6dfdbf	#0ca7ef	Mixed	#cccccc
Bacteroides sp. 3_1_19	Stool	#e8cb72	2	41.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Bacteroides sp. 3_1_23	Stool	#e8cb72	2	33.0	3.0	#ff934d	#5a3bfd	Mixed	#cccccc
Bacteroides sp. 3_1_33FAA	Stool	#e8cb72	2	41.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Bacteroides sp. 4_1_36	Stool	#e8cb72	2	19.0	9.0	#6dfdbf	#0ca7ef	Mixed	#cccccc
Bacteroides sp. 9_1_42FAA	Stool	#e8cb72	2	41.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Bacteroides sp. D2	Stool	#e8cb72	1	33.0	3.0	#ff934d	#5a3bfd	Mixed	#cccccc
Bacteroides sp. D20	Stool	#e8cb72	2	19.0	9.0	#6dfdbf	#0ca7ef	Mixed	#cccccc
Bacteroides sp. D22	Stool	#e8cb72	1	33.0	3.0	#ff934d	#5a3bfd	Mixed	#cccccc
Bacteroides stercoris	Stool	#e8cb72	17	32.0	0.0	#ffa256	#8000ff	Mixed	#cccccc
Bacteroides thetaiotaomicron	Stool	#e8cb72	4	17.0	9.0	#52f5cb	#0ca7ef	Mixed	#cccccc
Bacteroides uniformis	Stool	#e8cb72	10	34.0	0.0	#ff8444	#8000ff	Mixed	#cccccc
Bacteroides vulgatus	Stool	#e8cb72	12	2.0	0.0	#6826fe	#8000ff	Mixed	#cccccc
Bacteroides xylanisolvens	Stool	#e8cb72	1	33.0	3.0	#ff934d	#5a3bfd	Mixed	#cccccc
Barnesiella intestinihominis	Stool	#e8cb72	12	36.0	10.0	#ff6232	#02b7eb	Mixed	#cccccc
Bifidobacterium pseudocatenulatum	L_Retroauricular_crease	#34e4d9	1	33.0	3.0	#ff934d	#5a3bfd	Mixed	#cccccc
Blautia wexlerae	Stool	#e8cb72	1	11.0	9.0	#08bee9	#0ca7ef	Mixed	#cccccc
