TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Actinomyces sp. HPA0247	Tongue_dorsum	#ff2f18	2	29.0	2.0	#e0d377	#6a22fe	Mixed	#cccccc
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	3	34.0	2.0	#ff914c	#6a22fe	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	208	18.0	3.0	#5af8c8	#5e35fe	Mixed	#cccccc
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	8	9.0	4.0	#149df1	#5444fd	Mixed	#cccccc
Alistipes obesi	Stool	#e8cb72	4	30.0	7.0	#ecc86f	#3176f8	Mixed	#cccccc
Anaerococcus lactolyticus	L_Retroauricular_crease	#34e4d9	2	35.0	1.0	#ff8143	#7610ff	Mixed	#cccccc
Atopobium sp. ICM42b	Saliva	#cbe486	2	34.0	2.0	#ff914c	#6a22fe	Mixed	#cccccc
Atopobium sp. oral taxon 810	Buccal_mucosa	#445cfb	2	42.0	10.0	#ff0000	#10a2f0	Mixed	#cccccc
Bacteroides eggerthii	Stool	#e8cb72	4	37.0	8.0	#ff5f30	#2686f5	Mixed	#cccccc
Bacteroides finegoldii	Stool	#e8cb72	4	10.0	13.0	#08acee	#12c8e6	Mixed	#cccccc
Bacteroides sp. 1_1_30	Stool	#e8cb72	2	11.0	14.0	#04b9ea	#1fd3e1	Mixed	#cccccc
Bacteroides sp. 1_1_6	Stool	#e8cb72	1	21.0	11.0	#7effb5	#04b0ed	Mixed	#cccccc
Bacteroides sp. 2_2_4	Stool	#e8cb72	3	8.0	14.0	#208ef4	#1fd3e1	Mixed	#cccccc
Bacteroides sp. 3_1_13	Stool	#e8cb72	4	8.0	14.0	#208ef4	#1fd3e1	Mixed	#cccccc
Bacteroides sp. 3_1_19	Stool	#e8cb72	2	33.0	0.0	#ffa055	#8000ff	Mixed	#cccccc
Bacteroides sp. 3_1_23	Stool	#e8cb72	2	11.0	14.0	#04b9ea	#1fd3e1	Mixed	#cccccc
Bacteroides sp. 3_1_33FAA	Stool	#e8cb72	2	1.0	0.0	#7413ff	#8000ff	Mixed	#cccccc
Bacteroides sp. 4_1_36	Stool	#e8cb72	2	11.0	14.0	#04b9ea	#1fd3e1	Mixed	#cccccc
Bacteroides sp. 9_1_42FAA	Stool	#e8cb72	2	33.0	0.0	#ffa055	#8000ff	Mixed	#cccccc
Bacteroides sp. D20	Stool	#e8cb72	2	8.0	14.0	#208ef4	#1fd3e1	Mixed	#cccccc
Bacteroides sp. D22	Stool	#e8cb72	1	5.0	16.0	#445cfb	#34e4d9	Mixed	#cccccc
Bacteroides uniformis	Stool	#e8cb72	10	20.0	15.0	#72febb	#2adddd	Mixed	#cccccc
Bacteroides vulgatus	Stool	#e8cb72	12	20.0	15.0	#72febb	#2adddd	Mixed	#cccccc
Bacteroides xylanisolvens	Stool	#e8cb72	1	15.0	16.0	#37e6d8	#34e4d9	Mixed	#cccccc
Bifidobacterium pseudocatenulatum	L_Retroauricular_crease	#34e4d9	1	15.0	16.0	#37e6d8	#34e4d9	Mixed	#cccccc
Blautia wexlerae	Stool	#e8cb72	1	21.0	11.0	#7effb5	#04b0ed	Mixed	#cccccc
Capnocytophaga sp. oral taxon 338	Subgingival_plaque	#ffac5c	264	2.0	21.0	#6826fe	#6efebe	Mixed	#cccccc
Capnocytophaga sp. oral taxon 412	Supragingival_plaque	#ff8646	225	23.0	23.0	#96fca7	#84ffb2	Mixed	#cccccc
Capnocytophaga sp. oral taxon 863	Supragingival_plaque	#ff8646	268	36.0	20.0	#ff703a	#62fbc4	Mixed	#cccccc
Capnocytophaga sputigena	Supragingival_plaque	#ff8646	271	40.0	22.0	#ff2914	#78ffb8	Mixed	#cccccc
Cellulomonas carbonis	Stool	#e8cb72	2	8.0	14.0	#208ef4	#1fd3e1	Mixed	#cccccc
Clostridia bacterium UC5.1-1D10	Stool	#e8cb72	2	33.0	0.0	#ffa055	#8000ff	Mixed	#cccccc
[Clostridium] clostridioforme	Stool	#e8cb72	3	11.0	14.0	#04b9ea	#1fd3e1	Mixed	#cccccc
Clostridium sp. GD3	Stool	#e8cb72	2	8.0	14.0	#208ef4	#1fd3e1	Mixed	#cccccc
Clostridium sp. L2-50	Stool	#e8cb72	2	8.0	14.0	#208ef4	#1fd3e1	Mixed	#cccccc
Clostridium sp. M62/1	Stool	#e8cb72	2	8.0	14.0	#208ef4	#1fd3e1	Mixed	#cccccc
Collinsella aerofaciens	Stool	#e8cb72	2	8.0	14.0	#208ef4	#1fd3e1	Mixed	#cccccc
Collinsella sp. 4_8_47FAA	Stool	#e8cb72	2	11.0	14.0	#04b9ea	#1fd3e1	Mixed	#cccccc
Coprococcus comes	Stool	#e8cb72	2	8.0	14.0	#208ef4	#1fd3e1	Mixed	#cccccc
Deinococcus radiodurans	Posterior_fornix	#8efeac	1	5.0	16.0	#445cfb	#34e4d9	Mixed	#cccccc
Dolosigranulum pigrum	Anterior_nares	#8000ff	2	4.0	6.0	#504afc	#3c68f9	Mixed	#cccccc
