TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Afipia broomeae	Anterior_nares	#8000ff	2	11.0	3.0	#2884f6	#6826fe	Mixed	#cccccc
Alistipes sp. AL-1	Stool	#e8cb72	316	29.0	6.0	#6afdc0	#504afc	Mixed	#cccccc
Alkaliflexus imshenetskii	Stool	#e8cb72	2	15.0	5.0	#08acee	#583efd	Mixed	#cccccc
Anaerofustis stercorihominis	Stool	#e8cb72	11	35.0	8.0	#9bfba5	#4062fa	Mixed	#cccccc
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	25	44.0	4.0	#e4cf74	#6032fe	Mixed	#cccccc
Bacteroides sp. 3_1_23	Stool	#e8cb72	291	62.0	20.0	#ff1008	#24d8df	Mixed	#cccccc
Bacteroides sp. D2	Stool	#e8cb72	264	35.0	15.0	#9bfba5	#06aeed	Mixed	#cccccc
Bacteroides sp. D22	Stool	#e8cb72	263	62.0	20.0	#ff1008	#24d8df	Mixed	#cccccc
Bifidobacterium angulatum	Stool	#e8cb72	31	40.0	1.0	#c2ea8c	#780dff	Mixed	#cccccc
Bifidobacterium ruminantium	Stool	#e8cb72	8	45.0	22.0	#ecc86f	#34e4d9	Mixed	#cccccc
Blautia obeum	Stool	#e8cb72	341	50.0	19.0	#ff9b52	#1dd1e2	Mixed	#cccccc
Blautia producta	Stool	#e8cb72	144	50.0	19.0	#ff9b52	#1dd1e2	Mixed	#cccccc
Bradyrhizobium sp. BTAi1	L_Retroauricular_crease	#34e4d9	2	11.0	3.0	#2884f6	#6826fe	Mixed	#cccccc
Candidatus Hamiltonella defensa	Stool	#e8cb72	3	50.0	19.0	#ff9b52	#1dd1e2	Mixed	#cccccc
Candidatus Saccharibacteria oral taxon TM7x	Saliva	#cbe486	5	44.0	4.0	#e4cf74	#6032fe	Mixed	#cccccc
Catabacter hongkongensis	Stool	#e8cb72	41	35.0	8.0	#9bfba5	#4062fa	Mixed	#cccccc
Clostridiales bacterium VE202-18	Stool	#e8cb72	7	50.0	19.0	#ff9b52	#1dd1e2	Mixed	#cccccc
[Clostridium] innocuum	Stool	#e8cb72	44	43.0	9.0	#dcd67a	#3670f8	Mixed	#cccccc
[Clostridium] litorale	Stool	#e8cb72	2	60.0	0.0	#ff2914	#8000ff	Mixed	#cccccc
Clostridium sartagoforme	Stool	#e8cb72	2	26.0	36.0	#52f5cb	#a8f79c	Mixed	#cccccc
[Clostridium] sordellii	Stool	#e8cb72	6	17.0	38.0	#08bee9	#b9ef92	Mixed	#cccccc
Clostridium sp. 7_2_43FAA	Stool	#e8cb72	2	26.0	36.0	#52f5cb	#a8f79c	Mixed	#cccccc
Clostridium sp. ASBs410	Stool	#e8cb72	2	5.0	41.0	#583efd	#d0e082	Mixed	#cccccc
Clostridium sp. C8	Stool	#e8cb72	2	26.0	36.0	#52f5cb	#a8f79c	Mixed	#cccccc
Clostridium sp. JCC	L_Retroauricular_crease	#34e4d9	29	17.0	38.0	#08bee9	#b9ef92	Mixed	#cccccc
Clostridium sp. JCD	Stool	#e8cb72	1	54.0	10.0	#ff703a	#2e7bf7	Mixed	#cccccc
Collinsella sp. 4_8_47FAA	Stool	#e8cb72	262	20.0	43.0	#20d5e1	#e0d377	Mixed	#cccccc
Collinsella stercoris	Stool	#e8cb72	18	44.0	4.0	#e4cf74	#6032fe	Mixed	#cccccc
Collinsella tanakaei	Stool	#e8cb72	34	56.0	17.0	#ff592d	#0ac0e8	Mixed	#cccccc
Coprococcus eutactus	Stool	#e8cb72	213	24.0	42.0	#42edd3	#d9da7d	Mixed	#cccccc
Corynebacterium matruchotii	Supragingival_plaque	#ff8646	2	56.0	17.0	#ff592d	#0ac0e8	Mixed	#cccccc
Desulfotomaculum nigrificans	Stool	#e8cb72	2	26.0	36.0	#52f5cb	#a8f79c	Mixed	#cccccc
Desulfovibrio sp. 6_1_46AFAA	Stool	#e8cb72	15	62.0	7.0	#ff1008	#4856fb	Mixed	#cccccc
Dialister invisus	Stool	#e8cb72	148	44.0	4.0	#e4cf74	#6032fe	Mixed	#cccccc
Dialister micraerophilus	Saliva	#cbe486	2	23.0	30.0	#3ae8d6	#76ffb9	Mixed	#cccccc
Dialister succinatiphilus	Stool	#e8cb72	35	19.0	11.0	#18cde4	#2686f5	Mixed	#cccccc
Dorea sp. D27	Stool	#e8cb72	3	35.0	8.0	#9bfba5	#4062fa	Mixed	#cccccc
Dysgonomonas capnocytophagoides	Stool	#e8cb72	8	44.0	4.0	#e4cf74	#6032fe	Mixed	#cccccc
Dysgonomonas mossii	Stool	#e8cb72	8	46.0	21.0	#f4c069	#2ddedc	Mixed	#cccccc
Eggerthella sp. 1_3_56FAA	Stool	#e8cb72	3	23.0	30.0	#3ae8d6	#76ffb9	Mixed	#cccccc
Eggerthella sp. HGA1	Stool	#e8cb72	6	10.0	10.0	#3079f7	#2e7bf7	Mixed	#cccccc
Eggerthella sp. YY7918	Stool	#e8cb72	4	43.0	9.0	#dcd67a	#3670f8	Mixed	#cccccc
Enterobacter cloacae	Anterior_nares	#8000ff	2	51.0	25.0	#ff914c	#4df3ce	Mixed	#cccccc
Enterobacteriaceae bacterium strain FGI 57	Stool	#e8cb72	1	37.0	25.0	#abf69b	#4df3ce	Mixed	#cccccc
Enterococcus columbae	Stool	#e8cb72	2	63.0	47.0	#ff0000	#ffb05f	Mixed	#cccccc
Enterococcus dispar	Stool	#e8cb72	2	54.0	10.0	#ff703a	#2e7bf7	Mixed	#cccccc
Enterococcus faecalis	Anterior_nares	#8000ff	13	35.0	8.0	#9bfba5	#4062fa	Mixed	#cccccc
Erwinia tracheiphila	Stool	#e8cb72	3	50.0	19.0	#ff9b52	#1dd1e2	Mixed	#cccccc
Erysipelotrichaceae bacterium 2_2_44A	Stool	#e8cb72	21	43.0	9.0	#dcd67a	#3670f8	Mixed	#cccccc
Erysipelotrichaceae bacterium 5_2_54FAA	Stool	#e8cb72	35	41.0	40.0	#cbe486	#c8e688	Mixed	#cccccc
Escherichia albertii	Stool	#e8cb72	1	37.0	25.0	#abf69b	#4df3ce	Mixed	#cccccc
Escherichia coli	Stool	#e8cb72	154	51.0	25.0	#ff914c	#4df3ce	Mixed	#cccccc
Escherichia fergusonii	Stool	#e8cb72	2	51.0	25.0	#ff914c	#4df3ce	Mixed	#cccccc
[Eubacterium] dolichum	Stool	#e8cb72	85	35.0	8.0	#9bfba5	#4062fa	Mixed	#cccccc
[Eubacterium] infirmum	Subgingival_plaque	#ffac5c	2	35.0	8.0	#9bfba5	#4062fa	Mixed	#cccccc
