TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter parvus	R_Retroauricular_crease	#acf59a	3	24.0	1.0	#2c7ef7	#7e03ff
Acinetobacter soli	R_Retroauricular_crease	#acf59a	2	24.0	1.0	#2c7ef7	#7e03ff
Acinetobacter sp. Ag2	R_Retroauricular_crease	#acf59a	3	24.0	1.0	#2c7ef7	#7e03ff
Acinetobacter sp. VT 511	Anterior_nares	#8000ff	1	27.0	13.0	#218cf4	#5a3bfd
Acinetobacter tandoii	Anterior_nares	#8000ff	1	19.0	11.0	#3e65fa	#6032fe
Acinetobacter ursingii	R_Retroauricular_crease	#acf59a	6	87.0	1.0	#b2f396	#7e03ff
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	643	96.0	20.0	#d0e082	#445cfb
Actinomyces sp. ICM54	Tongue_dorsum	#ff2f18	370	0.0	22.0	#8000ff	#3e65fa
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	402	94.0	22.0	#cbe486	#3e65fa
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	433	0.0	22.0	#8000ff	#3e65fa
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	545	142.0	21.0	#ff1309	#4062fa
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff2f18	346	0.0	22.0	#8000ff	#3e65fa
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	360	94.0	22.0	#cbe486	#3e65fa
Actinomyces sp. S4-C9	Anterior_nares	#8000ff	1	22.0	16.0	#3473f8	#504afc
Actinomyces vaccimaxillae	Anterior_nares	#8000ff	2	65.0	18.0	#64fbc3	#4a53fb
Actinomyces viscosus	Attached	#622ffe	602	142.0	21.0	#ff1309	#4062fa
Aeromonas rivuli	Anterior_nares	#8000ff	1	40.0	26.0	#0dc2e8	#3176f8
Aeromonas sanarellii	Anterior_nares	#8000ff	1	68.0	19.0	#6efebe	#4659fb
Afipia sp. P52-10	L_Retroauricular_crease	#34e4d9	1	129.0	28.0	#ff592d	#2c7ef7
Agrobacterium sp. LC34	Anterior_nares	#8000ff	2	52.0	30.0	#37e6d8	#2686f5
Aliihoeflea sp. 2WW	R_Retroauricular_crease	#acf59a	4	24.0	1.0	#2c7ef7	#7e03ff
Aliivibrio salmonicida	Anterior_nares	#8000ff	1	83.0	23.0	#a2f9a0	#396bf9
Alistipes onderdonkii	Stool	#e8cb72	313	135.0	31.0	#ff381c	#218cf4
Alistipes senegalensis	Stool	#e8cb72	303	106.0	31.0	#f4c069	#218cf4
Alistipes sp. AL-1	Stool	#e8cb72	277	106.0	31.0	#f4c069	#218cf4
Alistipes sp. HGB5	Stool	#e8cb72	278	106.0	31.0	#f4c069	#218cf4
Alistipes timonensis	Stool	#e8cb72	272	106.0	31.0	#f4c069	#218cf4
Aminiphilus circumscriptus	L_Retroauricular_crease	#34e4d9	1	131.0	2.0	#ff4d27	#7a09ff
Anoxybacillus tepidamans	Anterior_nares	#8000ff	1	96.0	17.0	#d0e082	#4e4dfc
