TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Acidaminococcus intestini	Stool	#e8cb72	44	6.0	1.0	#ff703a	#386df9	Mixed	#cccccc
Acidaminococcus sp. BV3L6	Stool	#e8cb72	34	6.0	1.0	#ff703a	#386df9	Mixed	#cccccc
Acidaminococcus sp. HPA0509	Stool	#e8cb72	20	6.0	1.0	#ff703a	#386df9	Mixed	#cccccc
Acidovorax sp. JHL-9	Anterior_nares	#8000ff	2	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Acidovorax sp. JS42	Buccal_mucosa	#445cfb	37	7.0	3.0	#ff0000	#5af8c8	Mixed	#cccccc
Acidovorax temperans	L_Retroauricular_crease	#34e4d9	149	7.0	3.0	#ff0000	#5af8c8	Mixed	#cccccc
Acinetobacter bereziniae	R_Retroauricular_crease	#acf59a	5	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Acinetobacter guillouiae	R_Retroauricular_crease	#acf59a	4	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Acinetobacter indicus	Anterior_nares	#8000ff	2	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Acinetobacter johnsonii	Anterior_nares	#8000ff	145	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Acinetobacter junii	Anterior_nares	#8000ff	142	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Acinetobacter lwoffii	L_Retroauricular_crease	#34e4d9	22	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Acinetobacter parvus	R_Retroauricular_crease	#acf59a	3	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Acinetobacter schindleri	R_Retroauricular_crease	#acf59a	2	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Acinetobacter soli	R_Retroauricular_crease	#acf59a	2	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Acinetobacter sp. Ag2	R_Retroauricular_crease	#acf59a	3	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Acinetobacter sp. CIP 101966	R_Retroauricular_crease	#acf59a	2	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Acinetobacter sp. CIP 102136	Anterior_nares	#8000ff	1	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Acinetobacter sp. MDS7A	Anterior_nares	#8000ff	14	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Acinetobacter sp. NIPH 284	L_Retroauricular_crease	#34e4d9	5	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Acinetobacter sp. P8-3-8	R_Retroauricular_crease	#acf59a	3	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Acinetobacter sp. TTH0-4	Anterior_nares	#8000ff	7	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Acinetobacter towneri	Anterior_nares	#8000ff	10	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Acinetobacter ursingii	R_Retroauricular_crease	#acf59a	6	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Actinobacillus minor	Buccal_mucosa_NA	#2686f5	82	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinobacillus pleuropneumoniae	Buccal_mucosa_NA	#2686f5	45	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinobacillus succinogenes	Keratinized_gingiva	#17cbe4	12	7.0	3.0	#ff0000	#5af8c8	Mixed	#cccccc
Actinobacillus ureae	Keratinized_gingiva	#17cbe4	89	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinobaculum sp. oral taxon 183	Subgingival_plaque	#ffac5c	625	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces dentalis	Subgingival_plaque	#ffac5c	430	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces europaeus	Anterior_nares	#8000ff	2	3.0	3.0	#5af8c8	#5af8c8	Mixed	#cccccc
Actinomyces georgiae	Subgingival_plaque	#ffac5c	187	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces gerencseriae	Subgingival_plaque	#ffac5c	496	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces graevenitzii	Tongue_dorsum	#ff2f18	700	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces israelii	Subgingival_plaque	#ffac5c	283	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	508	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces massiliensis	Supragingival_plaque	#ff8646	677	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces meyeri	Subgingival_plaque	#ffac5c	425	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces naeslundii	Supragingival_plaque	#ff8646	641	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces odontolyticus	Throat	#ff5c2f	780	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces oris	Supragingival_plaque	#ff8646	724	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces slackii	Supragingival_plaque	#ff8646	41	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces sp. HPA0247	Tongue_dorsum	#ff2f18	337	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	518	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	643	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces sp. ICM54	Tongue_dorsum	#ff2f18	370	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	402	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	582	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8646	631	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	433	7.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
