TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Acinetobacter baumannii	Keratinized_gingiva	#17cbe4	2	3.0	2.0	#b2f396	#1996f3	Mixed	#cccccc
Acinetobacter junii	Anterior_nares	#8000ff	3	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Actinomyces gerencseriae	Subgingival_plaque	#ffac5c	2	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Actinomyces israelii	Subgingival_plaque	#ffac5c	1	3.0	2.0	#b2f396	#1996f3	Mixed	#cccccc
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	2	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Actinomyces massiliensis	Supragingival_plaque	#ff8646	6	3.0	2.0	#b2f396	#1996f3	Mixed	#cccccc
Actinomyces naeslundii	Supragingival_plaque	#ff8646	3	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Actinomyces odontolyticus	Throat	#ff5c2f	1	3.0	2.0	#b2f396	#1996f3	Mixed	#cccccc
Actinomyces oris	Supragingival_plaque	#ff8646	7	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	1	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	8	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	1	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8646	4	2.0	3.0	#4df3ce	#18cde4	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff2f18	2	2.0	3.0	#4df3ce	#18cde4	Mixed	#cccccc
Actinomyces turicensis	Anterior_nares	#8000ff	2	1.0	5.0	#1996f3	#7effb5	Mixed	#cccccc
Actinomyces viscosus	Attached	#622ffe	5	3.0	0.0	#b2f396	#8000ff	Mixed	#cccccc
Afipia broomeae	Anterior_nares	#8000ff	13	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	1	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Alcaligenes faecalis	Anterior_nares	#8000ff	1	2.0	3.0	#4df3ce	#18cde4	Mixed	#cccccc
Alistipes onderdonkii	Stool	#e8cb72	4	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Alistipes putredinis	Stool	#e8cb72	31	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Alistipes senegalensis	Stool	#e8cb72	4	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Alistipes shahii	Stool	#e8cb72	22	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Alistipes sp. HGB5	Stool	#e8cb72	2	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Alistipes timonensis	Stool	#e8cb72	1	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Alloiococcus otitis	Anterior_nares	#8000ff	2	2.0	3.0	#4df3ce	#18cde4	Mixed	#cccccc
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	2	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Anaerococcus provenciensis	L_Retroauricular_crease	#34e4d9	3	2.0	3.0	#4df3ce	#18cde4	Mixed	#cccccc
Atopobium parvulum	Saliva	#cbe486	2	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Atopobium sp. BS2	Saliva	#cbe486	2	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Atopobium sp. ICM42b	Saliva	#cbe486	1	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Bacillus thermoamylovorans	Anterior_nares	#8000ff	3	2.0	3.0	#4df3ce	#18cde4	Mixed	#cccccc
bacterium LF-3	Stool	#e8cb72	1	2.0	3.0	#4df3ce	#18cde4	Mixed	#cccccc
Bacteroides caccae	Stool	#e8cb72	29	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides cellulosilyticus	Stool	#e8cb72	5	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides coprocola	Stool	#e8cb72	15	3.0	0.0	#b2f396	#8000ff	Mixed	#cccccc
Bacteroides coprophilus	Stool	#e8cb72	4	3.0	0.0	#b2f396	#8000ff	Mixed	#cccccc
Bacteroides dorei	Stool	#e8cb72	8	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides eggerthii	Stool	#e8cb72	11	5.0	2.0	#ff0000	#1996f3	Mixed	#cccccc
Bacteroides faecis	Stool	#e8cb72	19	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides finegoldii	Stool	#e8cb72	11	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides fluxus	Stool	#e8cb72	2	5.0	2.0	#ff0000	#1996f3	Mixed	#cccccc
Bacteroides fragilis	Stool	#e8cb72	7	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides gallinarum	Stool	#e8cb72	2	4.0	6.0	#ff964f	#b2f396	Mixed	#cccccc
Bacteroides intestinalis	Stool	#e8cb72	10	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides massiliensis	Stool	#e8cb72	25	5.0	2.0	#ff0000	#1996f3	Mixed	#cccccc
Bacteroides oleiciplenus	Stool	#e8cb72	1	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides ovatus	Stool	#e8cb72	11	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides salyersiae	Stool	#e8cb72	3	5.0	2.0	#ff0000	#1996f3	Mixed	#cccccc
Bacteroides sartorii	Stool	#e8cb72	2	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides sp. 1_1_30	Stool	#e8cb72	2	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides sp. 1_1_6	Stool	#e8cb72	1	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides sp. 14(A)	Stool	#e8cb72	2	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides sp. 2_2_4	Stool	#e8cb72	2	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Bacteroides sp. 3_1_13	Stool	#e8cb72	3	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Bacteroides sp. 3_1_19	Stool	#e8cb72	2	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides sp. 3_1_23	Stool	#e8cb72	3	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Bacteroides sp. 3_1_40A	Stool	#e8cb72	1	5.0	2.0	#ff0000	#1996f3	Mixed	#cccccc
Bacteroides sp. 4_1_36	Stool	#e8cb72	1	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides sp. 4_3_47FAA	Stool	#e8cb72	1	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides sp. D2	Stool	#e8cb72	3	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Bacteroides sp. D20	Stool	#e8cb72	4	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides sp. D22	Stool	#e8cb72	2	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Bacteroides stercoris	Stool	#e8cb72	28	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides thetaiotaomicron	Stool	#e8cb72	7	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides uniformis	Stool	#e8cb72	17	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bacteroides vulgatus	Stool	#e8cb72	25	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Barnesiella intestinihominis	Stool	#e8cb72	20	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bergeyella zoohelcum	R_Retroauricular_crease	#acf59a	1	2.0	3.0	#4df3ce	#18cde4	Mixed	#cccccc
Bifidobacterium adolescentis	Stool	#e8cb72	8	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bifidobacterium dentium	Posterior_fornix	#8efeac	2	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Bifidobacterium longum	Stool	#e8cb72	10	1.0	5.0	#1996f3	#7effb5	Mixed	#cccccc
Bifidobacterium moukalabense	Posterior_fornix	#8efeac	2	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Bifidobacterium scardovii	Posterior_fornix	#8efeac	4	1.0	5.0	#1996f3	#7effb5	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Posterior_fornix	#8efeac	2	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Bilophila wadsworthia	Stool	#e8cb72	2	1.0	5.0	#1996f3	#7effb5	Mixed	#cccccc
Blautia obeum	Stool	#e8cb72	4	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Blautia wexlerae	Stool	#e8cb72	3	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Bradyrhizobium sp. BTAi1	L_Retroauricular_crease	#34e4d9	2	2.0	3.0	#4df3ce	#18cde4	Mixed	#cccccc
Brevibacterium massiliense	Anterior_nares	#8000ff	4	1.0	5.0	#1996f3	#7effb5	Mixed	#cccccc
Brochothrix thermosphacta	Saliva	#cbe486	2	2.0	3.0	#4df3ce	#18cde4	Mixed	#cccccc
Burkholderia cenocepacia	Posterior_fornix	#8efeac	5	0.0	7.0	#8000ff	#e4cf74	Mixed	#cccccc
Burkholderiales bacterium 1_1_47	Stool	#e8cb72	2	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Butyricicoccus pullicaecorum	Stool	#e8cb72	1	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Butyricimonas synergistica	Stool	#e8cb72	2	5.0	2.0	#ff0000	#1996f3	Mixed	#cccccc
Butyricimonas virosa	Stool	#e8cb72	9	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Butyrivibrio crossotus	Stool	#e8cb72	3	3.0	2.0	#b2f396	#1996f3	Mixed	#cccccc
Butyrivibrio sp. NC3005	Stool	#e8cb72	1	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Campylobacter concisus	Attached	#622ffe	8	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Campylobacter gracilis	Subgingival_plaque	#ffac5c	3	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Campylobacter showae	Supragingival_plaque	#ff8646	3	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Candidatus Alistipes marseilloanorexicus	Stool	#e8cb72	6	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Candidatus Bacteroides timonensis	Stool	#e8cb72	1	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Candidatus Saccharibacteria oral taxon TM7x	Saliva	#cbe486	4	2.0	2.0	#4df3ce	#1996f3	Mixed	#cccccc
Capnocytophaga gingivalis	Supragingival_plaque	#ff8646	10	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Capnocytophaga granulosa	Supragingival_plaque	#ff8646	2	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Capnocytophaga ochracea	Supragingival_plaque	#ff8646	1	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8646	2	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Capnocytophaga sp. oral taxon 326	Subgingival_plaque	#ffac5c	1	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	5	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Capnocytophaga sp. oral taxon 332	Supragingival_plaque	#ff8646	2	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Capnocytophaga sp. oral taxon 338	Subgingival_plaque	#ffac5c	1	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Capnocytophaga sp. oral taxon 863	Supragingival_plaque	#ff8646	2	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Capnocytophaga sputigena	Supragingival_plaque	#ff8646	5	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Carnobacterium maltaromaticum	Hard_palate	#08acee	1	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
Catenibacterium mitsuokai	Stool	#e8cb72	2	5.0	4.0	#ff0000	#4df3ce	Mixed	#cccccc
Catonella morbi	Subgingival_plaque	#ffac5c	2	1.0	2.0	#1996f3	#1996f3	Mixed	#cccccc
