	source	target	weight	edge_sample	edge_color
0	Acidovorax caeni	Acetivibrio ethanolgignens	2.0	Mixed	#cccccc
1	Acidovorax sp. JS42	Acidithiobacillus caldus	1.0	Buccal_mucosa	#445cfb
2	Acidovorax sp. Leaf160	Acidovorax sp. JS42	1.0	Mixed	#cccccc
3	Acidovorax sp. NO-1	Acidovorax sp. JS42	2.0	Mixed	#cccccc
4	Acidovorax sp. SD340	Acidithiobacillus caldus	1.0	Mixed	#cccccc
5	Acidovorax sp. SD340	Acidovorax sp. JS42	1.0	Mixed	#cccccc
6	Acidovorax temperans	Acidovorax caeni	5.0	Mixed	#cccccc
7	Acinetobacter bereziniae	Acetobacter okinawensis	2.0	R_Retroauricular_crease	#acf59a
8	Acinetobacter bereziniae	Acinetobacter baumannii	3.0	Mixed	#cccccc
9	Acinetobacter junii	Abiotrophia defectiva	8.0	Mixed	#cccccc
10	Acinetobacter junii	Acinetobacter johnsonii	13.0	Anterior_nares	#8000ff
11	Acinetobacter parvus	Acetobacter okinawensis	2.0	R_Retroauricular_crease	#acf59a
12	Acinetobacter parvus	Acinetobacter baumannii	3.0	Mixed	#cccccc
13	Acinetobacter parvus	Acinetobacter bereziniae	3.0	R_Retroauricular_crease	#acf59a
14	Acinetobacter schindleri	Acidovorax sp. JS42	1.0	Mixed	#cccccc
15	Acinetobacter soli	Acinetobacter bereziniae	2.0	R_Retroauricular_crease	#acf59a
16	Acinetobacter soli	Acinetobacter parvus	2.0	R_Retroauricular_crease	#acf59a
17	Acinetobacter sp. Ag2	Acetobacter okinawensis	2.0	R_Retroauricular_crease	#acf59a
18	Acinetobacter sp. Ag2	Acinetobacter baumannii	3.0	Mixed	#cccccc
19	Acinetobacter sp. Ag2	Acinetobacter bereziniae	3.0	R_Retroauricular_crease	#acf59a
20	Acinetobacter sp. Ag2	Acinetobacter parvus	3.0	R_Retroauricular_crease	#acf59a
21	Acinetobacter sp. Ag2	Acinetobacter soli	2.0	R_Retroauricular_crease	#acf59a
22	Acinetobacter sp. NIPH 284	Acinetobacter guillouiae	1.0	Mixed	#cccccc
23	Acinetobacter ursingii	Acetobacter okinawensis	2.0	R_Retroauricular_crease	#acf59a
24	Acinetobacter ursingii	Acinetobacter baumannii	3.0	Mixed	#cccccc
25	Acinetobacter ursingii	Acinetobacter bereziniae	3.0	R_Retroauricular_crease	#acf59a
26	Acinetobacter ursingii	Acinetobacter parvus	3.0	R_Retroauricular_crease	#acf59a
27	Acinetobacter ursingii	Acinetobacter soli	2.0	R_Retroauricular_crease	#acf59a
28	Acinetobacter ursingii	Acinetobacter sp. Ag2	3.0	R_Retroauricular_crease	#acf59a
29	[Actinobacillus] muris	Acidovorax sp. JS42	2.0	Mixed	#cccccc
30	Actinobacillus ureae	Acidovorax sp. JS42	1.0	Mixed	#cccccc
31	Actinobacillus ureae	Acinetobacter schindleri	1.0	Mixed	#cccccc
32	Actinomyces dentalis	Acidovorax temperans	8.0	Mixed	#cccccc
33	Actinomyces graevenitzii	Actinomyces dentalis	4.0	Mixed	#cccccc
34	Actinomyces johnsonii	Acidovorax caeni	4.0	Mixed	#cccccc
35	Actinomyces johnsonii	Actinomyces georgiae	2.0	Subgingival_plaque	#ffac5c
36	Actinomyces johnsonii	Actinomyces israelii	2.0	Subgingival_plaque	#ffac5c
37	Actinomyces massiliensis	Actinomyces georgiae	2.0	Mixed	#cccccc
38	Actinomyces massiliensis	Actinomyces israelii	2.0	Mixed	#cccccc
39	Actinomyces meyeri	Actinomyces europaeus	1.0	Mixed	#cccccc
40	Actinomyces neuii	Acinetobacter sp. P8-3-8	1.0	Mixed	#cccccc
41	Actinomyces neuii	Actinobaculum massiliense	1.0	Mixed	#cccccc
42	Actinomyces odontolyticus	Actinomyces graevenitzii	4.0	Mixed	#cccccc
43	Actinomyces oris	Acinetobacter johnsonii	6.0	Mixed	#cccccc
44	Actinomyces oris	Acinetobacter junii	6.0	Mixed	#cccccc
45	Actinomyces sp. ICM47	Actinobaculum sp. oral taxon 183	3.0	Mixed	#cccccc
46	Actinomyces sp. oral taxon 170	Abiotrophia defectiva	7.0	Mixed	#cccccc
47	Actinomyces sp. oral taxon 171	Actinomyces georgiae	2.0	Mixed	#cccccc
48	Actinomyces sp. oral taxon 171	Actinomyces israelii	2.0	Mixed	#cccccc
49	Actinomyces sp. oral taxon 171	Actinomyces massiliensis	7.0	Supragingival_plaque	#ff8646
50	Actinomyces sp. oral taxon 171	Actinomyces naeslundii	6.0	Supragingival_plaque	#ff8646
51	Actinomyces sp. oral taxon 172	Actinomyces graevenitzii	4.0	Tongue_dorsum	#ff2f18
52	Actinomyces sp. oral taxon 172	Actinomyces odontolyticus	3.0	Mixed	#cccccc
53	Actinomyces sp. oral taxon 175	Actinobaculum sp. oral taxon 183	4.0	Mixed	#cccccc
54	Actinomyces sp. oral taxon 175	Actinomyces georgiae	2.0	Mixed	#cccccc
55	Actinomyces sp. oral taxon 175	Actinomyces israelii	2.0	Mixed	#cccccc
56	Actinomyces sp. oral taxon 181	Actinobaculum sp. oral taxon 183	2.0	Mixed	#cccccc
