TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Acidovorax sp. MR-S7	Buccal_mucosa	#445cfb	4	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Acidovorax sp. NO-1	R_Retroauricular_crease	#acf59a	2	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Acinetobacter indicus	Anterior_nares	#8000ff	2	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Acinetobacter junii	Anterior_nares	#8000ff	88	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Acinetobacter sp. 243_ASPC	Anterior_nares	#8000ff	1	4.0	1.0	#d4dd80	#4856fb	Mixed	#cccccc
Acinetobacter sp. CIP 101966	R_Retroauricular_crease	#acf59a	2	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Acinetobacter sp. CIP 102136	Anterior_nares	#8000ff	1	2.0	2.0	#2adddd	#10a2f0	Mixed	#cccccc
Acinetobacter sp. MDS7A	Anterior_nares	#8000ff	10	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Acinetobacter sp. NIPH 284	L_Retroauricular_crease	#34e4d9	3	4.0	1.0	#d4dd80	#4856fb	Mixed	#cccccc
Acinetobacter sp. NIPH 713	Anterior_nares	#8000ff	2	5.0	4.0	#ff8143	#62fbc4	Mixed	#cccccc
Acinetobacter sp. P8-3-8	R_Retroauricular_crease	#acf59a	2	4.0	1.0	#d4dd80	#4856fb	Mixed	#cccccc
Acinetobacter sp. VT 511	Anterior_nares	#8000ff	1	5.0	4.0	#ff8143	#62fbc4	Mixed	#cccccc
Acinetobacter tandoii	Anterior_nares	#8000ff	1	4.0	1.0	#d4dd80	#4856fb	Mixed	#cccccc
Acinetobacter towneri	Anterior_nares	#8000ff	8	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Actinobacteria bacterium UC5.1-1B11	Anterior_nares	#8000ff	1	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Actinobaculum suis	Throat	#ff5c2f	3	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Actinomyces dentalis	Subgingival_plaque	#ffac5c	45	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces europaeus	Anterior_nares	#8000ff	2	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	36	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces massiliensis	Supragingival_plaque	#ff8646	121	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Actinomyces meyeri	Subgingival_plaque	#ffac5c	12	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces naeslundii	Supragingival_plaque	#ff8646	91	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Actinomyces neuii	Posterior_fornix	#8efeac	11	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Actinomyces odontolyticus	Throat	#ff5c2f	82	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces oris	Supragingival_plaque	#ff8646	114	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Actinomyces sp. HPA0247	Tongue_dorsum	#ff2f18	7	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	49	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	112	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Actinomyces sp. ICM54	Tongue_dorsum	#ff2f18	10	1.0	3.0	#2c7ef7	#2adddd	Mixed	#cccccc
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	18	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	67	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8646	90	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	25	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	53	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff2f18	12	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	23	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8646	70	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Supragingival_plaque	#ff8646	27	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	11	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff2f18	45	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces sp. SD1	L_Retroauricular_crease	#34e4d9	5	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Actinomyces timonensis	Subgingival_plaque	#ffac5c	7	4.0	1.0	#d4dd80	#4856fb	Mixed	#cccccc
Actinomyces vaccimaxillae	Anterior_nares	#8000ff	2	4.0	1.0	#d4dd80	#4856fb	Mixed	#cccccc
Actinomyces viscosus	Attached	#622ffe	71	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Actinomycetospora chiangmaiensis	L_Retroauricular_crease	#34e4d9	2	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Adlercreutzia equolifaciens	Stool	#e8cb72	2	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Advenella kashmirensis	Anterior_nares	#8000ff	2	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Aerococcus christensenii	Posterior_fornix	#8efeac	7	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Aerococcus urinae	Anterior_nares	#8000ff	1	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Aerococcus urinaeequi	Anterior_nares	#8000ff	3	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Aeromonas hydrophila	L_Retroauricular_crease	#34e4d9	1	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Aeromonas rivuli	Anterior_nares	#8000ff	1	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Aeromonas salmonicida	Anterior_nares	#8000ff	1	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Afipia birgiae	Throat	#ff5c2f	11	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Afipia clevelandensis	Anterior_nares	#8000ff	3	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Aggregatibacter aphrophilus	Saliva	#cbe486	90	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Aggregatibacter segnis	Supragingival_plaque	#ff8646	11	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	50	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Agrobacterium albertimagni	Anterior_nares	#8000ff	1	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Agrobacterium sp. LC34	Anterior_nares	#8000ff	2	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Agrobacterium sp. SUL3	Anterior_nares	#8000ff	5	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Agrobacterium tumefaciens	R_Retroauricular_crease	#acf59a	9	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Agrobacterium vitis	R_Retroauricular_crease	#acf59a	1	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Akkermansia muciniphila	Stool	#e8cb72	73	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Alcaligenes faecalis	Anterior_nares	#8000ff	8	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Alicycliphilus denitrificans	L_Retroauricular_crease	#34e4d9	3	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Alicycliphilus sp. B1	Anterior_nares	#8000ff	5	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Aliihoeflea sp. 2WW	R_Retroauricular_crease	#acf59a	1	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Alistipes finegoldii	Stool	#e8cb72	33	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Alistipes indistinctus	Stool	#e8cb72	19	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Alistipes obesi	Stool	#e8cb72	50	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Alistipes onderdonkii	Stool	#e8cb72	26	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Alistipes putredinis	Stool	#e8cb72	114	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Alistipes senegalensis	Stool	#e8cb72	17	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Alistipes shahii	Stool	#e8cb72	72	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Alistipes sp. AL-1	Stool	#e8cb72	14	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Alistipes sp. HGB5	Stool	#e8cb72	13	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Alistipes timonensis	Stool	#e8cb72	7	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Aliterella atlantica	Anterior_nares	#8000ff	20	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Alkaliphilus oremlandii	Anterior_nares	#8000ff	5	1.0	3.0	#2c7ef7	#2adddd	Mixed	#cccccc
Alloprevotella rava	Saliva	#cbe486	16	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	65	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Altererythrobacter troitsensis	L_Retroauricular_crease	#34e4d9	4	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Alysiella crassa	Keratinized_gingiva	#17cbe4	14	3.0	1.0	#7effb5	#4856fb	Mixed	#cccccc
Aminobacter sp. Root100	Anterior_nares	#8000ff	1	4.0	1.0	#d4dd80	#4856fb	Mixed	#cccccc
Anaerococcus hydrogenalis	L_Retroauricular_crease	#34e4d9	52	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Anaerococcus lactolyticus	L_Retroauricular_crease	#34e4d9	44	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Anaerococcus obesiensis	L_Retroauricular_crease	#34e4d9	11	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Anaerococcus prevotii	L_Retroauricular_crease	#34e4d9	97	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Anaerococcus provenciensis	L_Retroauricular_crease	#34e4d9	150	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Anaerococcus senegalensis	L_Retroauricular_crease	#34e4d9	18	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Anaerococcus sp. MT16	L_Retroauricular_crease	#34e4d9	9	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Anaerococcus sp. PH9	L_Retroauricular_crease	#34e4d9	8	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Anaerococcus sp. SB3	L_Retroauricular_crease	#34e4d9	19	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Anaerococcus tetradius	L_Retroauricular_crease	#34e4d9	25	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Anaerococcus vaginalis	L_Retroauricular_crease	#34e4d9	12	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Anaerotruncus colihominis	Stool	#e8cb72	1	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Anoxybacillus flavithermus	Anterior_nares	#8000ff	5	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Aquabacterium parvum	L_Retroauricular_crease	#34e4d9	10	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Aquincola tertiaricarbonis	Anterior_nares	#8000ff	2	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Arcanobacterium haemolyticum	R_Retroauricular_crease	#acf59a	4	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Arcanobacterium sp. S3PF19	L_Retroauricular_crease	#34e4d9	54	3.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Archangium gephyra	Anterior_nares	#8000ff	1	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Arcobacter butzleri	L_Retroauricular_crease	#34e4d9	4	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Arthrobacter castelli	Anterior_nares	#8000ff	3	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Arthrobacter sp. AK-YN10	Anterior_nares	#8000ff	2	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Arthrobacter sp. H14	Anterior_nares	#8000ff	1	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Arthrobacter sp. JCM 19049	Anterior_nares	#8000ff	6	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Arthrobacter sp. L77	Anterior_nares	#8000ff	1	2.0	1.0	#2adddd	#4856fb	Mixed	#cccccc
Arthrobacter sp. PAO19	Anterior_nares	#8000ff	7	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Arthrobacter sp. YC-RL1	L_Retroauricular_crease	#34e4d9	4	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Asanoa ferruginea	Anterior_nares	#8000ff	2	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Asticcacaulis excentricus	R_Retroauricular_crease	#acf59a	1	3.0	2.0	#7effb5	#10a2f0	Mixed	#cccccc
Atopobium parvulum	Saliva	#cbe486	34	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Atopobium rimae	Subgingival_plaque	#ffac5c	26	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Atopobium sp. BS2	Saliva	#cbe486	14	3.0	3.0	#7effb5	#2adddd	Mixed	#cccccc
Atopobium vaginae	Posterior_fornix	#8efeac	32	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Atopococcus tabaci	Anterior_nares	#8000ff	2	4.0	1.0	#d4dd80	#4856fb	Mixed	#cccccc
Aurantimonas coralicida	Anterior_nares	#8000ff	1	4.0	1.0	#d4dd80	#4856fb	Mixed	#cccccc
Aureimonas sp. Leaf324	Anterior_nares	#8000ff	3	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
Aureimonas sp. Leaf454	Anterior_nares	#8000ff	1	4.0	1.0	#d4dd80	#4856fb	Mixed	#cccccc
Aureimonas ureilytica	L_Retroauricular_crease	#34e4d9	6	1.0	1.0	#2c7ef7	#4856fb	Mixed	#cccccc
