	source	target	weight	edge_sample	edcolor
0	Acidaminococcus	Acholeplasma	0.809039834956	Stool	#b2f396
1	Acholeplasma	Acidaminococcus	0.809039834956	Stool	#b2f396
2	Aliterella	Acinetobacter	0.996194152991	Anterior_nares	#8000ff
3	Acinetobacter	Aliterella	0.996194152991	Anterior_nares	#8000ff
4	Anaerotruncus	Acetivibrio	0.8780506908310001	Stool	#b2f396
5	Acetivibrio	Anaerotruncus	0.8780506908310001	Stool	#b2f396
6	Arthrobacter	Acinetobacter	0.996194152991	Anterior_nares	#8000ff
7	Acinetobacter	Arthrobacter	0.996194152991	Anterior_nares	#8000ff
8	Arthrobacter	Aliterella	1.0	Anterior_nares	#8000ff
9	Aliterella	Arthrobacter	1.0	Anterior_nares	#8000ff
10	Atopobacter	Amphibacillus	1.0	Anterior_nares	#8000ff
11	Amphibacillus	Atopobacter	1.0	Anterior_nares	#8000ff
12	Aureimonas	Arcanobacterium	0.969895294641	Anterior_nares	#8000ff
13	Arcanobacterium	Aureimonas	0.969895294641	Anterior_nares	#8000ff
14	Avibacterium	Actinobacillus	0.826132455582	Buccal_mucosa	#1996f3
15	Actinobacillus	Avibacterium	0.826132455582	Buccal_mucosa	#1996f3
16	Azohydromonas	Acinetobacter	0.996194152991	Anterior_nares	#8000ff
17	Acinetobacter	Azohydromonas	0.996194152991	Anterior_nares	#8000ff
18	Azohydromonas	Aliterella	1.0	Anterior_nares	#8000ff
19	Aliterella	Azohydromonas	1.0	Anterior_nares	#8000ff
20	Azohydromonas	Arthrobacter	1.0	Anterior_nares	#8000ff
21	Arthrobacter	Azohydromonas	1.0	Anterior_nares	#8000ff
22	Basfia	Actinobacillus	0.988934054219	Buccal_mucosa	#1996f3
23	Actinobacillus	Basfia	0.988934054219	Buccal_mucosa	#1996f3
24	Basfia	Avibacterium	0.809039834956	Buccal_mucosa	#1996f3
25	Avibacterium	Basfia	0.809039834956	Buccal_mucosa	#1996f3
26	Bibersteinia	Actinobacillus	0.936484066907	Buccal_mucosa	#1996f3
27	Actinobacillus	Bibersteinia	0.936484066907	Buccal_mucosa	#1996f3
28	Bibersteinia	Basfia	0.946963109332	Buccal_mucosa	#1996f3
29	Basfia	Bibersteinia	0.946963109332	Buccal_mucosa	#1996f3
30	Bradyrhizobium	Afipia	0.947204968944	Throat	#ff5029
31	Afipia	Bradyrhizobium	0.947204968944	Throat	#ff5029
32	Brevibacterium	Aerococcus	0.999888986451	Posterior_fornix	#4df3ce
33	Aerococcus	Brevibacterium	0.999888986451	Posterior_fornix	#4df3ce
34	Burkholderia	Aerococcus	0.999888986451	Posterior_fornix	#4df3ce
35	Aerococcus	Burkholderia	0.999888986451	Posterior_fornix	#4df3ce
36	Burkholderia	Brevibacterium	1.0	Posterior_fornix	#4df3ce
37	Brevibacterium	Burkholderia	1.0	Posterior_fornix	#4df3ce
38	Calothrix	Amphibacillus	0.948129316401	Anterior_nares	#8000ff
39	Amphibacillus	Calothrix	0.948129316401	Anterior_nares	#8000ff
40	Calothrix	Atopobacter	0.948129316401	Anterior_nares	#8000ff
41	Atopobacter	Calothrix	0.948129316401	Anterior_nares	#8000ff
42	Citrobacter	Afipia	0.947204968944	Throat	#ff5029
43	Afipia	Citrobacter	0.947204968944	Throat	#ff5029
44	Citrobacter	Bradyrhizobium	1.0	Throat	#ff5029
45	Bradyrhizobium	Citrobacter	1.0	Throat	#ff5029
46	Conchiformibius	Afipia	0.84143240311	Throat	#ff5029
47	Afipia	Conchiformibius	0.84143240311	Throat	#ff5029
48	Conchiformibius	Bradyrhizobium	0.892841614772	Throat	#ff5029
49	Bradyrhizobium	Conchiformibius	0.892841614772	Throat	#ff5029
50	Conchiformibius	Citrobacter	0.892841614772	Throat	#ff5029
51	Citrobacter	Conchiformibius	0.892841614772	Throat	#ff5029
52	Crocosphaera	Arcanobacterium	0.969895294641	Anterior_nares	#8000ff
53	Arcanobacterium	Crocosphaera	0.969895294641	Anterior_nares	#8000ff
54	Crocosphaera	Aureimonas	1.0	Anterior_nares	#8000ff
55	Aureimonas	Crocosphaera	1.0	Anterior_nares	#8000ff
56	Dechloromonas	Alicycliphilus	0.99386155515	Buccal_mucosa	#1996f3
57	Alicycliphilus	Dechloromonas	0.99386155515	Buccal_mucosa	#1996f3
58	Dehalobacter	Actinobacillus	0.988934054219	Buccal_mucosa	#1996f3
59	Actinobacillus	Dehalobacter	0.988934054219	Buccal_mucosa	#1996f3
60	Dehalobacter	Avibacterium	0.809039834956	Buccal_mucosa	#1996f3
61	Avibacterium	Dehalobacter	0.809039834956	Buccal_mucosa	#1996f3
62	Dehalobacter	Basfia	1.0	Buccal_mucosa	#1996f3
63	Basfia	Dehalobacter	1.0	Buccal_mucosa	#1996f3
64	Dehalobacter	Bibersteinia	0.946963109332	Buccal_mucosa	#1996f3
65	Bibersteinia	Dehalobacter	0.946963109332	Buccal_mucosa	#1996f3
66	Delftia	Acinetobacter	0.996194152991	Anterior_nares	#8000ff
67	Acinetobacter	Delftia	0.996194152991	Anterior_nares	#8000ff
68	Delftia	Aliterella	1.0	Anterior_nares	#8000ff
69	Aliterella	Delftia	1.0	Anterior_nares	#8000ff
70	Delftia	Arthrobacter	1.0	Anterior_nares	#8000ff
71	Arthrobacter	Delftia	1.0	Anterior_nares	#8000ff
72	Delftia	Azohydromonas	1.0	Anterior_nares	#8000ff
73	Azohydromonas	Delftia	1.0	Anterior_nares	#8000ff
74	Desulfotomaculum	Anaerofustis	1.0	Stool	#b2f396
75	Anaerofustis	Desulfotomaculum	1.0	Stool	#b2f396
76	Desulfovibrio	Anaerofustis	0.997686125607	Stool	#b2f396
77	Anaerofustis	Desulfovibrio	0.997686125607	Stool	#b2f396
78	Desulfovibrio	Desulfotomaculum	0.997686125607	Stool	#b2f396
79	Desulfotomaculum	Desulfovibrio	0.997686125607	Stool	#b2f396
80	Echinicola	Actinobacillus	0.988934054219	Buccal_mucosa	#1996f3
81	Actinobacillus	Echinicola	0.988934054219	Buccal_mucosa	#1996f3
82	Echinicola	Avibacterium	0.809039834956	Buccal_mucosa	#1996f3
83	Avibacterium	Echinicola	0.809039834956	Buccal_mucosa	#1996f3
84	Echinicola	Basfia	1.0	Buccal_mucosa	#1996f3
85	Basfia	Echinicola	1.0	Buccal_mucosa	#1996f3
